Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",23y 116d,29 (14-0-15 48.28%),2 (0.07),←,
19,"Betts, Eddie",23y 142d,101 (32-2-67 32.67%),129 (1.28),←,
44,"Carrazzo, Andrew",26y 123d,103 (34-2-67 33.98%),32 (0.31),←,
38,"Garlett, Jeff",20y 257d,11 (8-0-3 72.73%),15 (1.36),←,
4,"Gibbs, Bryce",21y 33d,70 (28-0-42 40.00%),37 (0.53),←,
23,"Henderson, Lachie",20y 124d,19 (10-0-9 52.63%),8 (0.42),4 (2-0-2 50.00%),5 (1.25)
33,"Houlihan, Ryan",28y 86d,186 (62-2-122 33.87%),116 (0.62),←,
40,"Jamison, Michael",23y 310d,38 (17-0-21 44.74%),,←,
45,"Joseph, Aaron",20y 287d,27 (15-0-12 55.56%),3 (0.11),←,
5,"Judd, Chris",26y 221d,179 (107-2-70 60.34%),166 (0.93),45 (23-0-22 51.11%),28 (0.62)
8,"Kreuzer, Matthew",20y 339d,47 (25-0-22 53.19%),26 (0.55),←,
24,"Lucas, Kane",18y 295d,2 (1-0-1 50.00%),,←,
3,"Murphy, Marc",22y 272d,84 (31-0-53 36.90%),66 (0.79),←,
17,"OhAilpin, Setanta",27y 30d,62 (22-1-39 36.29%),40 (0.65),←,
12,"Robinson, Mitch",20y 314d,14 (9-0-5 64.29%),7 (0.50),←,
2,"Russell, Jordan",23y 162d,74 (28-1-45 38.51%),14 (0.19),←,
29,"Scotland, Heath",29y 270d,180 (66-1-113 36.94%),58 (0.32),127 (43-1-83 34.25%),46 (0.36)
6,"Simpson, Kade",25y 347d,114 (39-1-74 34.65%),68 (0.60),←,
1,"Walker, Andrew",23y 334d,91 (25-2-64 28.57%),32 (0.35),←,
11,"Warnock, Robert",23y 88d,25 (12-0-13 48.00%),4 (0.16),4 (2-0-2 50.00%),
43,"White, Simon",21y 304d,1 (1-0-0 100.00%),,←,
13,"Yarran, Chris",19y 119d,10 (4-0-6 40.00%),11 (1.10),←,
Totals,Totals,23y 108d,1467 (590-14-863 40.22%),834 (0.57),,
C,"Ratten, Brett",38y 280d,55 (25-0-30 45.45%),,←,
