Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",27y 11d,184 (82-0-102 44.57%),145 (0.79),←,
9,"Campbell, Wayne",32y 282d,289 (129-1-159 44.81%),167 (0.58),←,
6,"Chaffey, Mark",28y 57d,157 (66-0-91 42.04%),34 (0.22),←,
24,"Coughlan, Mark",23y 73d,63 (23-0-40 36.51%),32 (0.51),←,
3,"Deledio, Brett",18y 75d,14 (8-0-6 57.14%),5 (0.36),←,
2,"Gaspar, Darren",29y 43d,209 (93-0-116 44.50%),23 (0.11),188 (86-0-102 45.74%),22 (0.12)
34,"Graham, Mark",32y 111d,237 (111-2-124 47.26%),63 (0.27),14 (8-0-6 57.14%),2 (0.14)
20,"Hall, Ray",24y 248d,78 (31-0-47 39.74%),25 (0.32),←,
33,"Hartigan, Brent",20y 86d,22 (7-0-15 31.82%),2 (0.09),←,
1,"Hilton, Rory",26y 78d,83 (38-0-45 45.78%),50 (0.60),74 (35-0-39 47.30%),47 (0.64)
17,"Johnson, Kane",27y 109d,154 (72-0-82 46.75%),60 (0.39),50 (17-0-33 34.00%),16 (0.32)
39,"Kellaway, Andrew",29y 221d,155 (69-0-86 44.52%),25 (0.16),←,
27,"Krakouer, Andrew",22y 148d,70 (22-0-48 31.43%),74 (1.06),←,
35,"Newman, Chris",23y 45d,68 (22-0-46 32.35%),9 (0.13),←,
15,"Pettifer, Kayne",23y 161d,51 (22-0-29 43.14%),43 (0.84),←,
12,"Richardson, Matthew",30y 105d,208 (92-0-116 44.23%),623 (3.00),←,
5,"Simmonds, Troy",26y 354d,118 (60-0-58 50.85%),76 (0.64),14 (8-0-6 57.14%),10 (0.71)
10,"Stafford, Greg",30y 309d,186 (83-1-102 44.89%),120 (0.65),56 (21-0-35 37.50%),62 (1.11)
30,"Tambling, Richard",18y 293d,5 (5-0-0 100.00%),3 (0.60),←,
36,"Thursfield, Will",19y 74d,1 (1-0-0 100.00%),,←,
32,"Tivendale, Greg",26y 74d,139 (57-0-82 41.01%),96 (0.69),←,
21,"Tuck, Shane",23y 190d,17 (8-0-9 47.06%),6 (0.35),←,
Totals,Totals,25y 226d,2508 (1101-4-1403 43.90%),1681 (0.67),,
C,"Wallace, Terry",46y 201d,162 (87-2-73 54.32%),,14 (8-0-6 57.14%),
