Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",23y 342d,55 (27-0-28 49.09%),27 (0.49),←,
10,"Boak, Travis",30y 360d,260 (123-1-136 47.50%),169 (0.65),←,
26,"Bonner, Riley",22y 142d,38 (22-0-16 57.89%),7 (0.18),←,
5,"Broadbent, Matthew",28y 360d,167 (74-1-92 44.61%),52 (0.31),←,
18,"Butters, Zak",18y 322d,17 (8-0-9 47.06%),11 (0.65),←,
33,"Byrne-Jones, Darcy",23y 310d,82 (42-0-40 51.22%),6 (0.07),←,
17,"Clurey, Tom",25y 126d,78 (44-0-34 56.41%),,←,
21,"Duursma, Xavier",19y 20d,17 (8-0-9 47.06%),8 (0.47),←,
27,"Garner, Joel",20y 67d,4 (2-0-2 50.00%),,←,
9,"Gray, Robbie",31y 119d,214 (102-0-112 47.66%),311 (1.45),←,
46,"Gray, Sam",27y 176d,92 (50-0-42 54.35%),82 (0.89),←,
8,"Hartlett, Hamish",28y 347d,160 (74-1-85 46.56%),73 (0.46),←,
43,"Houston, Dan",22y 76d,56 (31-0-25 55.36%),6 (0.11),←,
32,"Howard, Dougal",23y 124d,45 (23-0-22 51.11%),14 (0.31),←,
42,"Jonas, Tom",28y 199d,135 (68-1-66 50.74%),1 (0.01),←,
29,"Lycett, Scott",26y 304d,92 (56-0-36 60.87%),51 (0.55),17 (8-0-9 47.06%),6 (0.35)
2,"Powell-Pepper, Sam",21y 200d,54 (31-0-23 57.41%),30 (0.56),←,
11,"Rockliff, Tom",29y 155d,186 (63-0-123 33.87%),95 (0.51),32 (17-0-15 53.13%),8 (0.25)
20,"Rozee, Connor",19y 186d,18 (8-0-10 44.44%),21 (1.17),←,
4,"Ryder, Paddy",31y 135d,239 (118-4-117 50.21%),168 (0.70),69 (39-0-30 56.52%),51 (0.74)
50,"Sutcliffe, Cam",27y 65d,107 (59-1-47 55.61%),19 (0.18),3 (0-0-3 0.00%),1 (0.33)
39,"Westhoff, Justin",32y 299d,264 (125-1-138 47.54%),301 (1.14),←,
Totals,Totals,25y 235d,2380 (1158-10-1212 48.66%),1452 (0.61),,
C,"Hinkley, Ken",52y 300d,155 (85-0-70 54.84%),,←,
