Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Barnes, John",15,11,5,20,2,2.0,9.0,,,,,,,1.0,,,,,,,,,
30,"Biddiscombe, Craig",3,1,4,7,,,,2.0,,,,,1.0,,,,,,,,,,
9,"Breuer, Shayne",6,3,2,8,,,,,,,,,,,,,,,,,,,
2,"Colbert, Leigh",4,3,5,9,,,,1.0,,,,,1.0,1.0,,,,,,,,,
36,"Graham, Ben",11,6,2,13,,2.0,,,,,,,2.0,3.0,,,,,,,,,
19,"Hall, Derek",6,4,3,9,1,,,2.0,,,,,,,,,,,,,,,
14,"Handley, Steven",7,2,4,11,,,2.0,2.0,,,,,1.0,,,,,,,,,,
32,"Hocking, Garry",16,3,14,30,1,1.0,,4.0,,,,,,1.0,,,,,,,,,
13,"Kilpatrick, Glenn",11,1,4,15,,,,3.0,,,,,,1.0,,,,,,,,,
1,"King, Steven",3,2,4,7,,,6.0,,,,,,,1.0,,,,,,,,,
21,"Mansfield, Michael",9,5,2,11,3,,4.0,3.0,,,,,1.0,2.0,,,,,,,,,
17,"McGrath, Tim",16,4,4,20,,,,2.0,,,,,1.0,3.0,,,,,,,,,
28,"McKinnon, Martin",10,4,2,12,,1.0,,2.0,,,,,1.0,,,,,,,,,,
15,"Riccardi, Peter",6,1,4,10,1,1.0,,3.0,,,,,,,,,,,,,,,
42,"Robbins, Matthew",3,1,3,6,,,,,,,,,,,,,,,,,,,
27,"Sanderson, Brenton",11,3,7,18,,,,,,,,,1.0,,,,,,,,,,
12,"Sholl, Brad",10,4,6,16,,,,,,,,,3.0,1.0,,,,,,,,,
37,"Simpson, Sean",10,2,6,16,,,,2.0,,,,,1.0,,,,,,,,,,
26,"Stoneham, Barry",5,2,6,11,1,,,1.0,,,,,1.0,1.0,,,,,,,,,
10,"Tanner, Grant",6,2,3,9,1,,,,,,,,3.0,1.0,,,,,,,,,
11,"Tudor, Leigh",4,1,3,7,1,1.0,,1.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,172,65,93,265,11,10.0,21.0,28.0,,,,,17.0,16.0,,,,,,,,,
Opposition,Opposition,211,93,91,302,14,16.0,28.0,20.0,,,,,16.0,17.0,6.0,,,,,,,,
