Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
10,"Bonar, Aiden",19y 156d,2 (2-0-0 100.00%),4 (2.00),←,
21,"Buntine, Matt",24y 296d,46 (24-0-22 52.17%),1 (0.02),←,
18,"Cameron, Jeremy",25y 132d,126 (53-3-70 43.25%),322 (2.56),←,
3,"Coniglio, Stephen",24y 239d,114 (53-1-60 46.93%),57 (0.50),←,
16,"Daniels, Brent",19y 155d,6 (5-0-1 83.33%),4 (0.67),←,
1,"Davis, Phil",27y 346d,139 (68-3-68 50.00%),6 (0.04),121 (57-3-61 48.35%),5 (0.04)
32,"Griffen, Ryan",32y 15d,255 (129-2-124 50.98%),161 (0.63),53 (32-1-20 61.32%),31 (0.58)
19,"Haynes, Nick",26y 85d,101 (49-3-49 50.00%),8 (0.08),←,
27,"Himmelberg, Harry",22y 95d,36 (25-1-10 70.83%),32 (0.89),←,
2,"Hopper, Jacob",21y 186d,40 (27-1-12 68.75%),19 (0.47),←,
25,"Keeffe, Lachlan",28y 119d,45 (27-0-18 60.00%),8 (0.18),5 (2-0-3 40.00%),1 (0.20)
22,"Kelly, Josh",23y 180d,98 (55-2-41 57.14%),63 (0.64),←,
40,"Kennedy, Adam",26y 30d,88 (31-0-57 35.23%),8 (0.09),←,
17,"Langdon, Zac",22y 271d,17 (12-0-5 70.59%),19 (1.12),←,
37,"Lobb, Rory",25y 183d,70 (41-2-27 60.00%),62 (0.89),←,
50,"Reid, Sam",28y 277d,61 (34-3-24 58.20%),26 (0.43),51 (28-3-20 57.84%),25 (0.49)
23,"Shaw, Heath",32y 257d,282 (172-5-105 61.88%),39 (0.14),109 (62-3-44 58.26%),2 (0.02)
5,"Shiel, Dylan",25y 155d,131 (58-3-70 45.42%),63 (0.48),←,
14,"Taranto, Tim",20y 195d,33 (22-1-10 68.18%),13 (0.39),←,
20,"Tomlinson, Adam",25y 1d,111 (45-3-63 41.89%),29 (0.26),←,
8,"Ward, Callan",28y 123d,212 (96-3-113 45.99%),106 (0.50),152 (64-3-85 43.09%),73 (0.48)
6,"Whitfield, Lachie",24y 24d,110 (51-3-56 47.73%),49 (0.45),←,
Totals,Totals,25y 77d,2123 (1079-39-1005 50.82%),1099 (0.52),,
C,"Cameron, Leon",45y 343d,113 (62-3-48 56.19%),,←,
