Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",19,3,16,35,,2.0,,6.0,4.0,6.0,7.0,6.0,3.0,3.0,,19.0,15.0,,,2.0,,,93.0
3,"Brennan, Jared",13,3,9,22,1,1.0,1.0,3.0,1.0,6.0,7.0,5.0,,3.0,,14.0,10.0,1.0,,4.0,,,77.0
36,"Broughton, Greg",9,3,15,24,,,,1.0,1.0,,,4.0,1.0,2.0,,9.0,14.0,,,2.0,,,90.0
12,"Day, Sam",4,6,5,9,,,,2.0,1.0,,,,,,,1.0,8.0,,,1.0,,,96.0
23,"Dixon, Charlie",8,2,10,18,,1.0,9.0,1.0,,5.0,5.0,1.0,1.0,,,12.0,7.0,1.0,,5.0,,1.0,87.0
33,"Hall, Aaron",9,6,3,12,1,,,3.0,1.0,2.0,2.0,2.0,,,,7.0,6.0,2.0,1.0,2.0,,,89.0
5,"Harbrow, Jarrod",20,4,7,27,1,1.0,,3.0,2.0,7.0,2.0,2.0,2.0,1.0,,9.0,20.0,,1.0,3.0,2.0,2.0,83.0
7,"Hunt, Karmichael",5,4,9,14,,,,1.0,,2.0,2.0,3.0,,1.0,,5.0,9.0,,1.0,1.0,,1.0,79.0
34,"Hutchins, Jack",10,6,5,15,,,,2.0,2.0,1.0,,3.0,,,,4.0,11.0,,,2.0,,,86.0
32,"Matera, Brandon",18,5,4,22,1,2.0,,1.0,1.0,5.0,2.0,5.0,,,,10.0,10.0,,3.0,,1.0,1.0,84.0
17,"May, Steven",3,1,7,10,1,,,,,2.0,1.0,2.0,1.0,2.0,,8.0,2.0,1.0,,1.0,,1.0,94.0
29,"Murphy, Tom",8,5,4,12,,,,2.0,4.0,,,2.0,,1.0,,2.0,10.0,1.0,,5.0,,,97.0
1,"OMeara, Jaeger",11,2,9,20,1,,,2.0,2.0,3.0,3.0,3.0,1.0,,,10.0,11.0,1.0,,3.0,,,83.0
10,"Prestia, Dion",13,3,5,18,,,,6.0,6.0,1.0,2.0,4.0,,,,6.0,9.0,1.0,,2.0,,,88.0
35,"Rischitelli, Michael",12,4,5,17,,,,,1.0,5.0,,3.0,,1.0,,5.0,11.0,,1.0,3.0,,1.0,75.0
8 ↑,"Russell, Luke",7,5,5,12,,1.0,,1.0,2.0,2.0,1.0,3.0,,1.0,,3.0,9.0,,1.0,,,,54.0
26,"Shaw, Matt",9,2,8,17,,,,2.0,1.0,5.0,1.0,2.0,,1.0,,4.0,13.0,,,1.0,,1.0,83.0
2,"Smith, Zac",5,1,7,12,1,,16.0,1.0,,1.0,,2.0,2.0,1.0,,8.0,4.0,1.0,,2.0,,,88.0
24,"Swallow, David",11,6,6,17,,,,1.0,5.0,2.0,2.0,4.0,,1.0,,6.0,12.0,,2.0,,,,84.0
16,"Thompson, Rory",12,8,1,13,2,1.0,,3.0,1.0,1.0,,2.0,,1.0,,3.0,10.0,1.0,2.0,4.0,,,94.0
14,"Warnock, Matthew",1,1,3,4,,,,1.0,1.0,,,1.0,,1.0,,4.0,3.0,,,10.0,,,75.0
38 ↓,"Wilkinson, Joel",3,1,2,5,,,,,,,,,,,,1.0,4.0,,,,,,22.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,81,145,355,9,12.0,26.0,42.0,36.0,56.0,37.0,59.0,11.0,20.0,,150.0,208.0,10.0,12.0,53.0,3.0,8.0,
Opposition,Opposition,244,127,162,406,16,8.0,33.0,55.0,39.0,53.0,30.0,45.0,20.0,11.0,6.0,138.0,269.0,6.0,10.0,47.0,5.0,9.0,
