West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Braun, Michael",20,8,6,26,,,,2.0,2.0,11.0,,4.0,2.0,3.0,,8.0,16.0,,,1.0,,1.0,90.0
17,"Chick, Daniel",8,5,1,9,5,,,2.0,,2.0,1.0,3.0,,2.0,1.0,5.0,4.0,2.0,3.0,2.0,,,74.0
9,"Cousins, Ben",15,4,11,26,,,,2.0,3.0,6.0,7.0,3.0,2.0,2.0,2.0,14.0,13.0,,,4.0,2.0,,87.0
20,"Cox, Dean",7,5,5,12,1,1.0,23.0,,,2.0,2.0,1.0,,,,4.0,8.0,,,3.0,,,81.0
32,"Embley, Andrew",20,10,7,27,1,3.0,,,2.0,10.0,,6.0,1.0,,3.0,7.0,21.0,3.0,1.0,1.0,3.0,2.0,85.0
7,"Fletcher, Chad",13,5,10,23,,1.0,,3.0,1.0,2.0,2.0,3.0,,,,6.0,15.0,,,1.0,3.0,1.0,87.0
23,"Glass, Darren",5,5,7,12,,,,1.0,2.0,1.0,,2.0,,1.0,,4.0,7.0,,,8.0,,,100.0
22,"Graham, Jaymie",8,4,8,16,1,,,,2.0,1.0,1.0,2.0,2.0,1.0,,9.0,7.0,1.0,,5.0,3.0,,100.0
29,"Hansen, Ashley",14,10,2,16,3,2.0,,2.0,,3.0,,,2.0,,,2.0,14.0,,4.0,,,1.0,91.0
39,"Hunter, Adam",8,8,5,13,,,,,2.0,,,2.0,1.0,,,3.0,10.0,2.0,,2.0,,,89.0
25,"Hurn, Shannon",1,,1,2,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,61.0
3,"Judd, Chris",10,1,10,20,1,2.0,,2.0,,3.0,7.0,2.0,4.0,1.0,,15.0,7.0,,,4.0,3.0,,96.0
4,"Kerr, Daniel",14,4,7,21,,2.0,,,1.0,4.0,5.0,2.0,2.0,,,11.0,10.0,,,1.0,2.0,2.0,78.0
21,"Lynch, Quinten",10,8,5,15,4,1.0,,,,3.0,,1.0,1.0,1.0,,8.0,7.0,3.0,6.0,,,,100.0
31,"Nicoski, Mark",12,3,10,22,,1.0,,3.0,4.0,2.0,,2.0,2.0,2.0,,7.0,17.0,,1.0,3.0,2.0,,94.0
24,"Rosa, Matt",9,6,6,15,,,,,,4.0,2.0,,,,,2.0,13.0,,,1.0,1.0,,39.0
14,"Seaby, Mark",1,3,5,6,,,10.0,1.0,1.0,1.0,,2.0,,,,2.0,4.0,,,1.0,,1.0,50.0
37,"Selwood, Adam",11,6,14,25,,,,3.0,2.0,2.0,2.0,3.0,3.0,1.0,,10.0,16.0,,,4.0,,,95.0
41,"Staker, Brent",6,4,7,13,,1.0,,,1.0,2.0,,1.0,,,,4.0,9.0,1.0,1.0,1.0,,1.0,70.0
5,"Stenglein, Tyson",14,8,5,19,,,,8.0,4.0,2.0,5.0,1.0,,1.0,,6.0,13.0,,,2.0,2.0,,96.0
8,"Waters, Beau",6,5,3,9,,1.0,,2.0,,1.0,,2.0,1.0,1.0,,3.0,6.0,,2.0,1.0,,,55.0
44,"Wirrpanda, David",12,5,5,17,,,,3.0,7.0,,,2.0,,,,2.0,15.0,1.0,,2.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,224,117,140,364,16,17.0,33.0,34.0,34.0,62.0,34.0,45.0,23.0,17.0,6.0,133.0,233.0,13.0,18.0,47.0,21.0,9.0,
Opposition,Opposition,203,112,96,299,14,8.0,21.0,36.0,44.0,49.0,24.0,52.0,17.0,23.0,,115.0,181.0,17.0,13.0,44.0,15.0,7.0,
