Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",23y 12d,38 (18-0-20 47.37%),6 (0.16),←,
34,"Hart, Ben",18y 38d,20 (10-0-10 50.00%),4 (0.20),←,
3,"Hart, Darel",28y 226d,37 (19-0-18 51.35%),38 (1.03),←,
17,"Hodges, Scott",24y 112d,24 (13-0-11 54.17%),64 (2.67),←,
35,"Jameson, Rod",22y 47d,31 (16-0-15 51.61%),71 (2.29),←,
2,"Jarman, Andrew",26y 215d,35 (18-0-17 51.43%),18 (0.51),←,
13,"Lee, Scott",29y 72d,41 (20-0-21 48.78%),14 (0.34),←,
9,"Lindner, Bruce",31y 57d,83 (44-1-38 53.61%),163 (1.96),17 (14-0-3 82.35%),24 (1.41)
27,"Liptak, Matthew",22y 108d,32 (17-0-15 53.13%),43 (1.34),←,
18,"Maynard, Rodney",25y 330d,42 (20-0-22 47.62%),11 (0.26),←,
10,"McDermott, Chris",28y 286d,41 (20-0-21 48.78%),18 (0.44),←,
11,"McGuinness, Tony",28y 102d,147 (69-2-76 47.62%),148 (1.01),38 (19-0-19 50.00%),40 (1.05)
25,"Mickan, Mark",31y 199d,81 (27-0-54 33.33%),32 (0.40),33 (15-0-18 45.45%),6 (0.18)
24,"Payze, Andrew",25y 357d,12 (6-0-6 50.00%),2 (0.17),←,
52,"Rehn, Shaun",20y 365d,24 (12-0-12 50.00%),7 (0.29),←,
39,"Ross, Jonathan",18y 287d,10 (6-0-4 60.00%),4 (0.40),←,
3,"Rowe, Stephen",26y 287d,9 (3-0-6 33.33%),4 (0.44),←,
7,"Smart, Nigel",23y 87d,35 (16-0-19 45.71%),2 (0.06),←,
12,"Tregenza, Simon",21y 160d,28 (14-0-14 50.00%),5 (0.18),←,
33,"Weidemann, Wayne",25y 300d,20 (9-0-11 45.00%),1 (0.05),←,
Totals,Totals,25y 55d,790 (377-3-410 47.72%),655 (0.83),,
C,"Cornes, Graham",44y 138d,42 (20-0-22 47.62%),,←,
