Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",29y 168d,141 (96-2-43 68.79%),163 (1.16),←,
16,"Barnard, Paul",28y 71d,97 (67-0-30 69.07%),39 (0.40),86 (64-0-22 74.42%),35 (0.41)
22,"Barnes, John",31y 328d,185 (110-2-73 60.00%),88 (0.48),41 (33-1-7 81.71%),23 (0.56)
32,"Blumfield, Justin",23y 152d,98 (68-0-30 69.39%),71 (0.72),←,
33,"Caracella, Blake",24y 41d,86 (61-0-25 70.93%),111 (1.29),←,
31,"Fletcher, Dustin",25y 353d,156 (108-3-45 70.19%),54 (0.35),←,
15,"Forster-Knight, Robert",19y 19d,2 (2-0-0 100.00%),,←,
11,"Hardwick, Damien",28y 250d,135 (88-1-46 65.56%),13 (0.10),←,
3,"Henneman, Aaron",20y 133d,13 (12-0-1 92.31%),,←,
5,"Hird, James",28y 80d,135 (88-4-43 66.67%),231 (1.71),←,
42,"Jacobs, Danny",20y 304d,14 (13-0-1 92.86%),5 (0.36),←,
14,"Johnson, Jason",23y 90d,45 (38-0-7 84.44%),18 (0.40),←,
1,"Johnson, Mark",22y 337d,44 (40-0-4 90.91%),9 (0.20),←,
18,"Lloyd, Matthew",23y 9d,110 (73-1-36 66.82%),368 (3.35),←,
13,"Long, Michael",31y 206d,187 (130-2-55 70.05%),142 (0.76),←,
25,"Lucas, Scott",23y 116d,97 (63-0-34 64.95%),152 (1.57),←,
10,"McVeigh, Mark",20y 89d,15 (12-0-3 80.00%),9 (0.60),←,
2,"Mercuri, Mark",27y 63d,156 (105-3-48 68.27%),219 (1.40),←,
45,"Peverill, Damien",21y 287d,2 (2-0-0 100.00%),1 (0.50),←,
9,"Ramanauskas, Adam",20y 157d,31 (28-0-3 90.32%),15 (0.48),←,
7,"Solomon, Dean",21y 106d,56 (43-0-13 76.79%),18 (0.32),←,
6,"Wellman, Sean",26y 217d,140 (84-2-54 60.71%),21 (0.15),106 (71-1-34 67.45%),12 (0.11)
Totals,Totals,24y 229d,1945 (1331-20-594 68.43%),1747 (0.90),,
C,"Sheedy, Kevin",53y 122d,477 (310-5-162 65.51%),,←,
