Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",14,11,3,17,,,,,6.0,,,1.0,,,,9.0,9.0,3.0,,3.0,,,90.0
48,"Baker, Liam",6,1,13,19,1,2.0,,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,9.0,10.0,,,,,1.0,88.0
38,"Balta, Noah",10,2,3,13,1,,12.0,2.0,1.0,5.0,6.0,1.0,1.0,,,10.0,3.0,1.0,,,1.0,2.0,95.0
29,"Bolton, Shai",10,2,6,16,4,,,7.0,,3.0,1.0,,1.0,,2.0,5.0,12.0,,,3.0,2.0,1.0,87.0
35,"Broad, Nathan",7,3,1,8,1,,3.0,3.0,1.0,1.0,,1.0,2.0,,,4.0,5.0,1.0,1.0,2.0,,,89.0
22,"Caddy, Josh",17,5,8,25,1,1.0,,7.0,2.0,4.0,5.0,4.0,1.0,2.0,,9.0,13.0,,,4.0,,,91.0
11,"Castagna, Jason",10,9,5,15,2,1.0,,5.0,1.0,3.0,,2.0,,2.0,,1.0,15.0,,3.0,,2.0,1.0,84.0
10,"Edwards, Shane",12,7,11,23,,,,3.0,5.0,2.0,3.0,3.0,3.0,2.0,,9.0,14.0,1.0,,2.0,1.0,,78.0
5,"Ellis, Brandon",13,7,12,25,1,,,6.0,,3.0,1.0,1.0,,1.0,,8.0,17.0,1.0,1.0,,,1.0,92.0
42,"Garthwaite, Ryan",8,8,3,11,,,,1.0,5.0,,,1.0,,,,1.0,10.0,,,9.0,,,100.0
2,"Grimes, Dylan",13,11,13,26,,,,2.0,4.0,2.0,,2.0,1.0,,,6.0,19.0,,,5.0,2.0,,96.0
13,"Higgins, Jack",8,1,8,16,,,,2.0,,1.0,,1.0,,,,6.0,10.0,,,2.0,,,94.0
14,"Houli, Bachar",21,10,9,30,,,,1.0,6.0,3.0,,2.0,1.0,1.0,1.0,6.0,18.0,,,,1.0,1.0,85.0
23,"Lambert, Kane",9,6,17,26,1,,,1.0,2.0,1.0,3.0,1.0,,1.0,,8.0,18.0,,,3.0,1.0,1.0,89.0
19,"Lynch, Tom",10,8,5,15,2,2.0,,,,1.0,,5.0,,2.0,,8.0,7.0,6.0,5.0,3.0,,,97.0
4,"Martin, Dustin",13,1,10,23,1,1.0,,3.0,1.0,5.0,4.0,1.0,,,,9.0,14.0,,,2.0,,2.0,80.0
33,"McIntosh, Kamdyn",16,9,3,19,1,,,2.0,3.0,4.0,1.0,2.0,,,,8.0,12.0,3.0,,4.0,,,83.0
37,"Menadue, Connor",19,5,4,23,,,,3.0,3.0,3.0,,2.0,3.0,,,7.0,16.0,,1.0,3.0,,,74.0
25,"Nankervis, Toby",3,2,5,8,,,8.0,2.0,,1.0,1.0,3.0,,2.0,,4.0,4.0,,,2.0,,,27.0
3,"Prestia, Dion",9,2,14,23,,,,6.0,,3.0,3.0,3.0,1.0,1.0,,9.0,16.0,,1.0,1.0,,,81.0
27,"Ross, Jack",2,,2,4,,,,1.0,,1.0,2.0,1.0,,1.0,,2.0,2.0,,,,,,22.0
44,"Stack, Sydney",9,7,9,18,1,,,6.0,2.0,4.0,,2.0,,,,5.0,11.0,,,1.0,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,239,117,164,403,17,9.0,23.0,66.0,43.0,51.0,31.0,41.0,15.0,16.0,3.0,143.0,255.0,16.0,12.0,49.0,10.0,10.0,
Opposition,Opposition,181,60,164,345,12,14.0,48.0,52.0,32.0,55.0,44.0,51.0,16.0,15.0,3.0,160.0,185.0,19.0,12.0,41.0,3.0,6.0,
