Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
43,"Bewick, Rohan",10,7,2,12,1.0,2.0,,2.0,,2.0,,3.0,2.0,1.0,,3,9,,2.0,,,,87.0
20,"Black, Simon",19,2,14,33,,,,7.0,2.0,2.0,5.0,5.0,2.0,1.0,1.0,12,22,,,1.0,,,76.0
16,"Brown, Jonathan",10,6,4,14,2.0,1.0,,,,3.0,,5.0,2.0,3.0,,10,4,3.0,2.0,2.0,,,98.0
41,"Golby, Mitch",5,1,8,13,,,,4.0,1.0,,,1.0,1.0,1.0,,7,7,,,,,,77.0
11,"Hanley, Pearce",17,10,4,21,,,,4.0,4.0,2.0,,4.0,,1.0,,4,14,,,3.0,4.0,,86.0
26 ↑,"Harwood, Ryan",3,2,2,5,,,,2.0,,1.0,,,,,,2,3,,1.0,3.0,,1.0,28.0
28 ↓,"Karnezis, Patrick",4,4,6,10,1.0,,,3.0,,1.0,,1.0,,,,3,7,1.0,1.0,,,,60.0
23,"Leuenberger, Matthew",3,3,4,7,,,25.0,3.0,,,,2.0,,2.0,,3,4,,,10.0,,,85.0
36,"Maguire, Matt",8,5,7,15,,,,2.0,2.0,1.0,,5.0,,5.0,,5,7,2.0,,8.0,,,97.0
9,"McGrath, Ashley",13,2,6,19,,,,4.0,3.0,4.0,,4.0,,2.0,,5,11,,,3.0,1.0,2.0,93.0
40,"McKeever, Niall",3,4,4,7,,,2.0,,1.0,1.0,,2.0,,,,2,5,,,8.0,,1.0,87.0
34,"OBrien, Jesse",9,2,5,14,,,,4.0,,,3.0,2.0,2.0,,,5,9,,,,,,71.0
24,"Patfull, Joel",7,5,4,11,,,,,2.0,,,1.0,,,,5,7,,,6.0,,,97.0
31,"Polkinghorne, James",7,2,8,15,1.0,1.0,,8.0,1.0,3.0,4.0,4.0,3.0,4.0,,8,7,,1.0,,1.0,,79.0
6,"Power, Luke",5,1,3,8,,,,6.0,3.0,,2.0,3.0,1.0,,,5,3,,,,,,85.0
29,"Raines, Andrew",11,3,10,21,,,,3.0,3.0,4.0,4.0,1.0,2.0,,,7,15,,,4.0,,,91.0
30,"Redden, Jack",13,8,17,30,1.0,,,3.0,1.0,3.0,5.0,5.0,,1.0,,12,16,,,,,1.0,81.0
37,"Retzlaff, Bryce",6,5,1,7,1.0,,,1.0,,2.0,,1.0,,,,2,5,1.0,1.0,1.0,,2.0,93.0
10,"Rich, Daniel",11,5,3,14,2.0,1.0,,2.0,1.0,4.0,3.0,1.0,2.0,1.0,,4,8,,,3.0,,,77.0
38,"Rockliff, Tom",19,10,8,27,1.0,,,3.0,4.0,2.0,1.0,4.0,1.0,,,8,19,,,2.0,,,79.0
3,"Sheldon, Sam",4,4,9,13,,,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,5,9,,1.0,,,,86.0
32,"Stiller, Cheynee",16,8,9,25,,,,5.0,4.0,2.0,2.0,2.0,,1.0,,6,19,,,3.0,,,87.0
Totals,Totals,203,99,138,341,10.0,5.0,27.0,71.0,33.0,38.0,30.0,57.0,19.0,24.0,1.0,123,210,7.0,9.0,57.0,6.0,7.0,
Opposition,Opposition,192,84,158,350,12.0,16.0,37.0,74.0,27.0,50.0,30.0,40.0,24.0,19.0,5.0,158,192,19.0,12.0,41.0,8.0,8.0,
