Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",23y 244d,91 (38-0-53 41.76%),46 (0.51),←,
5,"Broadbent, Matthew",21y 244d,34 (10-0-24 29.41%),8 (0.24),←,
32,"Butcher, John",20y 273d,5 (2-0-3 40.00%),13 (2.60),←,
27,"Carlile, Alipate",24y 337d,92 (37-0-55 40.22%),4 (0.04),←,
1,"Cassisi, Domenic",29y 192d,185 (95-1-89 51.62%),73 (0.39),←,
30,"Chaplin, Troy",26y 38d,123 (51-1-71 41.87%),10 (0.08),←,
18,"Cornes, Kane",29y 87d,224 (117-1-106 52.46%),81 (0.36),←,
7,"Ebert, Brad",21y 365d,77 (29-0-48 37.66%),35 (0.45),1 (1-0-0 100.00%),2 (2.00)
8,"Hartlett, Hamish",21y 231d,32 (9-0-23 28.13%),15 (0.47),←,
16,"Jacobs, Ben",20y 83d,13 (2-0-11 15.38%),2 (0.15),←,
35,"McCarthy, John",22y 134d,19 (13-0-6 68.42%),11 (0.58),1 (1-0-0 100.00%),1 (1.00)
13,"OShea, Cameron",20y 19d,19 (4-0-15 21.05%),4 (0.21),←,
6,"Pearce, Danyle",25y 360d,135 (55-0-80 40.74%),72 (0.53),←,
34,"Redden, Jarrad",21y 96d,1 (1-0-0 100.00%),,←,
15,"Rodan, David",28y 176d,167 (62-0-105 37.13%),128 (0.77),102 (43-0-59 42.16%),85 (0.83)
28,"Schulz, Jay",26y 349d,104 (36-2-66 35.58%),124 (1.19),33 (12-0-21 36.36%),66 (2.00)
43,"Stewart, Daniel",23y 154d,24 (5-0-19 20.83%),21 (0.88),←,
14,"Stewart, Paul",24y 266d,45 (17-0-28 37.78%),4 (0.09),←,
9,"Surjan, Jacob",26y 230d,109 (52-0-57 47.71%),16 (0.15),←,
21,"Thomas, Matt",25y 34d,69 (21-0-48 30.43%),21 (0.30),←,
39,"Westhoff, Justin",25y 183d,90 (37-0-53 41.11%),118 (1.31),←,
20,"Wingard, Chad",18y 247d,1 (1-0-0 100.00%),,←,
Totals,Totals,24y 15d,1659 (694-5-960 41.83%),806 (0.49),,
C,"Primus, Matthew",37y 80d,30 (9-0-21 30.00%),,←,
