Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",10,5,5,15,1,1.0,19.0,3.0,2.0,4.0,2.0,2.0,2.0,,,5.0,9.0,2.0,2.0,,,,
16,"Barnard, Paul",9,6,4,13,1,1.0,,1.0,,4.0,1.0,,,,,5.0,8.0,1.0,1.0,3.0,,,
22,"Barnes, John",1,1,1,2,,1.0,4.0,1.0,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,
32,"Blumfield, Justin",17,7,6,23,3,,,3.0,,8.0,6.0,1.0,1.0,,,10.0,13.0,2.0,2.0,1.0,,,
33,"Caracella, Blake",11,4,2,13,3,2.0,,1.0,,2.0,2.0,2.0,,,,7.0,6.0,1.0,3.0,,,,
31,"Fletcher, Dustin",21,9,2,23,,,,3.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,10.0,10.0,3.0,,,,,
11,"Hardwick, Damien",9,4,3,12,,,,2.0,5.0,,1.0,,,3.0,,6.0,6.0,,,2.0,1.0,,
26,"Heffernan, Chris",12,3,8,20,,1.0,,2.0,1.0,3.0,1.0,1.0,2.0,1.0,,11.0,8.0,1.0,,2.0,2.0,,
3,"Henneman, Aaron",5,1,1,6,,,,3.0,1.0,4.0,,,1.0,,,3.0,4.0,,,2.0,,,
5,"Hird, James",13,5,7,20,2,2.0,,4.0,,3.0,7.0,1.0,2.0,,,15.0,5.0,3.0,3.0,1.0,,,
42,"Jacobs, Danny",5,3,3,8,,,,4.0,1.0,2.0,,1.0,,,,4.0,4.0,,,2.0,1.0,,
14,"Johnson, Jason",12,3,3,15,2,,,2.0,1.0,5.0,3.0,2.0,,,,6.0,10.0,1.0,,,,,
1,"Johnson, Mark",17,6,7,24,,,,3.0,1.0,8.0,2.0,,,,,8.0,16.0,,,4.0,2.0,,
18,"Lloyd, Matthew",18,13,6,24,6,5.0,,,,3.0,,1.0,,2.0,3.0,8.0,15.0,2.0,9.0,2.0,2.0,,
13,"Long, Michael",4,2,1,5,,,,2.0,,3.0,7.0,,,,,2.0,2.0,,,6.0,,,
25,"Lucas, Scott",7,3,2,9,,2.0,1.0,4.0,1.0,2.0,2.0,,,1.0,,4.0,5.0,,,2.0,,,
2,"Mercuri, Mark",13,2,10,23,1,1.0,,4.0,2.0,4.0,2.0,1.0,3.0,,,11.0,11.0,,,3.0,1.0,,
24,"Misiti, Joe",9,3,3,12,2,,,3.0,2.0,1.0,3.0,,1.0,1.0,,4.0,8.0,,1.0,1.0,1.0,,
29,"Moorcroft, Gary",14,4,2,16,3,2.0,,3.0,,5.0,1.0,1.0,2.0,1.0,1.0,7.0,9.0,,2.0,1.0,,,
9,"Ramanauskas, Adam",8,5,9,17,1,,,,2.0,2.0,1.0,3.0,,1.0,,2.0,13.0,,,3.0,,,
7,"Solomon, Dean",8,6,7,15,,,,2.0,,3.0,1.0,2.0,,,,4.0,11.0,,,2.0,1.0,,
6,"Wellman, Sean",9,5,7,16,,,,1.0,4.0,2.0,,2.0,1.0,,,7.0,11.0,2.0,,1.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,232,100,99,331,25,19.0,24.0,51.0,29.0,70.0,44.0,23.0,16.0,11.0,6.0,140.0,185.0,18.0,24.0,38.0,12.0,,
Opposition,Opposition,172,75,96,268,13,5.0,46.0,20.0,31.0,42.0,41.0,42.0,11.0,16.0,,114.0,154.0,14.0,10.0,25.0,4.0,,
