Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
30,"Bourke, David",25y 227d,84 (46-0-38 54.76%),18 (0.21),←,
11,"Bowden, Joel",23y 64d,101 (55-0-46 54.46%),101 (1.00),←,
17,"Broderick, Paul",31y 233d,258 (129-1-128 50.19%),168 (0.65),165 (90-1-74 54.85%),88 (0.53)
15,"Cameron, Leon",28y 356d,212 (116-3-93 55.42%),87 (0.41),40 (23-0-17 57.50%),19 (0.47)
9,"Campbell, Wayne",28y 335d,221 (105-1-115 47.74%),137 (0.62),←,
6,"Chaffey, Mark",24y 110d,79 (40-0-39 50.63%),19 (0.24),←,
14,"Fiora, Aaron",20y 127d,18 (14-0-4 77.78%),8 (0.44),←,
25,"Gale, Brendon",33y 37d,241 (109-1-131 45.44%),209 (0.87),←,
2,"Gaspar, Darren",25y 96d,142 (68-0-74 47.89%),13 (0.09),121 (61-0-60 50.41%),12 (0.10)
1,"Hilton, Rory",22y 131d,51 (24-0-27 47.06%),38 (0.75),42 (21-0-21 50.00%),35 (0.83)
16,"Holland, Ben",24y 106d,108 (57-0-51 52.78%),111 (1.03),←,
39,"Kellaway, Andrew",25y 274d,77 (41-0-36 53.25%),16 (0.21),←,
3,"Kellaway, Duncan",28y 188d,154 (79-1-74 51.62%),10 (0.06),←,
21,"King, Clinton",23y 153d,56 (27-0-29 48.21%),19 (0.34),25 (17-0-8 68.00%),6 (0.24)
33,"Knights, Matthew",30y 323d,259 (112-0-147 43.24%),137 (0.53),←,
5,"Ottens, Brad",21y 211d,75 (39-0-36 52.00%),93 (1.24),←,
12,"Richardson, Matthew",26y 158d,140 (70-0-70 50.00%),436 (3.11),←,
4,"Rogers, Matthew",27y 272d,156 (86-1-69 55.45%),146 (0.94),←,
19,"Sziller, Steven",28y 252d,137 (65-1-71 47.81%),38 (0.28),19 (12-0-7 63.16%),
32,"Tivendale, Greg",22y 127d,55 (29-0-26 52.73%),39 (0.71),←,
29,"Torney, Jason",24y 69d,92 (50-1-41 54.89%),10 (0.11),←,
36,"Zantuck, Ty",19y 190d,8 (3-0-5 37.50%),1 (0.13),←,
Totals,Totals,25y 283d,2724 (1364-10-1350 50.07%),1854 (0.68),,
C,"Frawley, Danny",37y 350d,43 (25-0-18 58.14%),,←,
