Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
40,"Birss, Shane",9,4,2,11,2,2.0,,2.0,,3.0,1.0,1.0,2.0,1.0,,4.0,8.0,,2.0,1.0,,,88.0
20,"Bowden, Patrick",8,4,5,13,1,,1.0,,,1.0,,4.0,,,,5.0,7.0,1.0,2.0,1.0,,1.0,89.0
17,"Brown, Nathan",3,3,,3,2,,,,,,,,,,,,4.0,,1.0,,1.0,,45.0
24,"Bruton, Nicholas",,,,,,,2.0,1.0,,,2.0,,,,,,,,,,,,17.0
16,"Croft, Matthew",5,5,6,11,,,,,2.0,,,2.0,,1.0,,5.0,7.0,1.0,,2.0,,,100.0
14,"Darcy, Luke",13,6,8,21,,,23.0,,5.0,5.0,9.0,5.0,3.0,2.0,,13.0,9.0,2.0,,4.0,,2.0,96.0
28,"Dimattina, Paul",12,2,11,23,1,3.0,,1.0,1.0,5.0,4.0,5.0,3.0,,,17.0,8.0,,,,1.0,,73.0
4,"Garlick, Simon",12,5,6,18,3,,,3.0,2.0,5.0,3.0,3.0,2.0,1.0,,8.0,11.0,,1.0,2.0,1.0,2.0,100.0
13,"Giansiracusa, Daniel",11,3,13,24,2,,,4.0,3.0,5.0,5.0,,,,,13.0,11.0,1.0,1.0,2.0,,,100.0
9,"Gilbee, Lindsay",5,3,3,8,2,,,,,,,2.0,,,,3.0,5.0,1.0,1.0,1.0,,1.0,52.0
8,"Hahn, Mitch",5,4,8,13,,,1.0,1.0,,5.0,4.0,1.0,1.0,1.0,,8.0,6.0,,2.0,1.0,,2.0,69.0
25,"Hargrave, Ryan",10,3,9,19,1,,,1.0,3.0,3.0,3.0,2.0,,,,8.0,12.0,2.0,,5.0,,,89.0
22,"Harrison, Ben",4,2,3,7,1,,,,1.0,2.0,,1.0,,1.0,,2.0,5.0,1.0,,2.0,,,89.0
6,"Johnson, Brad",16,5,10,26,4,1.0,,1.0,1.0,4.0,1.0,5.0,1.0,1.0,,9.0,14.0,1.0,,3.0,1.0,2.0,100.0
35,"Kretiuk, Steven",2,6,8,10,,,1.0,2.0,1.0,,,1.0,,,,5.0,5.0,2.0,,2.0,,,95.0
36,"Lake, Brian",2,1,3,5,,2.0,1.0,2.0,,,,,,,,5.0,1.0,,1.0,3.0,,1.0,85.0
23,"McMahon, Jordan",12,3,5,17,1,,,,3.0,3.0,2.0,1.0,1.0,,,5.0,12.0,,1.0,1.0,1.0,,88.0
2,"Murphy, Robert",8,3,2,10,,,,3.0,2.0,3.0,,,,,,2.0,8.0,,,1.0,,,100.0
15,"Power, Sam",4,1,1,5,,,,,2.0,1.0,,,,,,1.0,3.0,,,,,,34.0
30,"Robbins, Matthew",10,3,7,17,,,,4.0,3.0,2.0,1.0,1.0,3.0,1.0,,7.0,11.0,,,4.0,1.0,,100.0
5,"Smith, Rohan",15,3,1,16,2,1.0,,1.0,1.0,7.0,1.0,1.0,1.0,,2.0,2.0,14.0,,1.0,1.0,3.0,1.0,100.0
7,"West, Scott",9,7,17,26,,,,2.0,2.0,5.0,6.0,,,,,12.0,14.0,,,5.0,,2.0,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,175,76,128,303,22,13.0,29.0,28.0,32.0,59.0,42.0,35.0,17.0,9.0,2.0,134.0,175.0,12.0,13.0,41.0,9.0,14.0,
Opposition,Opposition,200,95,106,306,24,12.0,36.0,52.0,35.0,61.0,40.0,40.0,9.0,17.0,4.0,113.0,186.0,14.0,24.0,42.0,31.0,15.0,
