Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
42,"Beasy, Callan",1,1,1,2,,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,50.0
29,"Beaumont, Simon",14,10,3,17,1,,1.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,,5.0,12.0,1.0,,5.0,,,100.0
35,"Campbell, Blake",4,2,3,7,,,,4.0,2.0,2.0,,2.0,,,,3.0,3.0,,,,,1.0,66.0
16,"Camporeale, Scott",12,4,5,17,2,,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,,7.0,10.0,,1.0,2.0,1.0,,100.0
13,"Davies, Justin",3,2,4,7,,,,3.0,,,,3.0,,,,4.0,3.0,,,1.0,,,63.0
25,"Fevola, Brendan",11,9,,11,3,5.0,,1.0,,2.0,,4.0,,2.0,,4.0,7.0,3.0,8.0,3.0,,,100.0
14,"Fisher, Brad",6,5,,6,,,,1.0,1.0,2.0,1.0,,,,,1.0,5.0,,,3.0,,1.0,82.0
45,"Franchina, Anthony",5,1,,5,,1.0,,3.0,,1.0,3.0,3.0,,1.0,,3.0,2.0,,,1.0,,,54.0
11,"French, Barnaby",,,2,2,,,9.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,,1.0,38.0
33,"Houlihan, Ryan",13,3,3,16,,1.0,,,1.0,6.0,4.0,3.0,,,,7.0,6.0,,,,3.0,,100.0
27,"Hulme, Darren",17,6,4,21,,2.0,,6.0,,8.0,4.0,1.0,5.0,,,12.0,11.0,,,1.0,,,88.0
43,"Koutoufides, Anthony",14,2,7,21,,1.0,1.0,4.0,2.0,,2.0,1.0,3.0,,,14.0,6.0,,1.0,,,,100.0
12,"Lappin, Matthew",12,5,6,18,,,,2.0,4.0,1.0,1.0,1.0,,1.0,,6.0,9.0,1.0,,4.0,1.0,,100.0
10,"Martyn, Mick",5,4,4,9,,,2.0,1.0,,1.0,1.0,2.0,,1.0,,4.0,4.0,1.0,,4.0,,,96.0
41,"McCormick, Jonathon",7,2,1,8,1,1.0,,,,3.0,1.0,4.0,1.0,,,2.0,6.0,,1.0,,3.0,,35.0
5,"McKay, Andrew",7,4,7,14,,,,3.0,5.0,1.0,1.0,3.0,1.0,2.0,,7.0,9.0,1.0,,1.0,1.0,,100.0
2,"McKernan, Corey",5,3,,5,,,15.0,,,3.0,1.0,3.0,,3.0,,2.0,4.0,1.0,,2.0,1.0,,76.0
37,"Norman, Karl",5,2,,5,1,1.0,,3.0,,2.0,,1.0,1.0,1.0,,1.0,3.0,,,,,,77.0
28,"Prendergast, Ian",6,4,5,11,,,,1.0,1.0,4.0,1.0,1.0,,1.0,,4.0,8.0,,,1.0,,,81.0
32,"Thornton, Bret",8,2,4,12,,,,,5.0,,,,3.0,,,7.0,6.0,,,6.0,,,100.0
30,"Waite, Jarrad",8,3,5,13,,1.0,2.0,4.0,,4.0,,9.0,,3.0,,6.0,7.0,,,1.0,1.0,1.0,94.0
34,"Wiggins, Simon",4,2,2,6,,,,1.0,2.0,1.0,,,,,,2.0,4.0,,,3.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,167,76,66,233,8,14.0,31.0,43.0,27.0,51.0,26.0,46.0,19.0,18.0,,103.0,127.0,8.0,11.0,39.0,11.0,4.0,
Opposition,Opposition,204,95,108,312,20,15.0,20.0,46.0,39.0,56.0,41.0,43.0,18.0,19.0,6.0,121.0,186.0,15.0,26.0,48.0,13.0,14.0,
