Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
46,"Baguley, Mark",26y 95d,27 (14-0-13 51.85%),2 (0.07),←,
22,"Carlisle, Jake",21y 327d,48 (25-0-23 52.08%),13 (0.27),←,
12,"Crameri, Stewart",25y 14d,56 (31-1-24 56.25%),96 (1.71),←,
36,"Dalgleish, Lauchlan",20y 63d,2 (1-0-1 50.00%),,←,
6,"Daniher, Joe",19y 173d,5 (3-0-2 60.00%),3 (0.60),←,
29,"Davey, Alwyn",29y 101d,99 (49-1-49 50.00%),120 (1.21),←,
9,"Goddard, Brendon",28y 96d,226 (140-3-83 62.61%),122 (0.54),21 (14-0-7 66.67%),18 (0.86)
34,"Hardingham, Kyle",24y 357d,56 (26-1-29 47.32%),12 (0.21),←,
1,"Hibberd, Michael",23y 233d,43 (25-0-18 58.14%),6 (0.14),←,
39,"Hocking, Heath",25y 240d,97 (46-2-49 48.45%),33 (0.34),←,
26,"Hooker, Cale",24y 315d,87 (40-1-46 46.55%),7 (0.08),←,
40,"Howlett, Ben",24y 307d,75 (40-1-34 54.00%),34 (0.45),←,
18,"Hurley, Michael",23y 84d,78 (39-2-37 51.28%),97 (1.24),←,
38,"Kommer, Nick",22y 330d,19 (12-0-7 63.16%),10 (0.53),←,
17,"Melksham, Jake",21y 360d,79 (38-1-40 48.73%),40 (0.51),←,
20,"Merrett, Jackson",20y 178d,13 (11-0-2 84.62%),6 (0.46),←,
23,"Myers, David",24y 55d,65 (33-0-32 50.77%),21 (0.32),←,
16,"Pears, Tayte",23y 153d,67 (30-1-36 45.52%),3 (0.04),←,
30,"Ryder, Paddy",25y 163d,148 (68-3-77 46.96%),97 (0.66),←,
5,"Stanton, Brent",27y 115d,202 (86-3-113 43.32%),130 (0.64),←,
4,"Watson, Jobe",28y 197d,172 (75-3-94 44.48%),95 (0.55),←,
11,"Zaharakis, David",23y 184d,86 (44-1-41 51.74%),73 (0.85),←,
Totals,Totals,24y 122d,1750 (876-24-850 50.06%),1020 (0.58),,
C,"Hird, James",40y 201d,66 (36-1-29 55.30%),,←,
