Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Banks, Denis",8,3,6,14,,,,,,,,,,1.0,,,,,,,,,
17,"Barwick, Doug",10,3,5,15,2,,,1.0,,,,,,1.0,,,,,,,,,
26,"Brown, Gavin",10,6,6,16,1,2.0,,2.0,,,,,1.0,1.0,,,,,,,,,
21,"Christian, Michael",15,2,6,21,,,2.0,,,,,,2.0,,,,,,,,,,
28,"Crosisca, Gavin",5,2,10,15,,,,5.0,,,,,,3.0,,,,,,,,,
35,"Daicos, Peter",6,3,3,9,3,2.0,,,,,,,,3.0,,,,,,,,,
2,"Francis, Tony",22,1,10,32,,1.0,,6.0,,,,,3.0,2.0,,,,,,,,,
3,"Gayfer, Michael",1,,3,4,,,,,,,,,,2.0,,,,,,,,,
23,"Kelly, Craig",4,1,2,6,1,,,,,,,,1.0,1.0,,,,,,,,,
30,"Manson, James",8,7,5,13,3,1.0,7.0,2.0,,,,,1.0,2.0,,,,,,,,,
1,"Monkhorst, Damian",11,6,5,16,1,,13.0,1.0,,,,,1.0,2.0,,,,,,,,,
7,"Morwood, Shane",7,6,16,23,,,1.0,3.0,,,,,3.0,1.0,,,,,,,,,
13,"Richardson, Alan",10,1,5,15,,,,,,,,,2.0,2.0,,,,,,,,,
16,"Richardson, Mark",1,,,1,1,,,,,,,,1.0,,,,,,,,,,
29,"Russell, Scott",13,,14,27,2,,,2.0,,,,,,1.0,,,,,,,,,
22,"Shaw, Tony",17,2,12,29,1,,,2.0,,,,,1.0,6.0,,,,,,,,,
27,"Starcevich, Craig",11,10,12,23,,2.0,,,,,,,2.0,1.0,,,,,,,,,
24,"Turner, Jamie",20,4,5,25,,1.0,,1.0,,,,,3.0,,,,,,,,,,
37,"Williams, Paul",9,1,9,18,,1.0,,2.0,,,,,2.0,,,,,,,,,,
19,"Wright, Graham",6,3,7,13,,1.0,,4.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,61,141,335,15,12.0,23.0,31.0,,,,,24.0,30.0,,,,,,,,,
Opposition,Opposition,215,89,131,346,24,15.0,14.0,18.0,,,,,30.0,24.0,6.0,,,,,,,,
