Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bail, Rohan",14,6.0,7,21,,,,3.0,1.0,3.0,,5.0,2.0,4.0,,10,11,,,5.0,,,87.0
3,"Bartram, Clint",15,7.0,5,20,,1.0,,2.0,7.0,3.0,2.0,3.0,2.0,2.0,,4,15,,,2.0,1.0,,89.0
43,"Bennell, Jamie",4,,5,9,,,,4.0,1.0,1.0,,,2.0,,,6,3,,,2.0,,,85.0
32,"Bruce, Cameron",17,4.0,9,26,1.0,1.0,,9.0,1.0,6.0,2.0,2.0,4.0,1.0,,9,18,,,1.0,2.0,2.0,81.0
36,"Davey, Aaron",2,,1,3,,,,,,,,,,,,1,2,,,,,,21.0
14,"Dunn, Lynden",3,2.0,1,4,1.0,1.0,,1.0,,1.0,,,2.0,,,2,2,1.0,1.0,1.0,1.0,1.0,87.0
8,"Frawley, James",11,7.0,5,16,,,,1.0,2.0,2.0,,5.0,,4.0,,6,10,1.0,,6.0,1.0,,96.0
20,"Garland, Colin",11,6.0,2,13,,,,4.0,3.0,,1.0,2.0,1.0,1.0,,3,9,1.0,,4.0,,1.0,96.0
18,"Green, Brad",9,6.0,2,11,2.0,,,2.0,,1.0,1.0,,,,,3,8,1.0,2.0,1.0,,1.0,98.0
40,"Jamar, Mark",3,4.0,11,14,2.0,,27.0,2.0,,,4.0,4.0,,3.0,,10,2,4.0,2.0,4.0,,,81.0
11,"Johnson, Paul",7,,2,9,,,14.0,3.0,4.0,1.0,1.0,1.0,,,,4,3,,,2.0,,,68.0
2,"Jones, Nathan",8,3.0,15,23,,,,1.0,3.0,1.0,6.0,1.0,,,,8,13,,,2.0,1.0,,75.0
24,"Jurrah, Liam",3,2.0,5,8,2.0,,,1.0,,2.0,1.0,,,,,4,3,,1.0,1.0,,,74.0
28,"Macdonald, Joel",16,6.0,2,18,,,,3.0,1.0,1.0,1.0,2.0,,2.0,,3,12,1.0,,7.0,,,92.0
23,"McDonald, James",13,2.0,6,19,,,,7.0,2.0,3.0,7.0,3.0,3.0,2.0,,15,4,,,2.0,1.0,,83.0
13,"McKenzie, Jordie",11,,6,17,,,,9.0,,3.0,7.0,1.0,3.0,,,14,4,,,1.0,,,71.0
27,"Rivers, Jared",5,5.0,4,9,,1.0,,5.0,2.0,3.0,,2.0,,,,3,6,1.0,,11.0,,1.0,99.0
31,"Scully, Tom",9,5.0,10,19,,,,5.0,3.0,,,1.0,,,,3,16,,,1.0,2.0,,88.0
12,"Sylvia, Colin",20,2.0,5,25,1.0,,1.0,8.0,1.0,6.0,7.0,3.0,1.0,1.0,,11,11,,,2.0,,,86.0
9,"Trengove, Jack",12,5.0,2,14,1.0,,,4.0,1.0,4.0,1.0,3.0,,2.0,,4,10,,,,,,76.0
4,"Watts, Jack",5,1.0,1,6,1.0,1.0,2.0,5.0,,,,1.0,,,,3,1,,,1.0,,,86.0
33,"Wonaeamirri, Austin",7,3.0,3,10,1.0,1.0,,3.0,,3.0,,4.0,,2.0,,2,7,,,2.0,,1.0,83.0
Totals,Totals,205,76.0,109,314,12.0,6.0,44.0,82.0,32.0,44.0,41.0,43.0,20.0,24.0,,128,170,10.0,6.0,58.0,9.0,7.0,
Opposition,Opposition,216,79.0,154,370,15.0,9.0,42.0,78.0,30.0,54.0,52.0,42.0,24.0,20.0,6.0,161,204,11.0,11.0,53.0,7.0,5.0,
