Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Andrews, Harris",14,13,5,19,,,,2.0,2.0,2.0,,3.0,,,2.0,7.0,12.0,3.0,,13.0,,,100.0
8,"Ashcroft, Will",13,5,15,28,,,,7.0,1.0,5.0,7.0,,1.0,,,11.0,17.0,,,2.0,,2.0,75.0
33,"Bailey, Zac",11,4,10,21,1,,,1.0,,5.0,2.0,4.0,,,,9.0,12.0,,,,,1.0,82.0
23,"Cameron, Charlie",3,1,4,7,,2.0,,2.0,,1.0,,2.0,1.0,1.0,,5.0,3.0,,1.0,1.0,,1.0,83.0
18,"Coleman, Keidean",9,6,7,16,,1.0,,4.0,1.0,1.0,,1.0,1.0,,,4.0,11.0,,1.0,3.0,1.0,,77.0
3,"Daniher, Joe",11,4,5,16,,2.0,3.0,,,4.0,2.0,4.0,,2.0,,6.0,11.0,,1.0,2.0,2.0,2.0,97.0
28,"Fletcher, Jaspa",5,3,5,10,1,,,,1.0,1.0,1.0,2.0,,1.0,,2.0,7.0,,,2.0,2.0,,78.0
19,"Gunston, Jack",15,8,5,20,6,2.0,,2.0,1.0,2.0,1.0,2.0,2.0,,3.0,6.0,14.0,3.0,5.0,1.0,,,71.0
30,"Hipwood, Eric",10,8,1,11,2,3.0,,,,2.0,,2.0,1.0,1.0,,3.0,9.0,1.0,6.0,1.0,1.0,1.0,84.0
35,"Lester, Ryan",6,4,7,13,,,,,2.0,,,1.0,,1.0,,3.0,10.0,,,6.0,,,93.0
1 ↑,"Lohmann, Kai",3,4,2,5,,,,,1.0,1.0,,1.0,,,,,4.0,,,,,,17.0
17,"Lyons, Jarryd",12,5,17,29,,,,6.0,3.0,4.0,6.0,1.0,1.0,,,13.0,17.0,,1.0,,,1.0,78.0
14,"Madden, James",5,,2,7,,,,2.0,1.0,3.0,1.0,1.0,1.0,,,2.0,5.0,,,1.0,1.0,1.0,84.0
6,"McCluggage, Hugh",16,8,4,20,2,,,6.0,,7.0,2.0,3.0,2.0,,,8.0,12.0,,1.0,,,,79.0
46,"McInerney, Oscar",5,4,9,14,1,,35.0,3.0,1.0,2.0,3.0,5.0,,1.0,,8.0,6.0,,3.0,,,,77.0
26,"McKenna, Conor",12,6,3,15,,,,1.0,2.0,3.0,1.0,2.0,2.0,1.0,,2.0,13.0,,,,2.0,,77.0
9,"Neale, Lachie",19,7,13,32,,1.0,,5.0,2.0,5.0,8.0,2.0,2.0,,1.0,11.0,21.0,,1.0,1.0,1.0,2.0,87.0
40,"Payne, Jack",6,3,1,7,,,,2.0,2.0,,,1.0,,,,3.0,5.0,,,9.0,,,89.0
16,"Rayner, Cam",12,6,9,21,1,1.0,,1.0,,7.0,3.0,5.0,,3.0,,4.0,17.0,,1.0,,1.0,2.0,74.0
2,"Robertson, Deven",4,3,6,10,,1.0,,6.0,,,1.0,1.0,,1.0,,5.0,5.0,1.0,1.0,2.0,,,81.0
37,"Starcevich, Brandon",9,2,3,12,1,,,1.0,2.0,2.0,,,,,,3.0,7.0,,,,,,80.0
44,"Wilmot, Darcy",9,5,6,15,1,,,4.0,1.0,1.0,,,,,,3.0,12.0,,1.0,1.0,2.0,,77.0
15 ↓,"Zorko, Dayne",10,2,7,17,,1.0,,1.0,1.0,4.0,1.0,1.0,,,,4.0,12.0,,,1.0,,,59.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,111,146,365,16,20.0,38.0,56.0,24.0,62.0,39.0,44.0,14.0,12.0,6.0,122.0,242.0,8.0,23.0,46.0,13.0,13.0,
Opposition,Opposition,203,114,129,332,5,5.0,30.0,44.0,43.0,29.0,25.0,43.0,12.0,14.0,,96.0,225.0,5.0,6.0,32.0,8.0,3.0,
