Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",27y 238d,198 (137-2-59 69.70%),126 (0.64),←,
35,"Chapman, Paul",29y 267d,215 (139-2-74 65.12%),281 (1.31),←,
28,"Christensen, Allen",20y 72d,12 (10-0-2 83.33%),11 (0.92),←,
11,"Corey, Joel",29y 163d,230 (149-2-79 65.22%),71 (0.31),←,
22,"Duncan, Mitch",20y 50d,23 (20-0-3 86.96%),27 (1.17),←,
44,"Enright, Corey",29y 319d,216 (140-2-74 65.28%),51 (0.24),←,
26,"Hawkins, Tom",23y 9d,73 (61-0-12 83.56%),96 (1.32),←,
20,"Johnson, Steve",28y 26d,168 (120-2-46 72.02%),346 (2.06),←,
9,"Kelly, James",27y 213d,187 (126-1-60 67.65%),75 (0.40),←,
45,"Ling, Cameron",30y 153d,239 (155-3-81 65.48%),134 (0.56),←,
13,"Lonergan, Tom",27y 74d,69 (53-1-15 77.54%),44 (0.64),←,
4,"Mackie, Andrew",26y 357d,144 (113-0-31 78.47%),67 (0.47),←,
39,"Milburn, Darren",34y 106d,290 (179-1-110 61.90%),93 (0.32),←,
21,"Mooney, Cameron",31y 307d,219 (147-1-71 67.35%),293 (1.34),208 (137-1-70 66.11%),291 (1.40)
6,"Ottens, Brad",31y 186d,239 (134-1-104 56.28%),258 (1.08),110 (81-1-28 74.09%),106 (0.96)
30,"Scarlett, Matthew",32y 55d,262 (169-2-91 64.89%),17 (0.06),←,
14,"Selwood, Joel",23y 65d,107 (92-0-15 85.98%),41 (0.38),←,
27,"Stokes, Mathew",26y 250d,105 (85-0-20 80.95%),159 (1.51),←,
7,"Taylor, Harry",25y 48d,83 (69-0-14 83.13%),8 (0.10),←,
5,"Varcoe, Travis",23y 111d,93 (81-0-12 87.10%),105 (1.13),←,
12,"West, Trent",23y 286d,14 (12-0-2 85.71%),7 (0.50),←,
40,"Wojcinski, David",30y 315d,192 (128-2-62 67.19%),61 (0.32),←,
Totals,Totals,27y 150d,3378 (2319-22-1037 68.65%),2371 (0.70),,
C,"Scott, Chris",35y 88d,18 (16-0-2 88.89%),,←,
