Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Buckley, Jack",5,3,7,12,,,,3.0,2.0,2.0,1.0,,2.0,,,7.0,5.0,2.0,,3.0,,1.0,79.0
18,"Cameron, Jeremy",5,2,7,12,1,,,2.0,,2.0,,3.0,,1.0,,5.0,7.0,1.0,,2.0,,,82.0
16,"Daniels, Brent",12,3,4,16,3,,,3.0,,4.0,1.0,6.0,,3.0,2.0,8.0,9.0,,1.0,1.0,1.0,2.0,89.0
24,"de Boer, Matt",6,,3,9,1,,,3.0,1.0,1.0,,2.0,1.0,1.0,,5.0,5.0,,,3.0,,,86.0
31,"Finlayson, Jeremy",9,2,4,13,1,2.0,,3.0,,1.0,,,,,,1.0,10.0,,,1.0,,,77.0
12,"Green, Tom",8,2,22,30,,,,3.0,,2.0,4.0,3.0,,,,21.0,9.0,,,,,1.0,67.0
4,"Greene, Toby",11,3,4,15,,3.0,,5.0,1.0,4.0,1.0,4.0,1.0,2.0,,9.0,7.0,,2.0,3.0,,,91.0
19,"Haynes, Nick",7,5,3,10,,,,1.0,2.0,2.0,,4.0,1.0,,,6.0,5.0,1.0,,3.0,,,88.0
27,"Himmelberg, Harry",2,2,3,5,,,2.0,1.0,,2.0,1.0,,,,,2.0,3.0,,,1.0,,,88.0
2,"Hopper, Jacob",13,4,8,21,,1.0,,5.0,3.0,4.0,5.0,1.0,1.0,,,13.0,9.0,,1.0,1.0,,,80.0
39,"Idun, Connor",2,2,2,4,,,,,1.0,1.0,,1.0,,,,2.0,2.0,,,2.0,,,78.0
25,"Keeffe, Lachlan",7,3,,7,,,,5.0,2.0,2.0,,3.0,,1.0,,3.0,5.0,1.0,,10.0,,,91.0
22,"Kelly, Josh",20,2,4,24,,1.0,,5.0,2.0,10.0,4.0,2.0,1.0,,,13.0,12.0,1.0,,2.0,2.0,1.0,89.0
40,"Kennedy, Adam",7,3,4,11,,,,2.0,2.0,,1.0,3.0,,,,5.0,6.0,,,1.0,,,83.0
38,"Lloyd, Daniel",5,2,3,8,2,,,3.0,1.0,1.0,,3.0,2.0,1.0,,7.0,3.0,,1.0,1.0,,,64.0
41,"Mumford, Shane",4,3,3,7,,,19.0,7.0,1.0,3.0,3.0,5.0,2.0,4.0,,5.0,3.0,1.0,,7.0,,,87.0
36,"Perryman, Harry",10,1,8,18,1,,,3.0,2.0,3.0,3.0,1.0,1.0,,,8.0,10.0,,,4.0,,,81.0
50,"Reid, Sam",3,,3,6,,,,2.0,,1.0,,2.0,,1.0,,1.0,5.0,,,2.0,,,80.0
23,"Shaw, Heath",3,,2,5,,,,3.0,1.0,,1.0,,,,,2.0,3.0,,,4.0,,,91.0
14,"Taranto, Tim",7,,8,15,,,,3.0,,3.0,3.0,3.0,1.0,2.0,,10.0,5.0,,,,,1.0,75.0
6,"Whitfield, Lachie",10,3,12,22,,,,1.0,5.0,2.0,3.0,3.0,1.0,,,9.0,10.0,1.0,,4.0,,1.0,91.0
29,"Williams, Zac",12,4,5,17,2,,,4.0,1.0,2.0,1.0,2.0,1.0,,,5.0,12.0,2.0,1.0,,1.0,,61.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,168,49,119,287,11,8.0,21.0,67.0,27.0,52.0,32.0,51.0,15.0,16.0,2.0,147.0,145.0,10.0,6.0,55.0,4.0,7.0,
Opposition,Opposition,192,78,97,289,12,7.0,44.0,55.0,39.0,39.0,36.0,48.0,16.0,15.0,4.0,123.0,156.0,7.0,6.0,38.0,,7.0,
