St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
17,"Allen, Tim",21y 196d,11 (7-0-4 63.64%),7 (0.64),←,
18,"Bowey, Brett",22y 330d,49 (18-0-31 36.73%),57 (1.16),←,
3,"Burke, Nathan",22y 79d,102 (41-1-60 40.69%),27 (0.26),←,
19,"Clark, Steven",30y 346d,80 (48-1-31 60.63%),97 (1.21),6 (3-0-3 50.00%),7 (1.17)
8,"Devonport, Craig",22y 89d,41 (18-0-23 43.90%),42 (1.02),←,
22,"Dipetta, Aldo",20y 113d,4 (1-0-3 25.00%),3 (0.75),←,
16,"Fletcher, Adrian",22y 198d,29 (15-0-14 51.72%),13 (0.45),6 (3-0-3 50.00%),3 (0.50)
36,"Fode, Gordon",20y 264d,27 (8-0-19 29.63%),,←,
6,"Grant, David",25y 262d,142 (48-0-94 33.80%),66 (0.46),←,
27,"Greig, Dean",23y 177d,11 (7-0-4 63.64%),1 (0.09),←,
35,"Harvey, Robert",20y 248d,63 (29-1-33 46.83%),47 (0.75),←,
52,"Kickett, Dale",23y 357d,21 (6-0-15 28.57%),17 (0.81),4 (2-0-2 50.00%),4 (1.00)
4,"Lockett, Tony",26y 47d,147 (50-0-97 34.01%),686 (4.67),←,
23,"Loewe, Stewart",23y 338d,124 (47-1-76 38.31%),156 (1.26),←,
12,"Morris, Russell",29y 329d,121 (88-2-31 73.55%),68 (0.56),28 (17-1-10 62.50%),16 (0.57)
1,"Newport, Stephen",26y 172d,127 (70-1-56 55.51%),61 (0.48),26 (16-1-9 63.46%),3 (0.12)
41,"Pekin, Tim",27y 94d,157 (75-1-81 48.09%),37 (0.24),50 (26-1-23 53.00%),22 (0.44)
31,"Shanahan, Jamie",24y 141d,4 (2-0-2 50.00%),,←,
9,"Vidovic, Lazar",27y 24d,14 (10-0-4 71.43%),,←,
7,"Winmar, Nicky",26y 213d,103 (42-0-61 40.78%),172 (1.67),←,
Totals,Totals,24y 164d,1377 (630-8-739 45.75%),1557 (1.13),,
C,"Sheldon, Ken",32y 116d,51 (26-1-24 51.96%),,←,
