Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Ashcroft, Marcus",5,,5.0,10,,1.0,,1.0,,,,,,1.0,,,,,,,,,
22,"Bain, David",12,2.0,6.0,18,1.0,,,1.0,,,,,3.0,1.0,,,,,,,,,
39,"Capper, Warwick",6,3.0,2.0,8,3.0,,,1.0,,,,,1.0,1.0,,,,,,,,,
44,"Carlson, Darren",5,,9.0,14,,,,1.0,,,,,2.0,,,,,,,,,,
23,"Caton, Kevin",6,2.0,2.0,8,,1.0,,,,,,,,,,,,,,,,,
19,"Edwards, Bradley",5,1.0,3.0,8,,,,,,,,,,2.0,,,,,,,,,
4,"Gastev, John",8,3.0,9.0,17,,1.0,,4.0,,,,,1.0,,,,,,,,,,
38,"Gibson, Michael",11,5.0,10.0,21,,,,,,,,,1.0,,,,,,,,,,
5,"Hardie, Brad",20,4.0,,20,3.0,2.0,,1.0,,,,,,1.0,,,,,,,,,
9,"Ishchenko, Alex",6,10.0,9.0,15,1.0,1.0,7.0,,,,,,2.0,1.0,,,,,,,,,
41,"Kennedy, Matthew",3,3.0,5.0,8,,,,,,,,,,,,,,,,,,,
17,"Leslie, Martin",10,4.0,7.0,17,,,,2.0,,,,,,2.0,,,,,,,,,
7,"McIvor, Scott",13,3.0,15.0,28,,,,,,,,,2.0,1.0,,,,,,,,,
24,"Merrett, Roger",13,9.0,11.0,24,2.0,3.0,,1.0,,,,,2.0,1.0,,,,,,,,,
31,"OKeeffe, David",2,,6.0,8,,1.0,,2.0,,,,,2.0,,,,,,,,,,
8,"Richardson, Michael",10,4.0,8.0,18,,,,,,,,,1.0,,,,,,,,,,
27,"Roberts, Mark",9,5.0,5.0,14,,1.0,,,,,,,1.0,2.0,,,,,,,,,
18,"Walsh, Phil",8,1.0,9.0,17,,,,2.0,,,,,,,,,,,,,,,
37,"Withers, Mark",6,2.0,4.0,10,,,,,,,,,,1.0,,,,,,,,,
21,"Zanotti, Mark",16,5.0,9.0,25,,,,,,,,,1.0,3.0,,,,,,,,,
Totals,Totals,174,66.0,134.0,308,10.0,11.0,7.0,16.0,,,,,19.0,17.0,,,,,,,,,
Opposition,Opposition,216,72.0,130.0,346,22.0,21.0,18.0,38.0,,,,,17.0,19.0,6.0,,,,,,,,
