Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",34y 39d,274 (114-2-158 41.97%),282 (1.03),254 (110-2-142 43.70%),261 (1.03)
17,"Burns, Scott",31y 254d,221 (96-1-124 43.67%),132 (0.60),←,
8,"Clement, James",29y 364d,216 (91-0-125 42.13%),49 (0.23),132 (65-0-67 49.24%),11 (0.08)
4,"Didak, Alan",23y 200d,101 (55-0-46 54.46%),146 (1.45),←,
15,"Egan, Chris",19y 312d,23 (10-0-13 43.48%),20 (0.87),←,
25,"Fraser, Josh",24y 241d,135 (71-0-64 52.59%),119 (0.88),←,
6,"Holland, Brodie",26y 243d,146 (63-0-83 43.15%),139 (0.95),110 (55-0-55 50.00%),102 (0.93)
26,"Johnson, Ben",25y 151d,135 (71-0-64 52.59%),32 (0.24),←,
18,"Licuria, Paul",28y 242d,180 (78-0-102 43.33%),68 (0.38),170 (76-0-94 44.71%),66 (0.39)
24,"Lockyer, Tarkyn",26y 308d,141 (64-0-77 45.39%),76 (0.54),←,
3,"Lonie, Ryan",23y 183d,117 (60-0-57 51.28%),61 (0.52),←,
27,"Maxwell, Nick",23y 92d,46 (23-0-23 50.00%),8 (0.17),←,
11,"OBree, Shane",27y 172d,167 (81-0-86 48.50%),68 (0.41),148 (72-0-76 48.65%),65 (0.44)
35,"Prestigiacomo, Simon",28y 215d,178 (73-0-105 41.01%),3 (0.02),←,
21,"Richards, Guy",23y 166d,22 (11-0-11 50.00%),3 (0.14),←,
23,"Rocca, Anthony",29y 19d,206 (98-0-108 47.57%),340 (1.65),184 (87-0-97 47.28%),329 (1.79)
2,"Rusling, Sean",19y 332d,10 (6-0-4 60.00%),8 (0.80),←,
39,"Shaw, Heath",20y 280d,27 (14-0-13 51.85%),10 (0.37),←,
22,"Shaw, Rhyce",24y 322d,59 (29-0-30 49.15%),12 (0.20),←,
36,"Swan, Dane",22y 190d,50 (24-0-26 48.00%),24 (0.48),←,
20,"Tarrant, Chris",25y 350d,160 (75-0-85 46.88%),296 (1.85),←,
14,"Wakelin, Shane",32y 22d,215 (101-2-112 47.44%),19 (0.09),121 (60-0-61 49.59%),
Totals,Totals,26y 14d,2829 (1308-5-1516 46.24%),1915 (0.68),,
C,"Malthouse, Mick",53y 17d,538 (300-4-234 56.13%),,160 (77-0-83 48.13%),
