Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
48,"Bishop, Matthew",9,1,4,13,1,1.0,1.0,,1.0,5.0,2.0,4.0,,1.0,,,,,,,,,
33,"Farmer, Jeff",14,3,1,15,4,1.0,,2.0,1.0,7.0,1.0,,1.0,3.0,,,,,,,,,
20,"Febey, Matthew",10,6,4,14,1,,,1.0,2.0,5.0,2.0,2.0,,,,,,,,,,,
21,"Febey, Steven",7,2,4,11,,,,2.0,4.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,
4,"Grgic, Brent",6,2,7,13,,,,,,2.0,1.0,,,2.0,,,,,,,,,
15,"Hopgood, Paul",11,2,2,13,1,,,,1.0,2.0,1.0,,,2.0,,,,,,,,,
27,"Ingerson, Anthony",9,8,8,17,,,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,,,,,,,,
16,"Johnstone, Travis",10,1,2,12,,,,3.0,,2.0,2.0,,,2.0,,,,,,,,,
36,"Leoncelli, Andrew",9,2,2,11,1,,,6.0,2.0,3.0,5.0,,1.0,2.0,,,,,,,,,
45,"Longmuir, Troy",3,1,,3,,,,2.0,,2.0,1.0,,,2.0,,,,,,,,,
3,"Lyon, Garry",11,5,2,13,4,,,1.0,,1.0,2.0,,,,,,,,,,,,
35,"McDonald, Anthony",12,6,5,17,3,,,3.0,,5.0,2.0,,2.0,2.0,,,,,,,,,
43,"Rigoni, Guy",14,6,5,19,,1.0,,5.0,1.0,4.0,4.0,1.0,,,,,,,,,,,
5,"Schwarz, David",7,3,,7,2,2.0,,,,2.0,1.0,,1.0,,,,,,,,,,
10,"Seecamp, Marcus",8,5,10,18,,,,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,
1,"Shanahan, Jamie",4,,1,5,,,,1.0,2.0,,,,,1.0,,,,,,,,,
39,"Smoker, Craig",2,1,,2,,1.0,,1.0,,1.0,,,,,,,,,,,,,
11,"Stynes, Jim",5,4,3,8,,,11.0,,1.0,1.0,3.0,,1.0,2.0,,,,,,,,,
49,"Ward, Daniel",8,2,1,9,,,,1.0,,4.0,2.0,,,,,,,,,,,,
34,"White, Jeff",9,7,4,13,1,,15.0,,,4.0,6.0,,2.0,2.0,3.0,,,,,,,,
22,"Woewodin, Shane",8,5,5,13,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,
13,"Yze, Adem",21,4,1,22,,,,2.0,7.0,,1.0,1.0,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,76,71,268,18,9.0,28.0,34.0,26.0,55.0,40.0,14.0,15.0,25.0,5.0,,,,,,,,
Opposition,Opposition,232,98,111,343,10,10.0,35.0,43.0,35.0,42.0,34.0,14.0,25.0,15.0,1.0,,,,,,,,
