Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",12,8,2,14,,,1.0,,4.0,2.0,,4.0,,1.0,,2.0,12.0,,,2.0,,,100.0
20,"Brogan, Dean",1,,4,5,,,14.0,,1.0,,4.0,,2.0,,,4.0,1.0,,,4.0,,,49.0
7,"Burgoyne, Peter",13,2,2,15,1,2.0,,5.0,2.0,3.0,4.0,2.0,,1.0,,4.0,9.0,,2.0,1.0,,,93.0
8,"Burgoyne, Shaun",10,1,3,13,2,,,1.0,,5.0,2.0,3.0,,,,5.0,6.0,,,2.0,,,80.0
9,"Carr, Josh",19,5,5,24,1,,3.0,6.0,1.0,9.0,6.0,3.0,5.0,,,16.0,10.0,,,2.0,,,97.0
26,"Cochrane, Stuart",4,,3,7,,,1.0,8.0,1.0,,3.0,2.0,1.0,2.0,,6.0,,,,5.0,,,100.0
12,"Cockatoo-Collins, Che",8,3,5,13,,,,2.0,,2.0,2.0,4.0,2.0,2.0,,8.0,5.0,1.0,,3.0,1.0,,71.0
35,"Cornes, Chad",9,5,3,12,1,1.0,2.0,1.0,,,,3.0,,2.0,,7.0,4.0,1.0,1.0,3.0,,,87.0
18,"Cornes, Kane",11,4,2,13,,1.0,,2.0,2.0,1.0,2.0,1.0,,,,5.0,8.0,,,,,,47.0
17,"Dew, Stuart",11,2,1,12,2,,,3.0,1.0,8.0,2.0,3.0,1.0,,,6.0,4.0,,,,,,89.0
11,"Hardwick, Damien",12,5,7,19,,1.0,,2.0,2.0,2.0,4.0,1.0,1.0,,,13.0,4.0,2.0,,1.0,,,69.0
29,"Kingsley, Adam",8,3,4,12,,1.0,,1.0,,3.0,,1.0,,,,7.0,6.0,1.0,,2.0,,,46.0
5,"Lade, Brendon",7,3,5,12,,,27.0,,2.0,3.0,4.0,1.0,1.0,1.0,,6.0,5.0,1.0,,2.0,,,62.0
3,"Montgomery, Brett",5,4,7,12,,,,3.0,2.0,,3.0,1.0,1.0,1.0,,7.0,5.0,,1.0,6.0,,,90.0
14,"Paxman, Stephen",14,6,4,18,,,,2.0,7.0,1.0,2.0,3.0,1.0,3.0,,3.0,13.0,,,2.0,,,100.0
15,"Pickett, Byron",11,4,6,17,1,1.0,,3.0,1.0,2.0,3.0,2.0,2.0,,,6.0,9.0,,,2.0,,,97.0
6,"Schofield, Jarrad",8,4,2,10,,,,1.0,3.0,2.0,2.0,1.0,1.0,,,3.0,7.0,,,,,1.0,49.0
36,"Stevens, Nick",10,2,5,15,,,,5.0,1.0,,,2.0,1.0,,,6.0,10.0,,,2.0,,,83.0
16,"Tredrea, Warren",12,6,7,19,3,2.0,,,,5.0,,2.0,2.0,,,12.0,6.0,2.0,2.0,,1.0,1.0,97.0
2,"Wakelin, Darryl",5,4,2,7,,,,3.0,4.0,,1.0,,2.0,,,3.0,5.0,1.0,,3.0,,,100.0
4,"Wanganeen, Gavin",16,5,3,19,,1.0,,2.0,5.0,1.0,1.0,4.0,2.0,,,13.0,7.0,3.0,1.0,1.0,1.0,,91.0
21,"Wilson, Michael",12,5,1,13,1,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,2.0,8.0,,,3.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,81,83,301,12,11.0,50.0,51.0,41.0,50.0,46.0,44.0,26.0,13.0,,144.0,144.0,12.0,7.0,46.0,3.0,2.0,
Opposition,Opposition,168,72,116,284,6,8.0,16.0,46.0,30.0,50.0,24.0,51.0,13.0,26.0,,120.0,159.0,9.0,7.0,40.0,13.0,5.0,
