Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Aliir, Aliir",6,4,3,9,,,1.0,,1.0,,,2.0,1.0,1.0,,3.0,7.0,,,2.0,,,77.0
4,"Clarke, Ryan",14,6,5,19,,1.0,,5.0,2.0,1.0,1.0,2.0,1.0,,,5.0,14.0,1.0,,,,,89.0
7,"Cunningham, Harry",21,9,9,30,,,,3.0,6.0,1.0,,2.0,,,,3.0,27.0,,,1.0,1.0,,85.0
34,"Dawson, Jordan",20,11,11,31,,,,1.0,3.0,1.0,1.0,3.0,2.0,1.0,,9.0,22.0,1.0,,2.0,,,90.0
13,"Florent, Oliver",15,6,16,31,,,,1.0,4.0,6.0,2.0,2.0,,,,7.0,24.0,1.0,,,,,87.0
23,"Franklin, Lance",10,6,1,11,4,1.0,,2.0,,1.0,,1.0,1.0,1.0,,4.0,6.0,2.0,3.0,2.0,,1.0,94.0
5,"Heeney, Isaac",9,8,16,25,2,1.0,,1.0,1.0,2.0,4.0,1.0,1.0,,,11.0,17.0,1.0,2.0,3.0,,1.0,87.0
29,"Hewett, George",8,2,15,23,,,,7.0,,2.0,1.0,4.0,2.0,1.0,,11.0,11.0,,,1.0,,,80.0
15,"Jack, Kieren",8,5,3,11,,1.0,,3.0,,3.0,,2.0,,,,5.0,6.0,1.0,2.0,2.0,,2.0,67.0
10,"Jones, Zak",18,6,14,32,,,,2.0,2.0,3.0,7.0,5.0,,2.0,,13.0,18.0,1.0,,5.0,,,84.0
12,"Kennedy, Josh",12,3,17,29,1,,,5.0,1.0,2.0,2.0,2.0,1.0,1.0,,9.0,22.0,,,,,1.0,77.0
44,"Lloyd, Jake",28,9,9,37,,,,3.0,11.0,,,3.0,,2.0,,4.0,27.0,,,1.0,2.0,,88.0
30,"McCartin, Tom",5,5,7,12,,,,2.0,2.0,1.0,,4.0,,3.0,,4.0,10.0,,,1.0,,,82.0
14,"Mills, Callum",9,6,13,22,,,,1.0,2.0,,2.0,4.0,1.0,1.0,,4.0,18.0,,,6.0,,,86.0
11,"Papley, Tom",12,9,12,24,1,1.0,,4.0,1.0,4.0,,,3.0,,,6.0,17.0,,,1.0,2.0,2.0,78.0
26,"Parker, Luke",13,5,18,31,1,,,2.0,1.0,3.0,8.0,2.0,1.0,,1.0,15.0,16.0,1.0,1.0,,,,77.0
24,"Rampe, Dane",13,4,9,22,,,,1.0,8.0,1.0,,2.0,,2.0,,5.0,13.0,,,13.0,,,95.0
20,"Reid, Sam",3,4,13,16,1,1.0,7.0,,,1.0,1.0,,1.0,,,5.0,11.0,2.0,2.0,1.0,,,86.0
25,"Ronke, Ben",7,3,2,9,,,,,,4.0,,2.0,,,,3.0,6.0,,,,2.0,,69.0
8,"Rowbottom, James",6,4,7,13,,,,4.0,,3.0,,1.0,,,,3.0,9.0,,,1.0,,1.0,66.0
18,"Sinclair, Callum",8,2,4,12,,,24.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,5.0,7.0,,,4.0,,,85.0
6,"Thurlow, Jackson",9,5,6,15,,,,8.0,4.0,1.0,,1.0,,1.0,,6.0,10.0,,,4.0,,1.0,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,254,122,210,464,10,7.0,32.0,56.0,50.0,41.0,32.0,47.0,17.0,17.0,1.0,140.0,318.0,11.0,10.0,50.0,7.0,9.0,
Opposition,Opposition,202,84,186,388,13,11.0,25.0,71.0,31.0,64.0,29.0,57.0,17.0,17.0,5.0,146.0,247.0,8.0,12.0,50.0,17.0,10.0,
