Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",26y 231d,127 (75-2-50 59.84%),34 (0.27),←,
11,"Barlow, Ed",22y 165d,19 (7-2-10 42.11%),14 (0.74),←,
42,"Bevan, Paul",24y 287d,104 (58-2-44 56.73%),24 (0.23),←,
14,"Bird, Craig",20y 171d,33 (16-1-16 50.00%),12 (0.36),←,
6,"Bolton, Craig",29y 41d,187 (110-2-75 59.36%),25 (0.13),158 (93-2-63 59.49%),15 (0.09)
24,"Bolton, Jude",29y 118d,226 (122-3-101 54.65%),107 (0.47),←,
28,"Crouch, Jared",31y 128d,219 (115-1-103 52.74%),51 (0.23),←,
37,"Goodes, Adam",29y 184d,245 (133-3-109 54.90%),253 (1.03),←,
39,"Grundy, Heath",23y 39d,39 (21-0-18 53.85%),18 (0.46),←,
15,"Jack, Kieren",22y 13d,40 (19-1-20 48.75%),20 (0.50),←,
16,"Jolly, Darren",27y 247d,159 (84-2-73 53.46%),66 (0.42),111 (64-2-45 58.56%),55 (0.50)
31,"Kirk, Brett",32y 259d,210 (116-3-91 55.95%),81 (0.39),←,
9,"Malceski, Nick",24y 330d,68 (44-1-23 65.44%),35 (0.51),←,
29,"Mattner, Martin",26y 339d,137 (79-1-57 58.03%),26 (0.19),39 (19-1-19 50.00%),12 (0.31)
5,"OKeefe, Ryan",28y 168d,179 (101-2-76 56.98%),187 (1.04),←,
19,"OLoughlin, Michael",32y 141d,296 (169-4-123 57.77%),510 (1.72),←,
38,"Pyke, Mike",25y 109d,3 (1-0-2 33.33%),,←,
25,"Richards, Ted",26y 181d,118 (65-2-51 55.93%),30 (0.25),85 (46-2-37 55.29%),11 (0.13)
30,"Roberts-Thomson, Lewis",25y 306d,112 (66-1-45 59.38%),14 (0.13),←,
2,"Shaw, Rhyce",27y 268d,109 (54-0-55 49.54%),24 (0.22),15 (6-0-9 40.00%),4 (0.27)
40,"Smith, Nick",21y 29d,6 (1-0-5 16.67%),1 (0.17),←,
13,"Veszpremi, Patrick",19y 313d,9 (4-0-5 44.44%),12 (1.33),←,
Totals,Totals,26y 102d,2645 (1460-33-1152 55.20%),1544 (0.58),,
C,"Roos, Paul",46y 14d,171 (100-2-69 59.06%),,←,
