Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",23y 257d,93 (38-0-55 40.86%),46 (0.49),←,
5,"Broadbent, Matthew",21y 257d,36 (10-0-26 27.78%),9 (0.25),←,
27,"Carlile, Alipate",24y 350d,94 (37-0-57 39.36%),4 (0.04),←,
1,"Cassisi, Domenic",29y 205d,187 (95-1-91 51.07%),73 (0.39),←,
30,"Chaplin, Troy",26y 51d,125 (51-1-73 41.20%),10 (0.08),←,
18,"Cornes, Kane",29y 100d,226 (117-1-108 51.99%),81 (0.36),←,
7,"Ebert, Brad",22y 12d,79 (29-0-50 36.71%),38 (0.48),3 (1-0-2 33.33%),5 (1.67)
17,"Gray, Robbie",24y 15d,69 (25-0-44 36.23%),102 (1.48),←,
8,"Hartlett, Hamish",21y 244d,34 (9-0-25 26.47%),15 (0.44),←,
16,"Jacobs, Ben",20y 96d,15 (2-0-13 13.33%),2 (0.13),←,
35,"McCarthy, John",22y 147d,21 (13-0-8 61.90%),12 (0.57),3 (1-0-2 33.33%),2 (0.67)
13,"OShea, Cameron",20y 32d,21 (4-0-17 19.05%),4 (0.19),←,
6,"Pearce, Danyle",26y 7d,137 (55-0-82 40.15%),72 (0.53),←,
34,"Redden, Jarrad",21y 109d,3 (1-0-2 33.33%),1 (0.33),←,
28,"Schulz, Jay",26y 362d,106 (36-2-68 34.91%),130 (1.23),35 (12-0-23 34.29%),72 (2.06)
43,"Stewart, Daniel",23y 167d,26 (5-0-21 19.23%),24 (0.92),←,
14,"Stewart, Paul",24y 279d,47 (17-0-30 36.17%),5 (0.11),←,
9,"Surjan, Jacob",26y 243d,111 (52-0-59 46.85%),17 (0.15),←,
21,"Thomas, Matt",25y 47d,71 (21-0-50 29.58%),23 (0.32),←,
12,"Trengove, Jackson",21y 164d,43 (10-0-33 23.26%),5 (0.12),←,
39,"Westhoff, Justin",25y 196d,92 (37-0-55 40.22%),123 (1.34),←,
20,"Wingard, Chad",18y 260d,3 (1-0-2 33.33%),1 (0.33),←,
Totals,Totals,23y 330d,1639 (665-5-969 40.57%),797 (0.49),,
C,"Primus, Matthew",37y 93d,32 (9-0-23 28.13%),,←,
