Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartram, Clint",5,,11,16,,,,5.0,3.0,1.0,,,,,,8.0,8.0,,,3.0,,,75.0
6,"Bate, Matthew",13,4,5,18,3,1.0,,4.0,,5.0,,3.0,1.0,1.0,,10.0,8.0,1.0,1.0,5.0,,,90.0
43,"Bennell, Jamie",6,4,6,12,1,,,2.0,,4.0,,1.0,,1.0,,6.0,7.0,1.0,,1.0,,1.0,86.0
32,"Bruce, Cameron",8,5,22,30,,,,6.0,4.0,1.0,1.0,1.0,1.0,1.0,,9.0,18.0,1.0,,2.0,,,87.0
36,"Davey, Aaron",16,2,2,18,1,,,5.0,2.0,4.0,2.0,1.0,2.0,1.0,,8.0,10.0,,,,1.0,,74.0
14,"Dunn, Lynden",12,5,7,19,,4.0,2.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,,7.0,12.0,,1.0,3.0,,,84.0
8,"Frawley, James",7,4,10,17,,,,5.0,4.0,,1.0,3.0,,1.0,,8.0,7.0,1.0,,6.0,,,90.0
20,"Garland, Colin",8,3,5,13,,,,6.0,3.0,1.0,,1.0,,,,5.0,7.0,1.0,,4.0,,,90.0
18,"Green, Brad",9,2,7,16,1,,,5.0,,1.0,1.0,1.0,1.0,,,6.0,10.0,,,1.0,1.0,,93.0
16,"Grimes, Jack",18,1,10,28,,,,1.0,4.0,3.0,,3.0,1.0,1.0,,11.0,15.0,,,4.0,,,90.0
38,"Hughes, Danny",7,6,6,13,1,1.0,,1.0,,3.0,,,1.0,,,3.0,11.0,1.0,2.0,,,,69.0
40,"Jamar, Mark",3,1,6,9,,,27.0,2.0,,1.0,4.0,2.0,2.0,1.0,,6.0,2.0,1.0,,3.0,,,71.0
11,"Johnson, Paul",,,7,7,,,10.0,1.0,,,1.0,,,,,3.0,4.0,,,1.0,,1.0,62.0
2,"Jones, Nathan",15,2,16,31,1,,,4.0,3.0,3.0,,2.0,,,,8.0,22.0,,,3.0,,,88.0
23,"McDonald, James",9,1,9,18,,,,10.0,,6.0,2.0,2.0,1.0,1.0,,5.0,13.0,,,3.0,,,80.0
13,"McKenzie, Jordie",11,1,13,24,,,,6.0,1.0,3.0,5.0,2.0,1.0,1.0,,11.0,12.0,,,1.0,,,64.0
22,"Moloney, Brent",12,,8,20,,,,4.0,3.0,4.0,7.0,2.0,1.0,1.0,,8.0,10.0,,,4.0,,,77.0
27,"Rivers, Jared",6,3,7,13,,,,3.0,1.0,,,3.0,1.0,,,8.0,5.0,,,8.0,,,75.0
31,"Scully, Tom",19,4,20,39,1,1.0,,5.0,6.0,6.0,7.0,8.0,4.0,2.0,3.0,17.0,21.0,,,4.0,,1.0,90.0
12,"Sylvia, Colin",9,,8,17,,,2.0,1.0,3.0,3.0,4.0,2.0,,,,7.0,10.0,,,3.0,,1.0,86.0
9,"Trengove, Jack",12,3,14,26,,1.0,,4.0,5.0,1.0,2.0,4.0,1.0,,,11.0,13.0,1.0,,3.0,,1.0,87.0
1,"Warnock, Matthew",6,3,10,16,,,,3.0,3.0,1.0,,3.0,,,,8.0,8.0,,,13.0,,,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,54,209,420,9,12.0,41.0,88.0,46.0,52.0,38.0,48.0,19.0,13.0,3.0,173.0,233.0,8.0,4.0,75.0,2.0,5.0,
Opposition,Opposition,236,70,131,367,10,10.0,37.0,83.0,38.0,61.0,46.0,62.0,14.0,19.0,3.0,177.0,172.0,9.0,5.0,67.0,2.0,6.0,
