Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",26y 153d,78 (32-2-44 42.31%),8 (0.10),←,
29,"Bolton, Shai",18y 233d,6 (4-0-2 66.67%),3 (0.50),←,
35,"Broad, Nathan",24y 105d,5 (4-0-1 80.00%),,←,
40,"Butler, Dan",21y 56d,16 (11-0-5 68.75%),20 (1.25),←,
22,"Caddy, Josh",24y 304d,112 (64-1-47 57.59%),88 (0.79),17 (12-0-5 70.59%),12 (0.71)
46,"Castagna, Jason",21y 17d,23 (13-0-10 56.52%),25 (1.09),←,
9,"Cotchin, Trent",27y 113d,191 (95-2-94 50.26%),114 (0.60),←,
10,"Edwards, Shane",28y 277d,200 (88-5-107 45.25%),136 (0.68),←,
5,"Ellis, Brandon",23y 360d,128 (70-1-57 55.08%),46 (0.36),←,
32,"Ellis, Corey",20y 293d,21 (10-0-11 47.62%),5 (0.24),←,
6,"Grigg, Shaun",29y 101d,185 (92-2-91 50.27%),88 (0.48),142 (74-2-66 52.82%),78 (0.55)
2,"Grimes, Dylan",26y 13d,97 (55-0-42 56.70%),3 (0.03),←,
14,"Houli, Bachar",29y 78d,163 (80-3-80 50.00%),35 (0.21),137 (70-2-65 51.82%),26 (0.19)
23,"Lambert, Kane",25y 245d,45 (25-0-20 55.56%),22 (0.49),←,
4,"Martin, Dustin",26y 33d,171 (84-2-85 49.71%),174 (1.02),←,
33,"McIntosh, Kamdyn",23y 117d,46 (27-0-19 58.70%),9 (0.20),←,
26,"Miles, Anthony",25y 151d,69 (35-0-34 50.72%),24 (0.35),59 (34-0-25 57.63%),23 (0.39)
25,"Nankervis, Toby",22y 351d,29 (19-0-10 65.52%),12 (0.41),17 (12-0-5 70.59%),9 (0.53)
18,"Rance, Alex",27y 293d,168 (80-2-86 48.21%),8 (0.05),←,
17,"Rioli, Daniel",20y 104d,36 (18-0-18 50.00%),31 (0.86),←,
47,"Soldo, Ivan",21y 106d,5 (3-0-2 60.00%),,←,
1,"Vlastuin, Nick",23y 101d,89 (50-0-39 56.18%),19 (0.21),←,
Totals,Totals,24y 164d,1883 (959-20-904 50.93%),870 (0.46),,
C,"Hardwick, Damien",44y 345d,175 (86-2-87 49.71%),,←,
