Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",27y 190d,149 (85-1-63 57.38%),82 (0.55),104 (77-1-26 74.52%),58 (0.56)
31,"Andrews, Harris",28y 127d,218 (111-1-106 51.15%),11 (0.05),←,
43,"Answerth, Noah",25y 254d,77 (55-0-22 71.43%),2 (0.03),←,
10,"Ashcroft, Levi",18y 120d,6 (5-0-1 83.33%),3 (0.50),←,
8,"Ashcroft, Will",20y 346d,37 (29-0-8 78.38%),14 (0.38),←,
33,"Bailey, Zac",25y 206d,146 (99-0-47 67.81%),155 (1.06),←,
7,"Berry, Jarrod",27y 71d,166 (98-1-67 59.34%),66 (0.40),←,
23,"Cameron, Charlie",30y 286d,233 (151-2-80 65.24%),408 (1.75),160 (104-1-55 65.31%),321 (2.01)
14,"Day, Sam",32y 223d,160 (50-2-108 31.88%),118 (0.74),5 (4-0-1 80.00%),1 (0.20)
5,"Dunkley, Josh",28y 98d,173 (106-1-66 61.56%),75 (0.43),57 (41-1-15 72.81%),10 (0.18)
3,"Fletcher, Jaspa",21y 52d,47 (34-1-12 73.40%),15 (0.32),←,
30,"Hipwood, Eric",27y 216d,183 (104-1-78 57.10%),274 (1.50),←,
35,"Lester, Ryan",32y 234d,213 (104-1-108 49.06%),47 (0.22),←,
20,"Marshall, Sam",19y 88d,1 (0-0-1 0.00%),,←,
6,"McCluggage, Hugh",27y 45d,188 (111-1-76 59.31%),118 (0.63),←,
46,"McInerney, Oscar",30y 281d,156 (101-1-54 65.06%),66 (0.42),←,
13,"Morris, Logan",19y 342d,25 (20-1-4 82.00%),35 (1.40),←,
9,"Neale, Lachie",31y 328d,278 (163-1-114 58.81%),129 (0.46),143 (98-1-44 68.88%),62 (0.43)
40,"Payne, Jack",25y 184d,74 (49-1-24 66.89%),2 (0.03),←,
16,"Rayner, Cam",25y 178d,146 (92-1-53 63.36%),140 (0.96),←,
29,"Tunstill, James",21y 273d,10 (3-0-7 30.00%),1 (0.10),←,
44,"Wilmot, Darcy",21y 107d,62 (44-1-17 71.77%),7 (0.11),←,
15,"Zorko, Dayne",36y 67d,283 (139-1-143 49.29%),236 (0.83),←,
Totals,Totals,26y 124d,3031 (1753-19-1259 57.84%),2004 (0.66),,
C,"Fagan, Chris",63y 298d,195 (115-1-79 59.23%),,←,
