Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aliir, Aliir",7,5,3,10,,,5.0,1.0,3.0,,1.0,1.0,1.0,1.0,,7.0,3.0,3.0,1.0,3.0,,,83.0
15,"Amon, Karl",22,8,6,28,1,,,5.0,3.0,8.0,2.0,6.0,2.0,,,5.0,18.0,,,1.0,,1.0,87.0
14,"Bergman, Miles",9,8,6,15,,,,,3.0,1.0,,1.0,,1.0,,4.0,11.0,,,,,,82.0
10,"Boak, Travis",10,4,15,25,,,,6.0,,4.0,8.0,3.0,3.0,2.0,,14.0,14.0,,,1.0,,2.0,80.0
3,"Burton, Ryan",11,9,3,14,,,,1.0,5.0,1.0,,1.0,,,,3.0,11.0,,,2.0,,,64.0
18 ↓,"Butters, Zak",6,4,4,10,,,,3.0,,1.0,2.0,3.0,1.0,1.0,,3.0,7.0,,,,,,50.0
33,"Byrne-Jones, Darcy",5,1,8,13,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,6.0,7.0,,,1.0,1.0,,81.0
17,"Clurey, Tom",7,3,3,10,,,,4.0,1.0,,,3.0,,2.0,,6.0,3.0,3.0,,6.0,,,80.0
22,"Dixon, Charlie",9,6,5,14,2,,4.0,1.0,,2.0,1.0,2.0,1.0,,,11.0,3.0,4.0,1.0,1.0,,,100.0
28,"Drew, Willem",11,4,10,21,,,,6.0,1.0,4.0,2.0,4.0,1.0,1.0,,12.0,10.0,1.0,,2.0,,,88.0
45 ↑,"Frederick, Martin",1,,1,2,,,,,,1.0,,,,,,1.0,2.0,,,,,,23.0
19,"Georgiades, Mitch",7,5,,7,2,1.0,,2.0,,3.0,,3.0,,1.0,,4.0,3.0,3.0,3.0,1.0,,,77.0
5,"Houston, Dan",10,5,4,14,,,,1.0,2.0,1.0,1.0,1.0,,,,3.0,9.0,,,,,,84.0
1,"Jonas, Tom",10,3,2,12,,,,1.0,2.0,2.0,,1.0,2.0,,,6.0,2.0,1.0,,10.0,,1.0,98.0
40,"Lienert, Jarrod",12,3,3,15,,,,2.0,5.0,3.0,,2.0,,1.0,,2.0,8.0,,,4.0,,,77.0
29,"Lycett, Scott",5,1,10,15,,,21.0,7.0,1.0,2.0,4.0,3.0,1.0,2.0,,10.0,5.0,,,5.0,,,81.0
4,"Marshall, Todd",6,2,1,7,,,,,,2.0,,2.0,1.0,,,4.0,2.0,1.0,1.0,1.0,,,79.0
32,"Mayes, Sam",3,1,6,9,,,,5.0,,1.0,1.0,3.0,,1.0,,3.0,6.0,1.0,,2.0,,,75.0
12,"McKenzie, Trent",13,6,1,14,1,,,1.0,4.0,2.0,,,,,,4.0,5.0,2.0,,5.0,,,83.0
6,"Motlop, Steven",7,1,8,15,,1.0,,6.0,,2.0,,2.0,2.0,1.0,,5.0,10.0,,,1.0,,,85.0
2,"Powell-Pepper, Sam",10,3,8,18,,1.0,,3.0,,2.0,5.0,4.0,2.0,4.0,,11.0,9.0,1.0,1.0,,,,66.0
20,"Rozee, Connor",3,2,3,6,1,1.0,,2.0,,2.0,,1.0,,,,2.0,4.0,,1.0,1.0,,,93.0
16,"Wines, Ollie",14,3,19,33,1,1.0,,2.0,1.0,3.0,5.0,2.0,1.0,,,16.0,17.0,1.0,,1.0,,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,87,129,327,8,7.0,30.0,61.0,32.0,48.0,33.0,49.0,19.0,18.0,,142.0,169.0,21.0,8.0,48.0,1.0,4.0,
Opposition,Opposition,220,88,135,355,12,14.0,42.0,69.0,39.0,45.0,37.0,48.0,18.0,19.0,6.0,156.0,194.0,15.0,11.0,42.0,1.0,8.0,
