West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Butler, Sam",8,4,5,13,,,,1.0,1.0,1.0,,2.0,,,,4.0,8.0,1.0,,3.0,1.0,,84.0
15,"Cripps, Jamie",8,5,1,9,1,1.0,,2.0,,2.0,,,,,,2.0,7.0,,1.0,,,,77.0
27,"Darling, Jack",6,4,2,8,,,,4.0,,1.0,,5.0,,2.0,,5.0,3.0,1.0,,1.0,,,86.0
14,"Duggan, Liam",7,4,6,13,,,,3.0,1.0,1.0,1.0,2.0,,,,1.0,12.0,,1.0,,,,77.0
3,"Gaff, Andrew",12,7,12,24,,,,1.0,3.0,3.0,1.0,2.0,,,,3.0,21.0,,1.0,1.0,,,85.0
33,"Hill, Josh",9,4,4,13,2,,,4.0,,4.0,,,,,,4.0,9.0,,2.0,2.0,,1.0,71.0
25,"Hurn, Shannon",12,4,8,20,,,,2.0,4.0,2.0,1.0,,,,,3.0,14.0,,,4.0,,,79.0
34,"Hutchings, Mark",4,4,6,10,,,,3.0,2.0,1.0,,1.0,,,,2.0,8.0,,,,,1.0,80.0
23,"Jetta, Lewis",12,5,7,19,1,1.0,,1.0,1.0,3.0,2.0,3.0,1.0,1.0,,5.0,13.0,,,1.0,1.0,,86.0
2,"LeCras, Mark",9,5,1,10,,1.0,,,,1.0,,1.0,,,,4.0,6.0,1.0,1.0,,,1.0,86.0
16,"Mackenzie, Eric",4,4,7,11,,,,1.0,3.0,,,1.0,,1.0,,5.0,6.0,,,7.0,,,95.0
20,"McGovern, Jeremy",9,9,6,15,1,,,2.0,1.0,2.0,,,,,,6.0,9.0,1.0,,5.0,,,83.0
1,"Mitchell, Sam",17,4,16,33,,,,3.0,4.0,3.0,5.0,4.0,3.0,1.0,,13.0,20.0,,,,,3.0,84.0
30,"Nelson, Jackson",9,5,5,14,,1.0,,,3.0,1.0,1.0,3.0,1.0,,,3.0,11.0,,,,,,82.0
21,"Petrie, Drew",8,8,4,12,1,,21.0,1.0,1.0,1.0,2.0,1.0,,1.0,,4.0,8.0,2.0,1.0,3.0,,1.0,85.0
11,"Priddis, Matt",10,1,12,22,,1.0,,5.0,1.0,5.0,4.0,1.0,1.0,1.0,,10.0,12.0,,,,,,79.0
31,"Schofield, Will",8,3,3,11,1,,,1.0,2.0,1.0,,4.0,1.0,2.0,,2.0,8.0,,,6.0,,,90.0
4,"Sheed, Dom",14,8,16,30,,2.0,,6.0,2.0,5.0,6.0,1.0,2.0,,1.0,13.0,16.0,,1.0,,1.0,1.0,72.0
5,"Sheppard, Brad",10,3,4,14,,,,4.0,2.0,2.0,2.0,1.0,2.0,1.0,,4.0,9.0,,,2.0,,1.0,82.0
13,"Shuey, Luke",13,5,13,26,1,,,9.0,1.0,4.0,8.0,2.0,2.0,2.0,,9.0,15.0,,,1.0,1.0,,78.0
19,"Vardy, Nathan",6,4,4,10,,1.0,14.0,1.0,,1.0,1.0,1.0,1.0,1.0,,7.0,4.0,3.0,1.0,3.0,,,76.0
6,"Yeo, Elliot",16,6,6,22,3,,,3.0,1.0,6.0,3.0,2.0,1.0,1.0,,7.0,14.0,,2.0,,2.0,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,106,148,359,11,11.0,35.0,57.0,33.0,50.0,37.0,37.0,15.0,14.0,1.0,116.0,233.0,9.0,11.0,39.0,6.0,9.0,
Opposition,Opposition,243,126,182,425,11,14.0,40.0,74.0,37.0,49.0,28.0,50.0,14.0,15.0,5.0,135.0,288.0,13.0,12.0,44.0,14.0,8.0,
