Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
14,"Bugg, Tomas",22y 27d,54 (12-0-42 22.22%),13 (0.24),←,
18,"Cameron, Jeremy",22y 31d,56 (9-0-47 16.07%),132 (2.36),←,
3,"Coniglio, Stephen",21y 138d,49 (10-0-39 20.41%),16 (0.33),←,
35,"Corr, Aidan",20y 350d,19 (3-0-16 15.79%),1 (0.05),←,
1,"Davis, Phil",24y 245d,69 (22-0-47 31.88%),6 (0.09),51 (11-0-40 21.57%),5 (0.10)
4,"Greene, Toby",21y 219d,58 (10-0-48 17.24%),22 (0.38),←,
32,"Griffen, Ryan",28y 279d,207 (100-1-106 48.55%),131 (0.63),5 (3-0-2 60.00%),1 (0.20)
19,"Haynes, Nick",22y 349d,32 (6-0-26 18.75%),2 (0.06),←,
33,"Hoskin-Elliott, Will",21y 242d,40 (6-0-34 15.00%),38 (0.95),←,
22,"Kelly, Josh",20y 79d,23 (8-0-15 34.78%),13 (0.57),←,
25,"McCarthy, Cam",20y 31d,6 (4-0-2 66.67%),15 (2.50),←,
41,"Mumford, Shane",28y 301d,122 (78-2-42 64.75%),44 (0.36),22 (9-0-13 40.91%),5 (0.23)
24,"Patfull, Joel",30y 146d,187 (76-3-108 41.44%),24 (0.13),5 (3-0-2 60.00%),
9,"Scully, Tom",23y 352d,91 (22-1-68 24.73%),28 (0.31),60 (9-0-51 15.00%),22 (0.37)
23,"Shaw, Heath",29y 156d,196 (119-2-75 61.22%),37 (0.19),23 (9-0-14 39.13%),
5,"Shiel, Dylan",22y 54d,55 (10-0-45 18.18%),30 (0.55),←,
10,"Smith, Devon",21y 347d,64 (12-0-52 18.75%),56 (0.88),←,
36,"Stewart, James",21y 59d,6 (3-0-3 50.00%),4 (0.67),←,
17,"Treloar, Adam",22y 54d,63 (12-0-51 19.05%),38 (0.60),←,
8,"Ward, Callan",25y 22d,126 (43-0-83 34.13%),61 (0.48),66 (11-0-55 16.67%),28 (0.42)
6,"Whitfield, Lachie",20y 288d,35 (7-0-28 20.00%),18 (0.51),←,
16,"Wilson, Nathan",22y 115d,23 (6-0-17 26.09%),8 (0.35),←,
Totals,Totals,23y 143d,1581 (578-9-994 36.56%),737 (0.47),,
C,"Cameron, Leon",42y 242d,27 (9-0-18 33.33%),,←,
