St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20 ↑,"Armitage, David",2,2,1,3,1,,,2.0,,1.0,,1.0,,1.0,,,3.0,,1.0,,,,34.0
8,"Clarke, Raphael",11,3,9,20,1,,,4.0,4.0,3.0,,2.0,,,,8.0,13.0,,,6.0,1.0,,94.0
26,"Dal Santo, Nick",12,3,14,26,,,,7.0,3.0,2.0,6.0,1.0,,,3.0,14.0,12.0,,,,1.0,1.0,79.0
6,"Dawson, Zac",4,4,4,8,,,2.0,4.0,1.0,2.0,,,,,,2.0,5.0,2.0,,4.0,,1.0,100.0
24,"Dempster, Sean",8,2,9,17,1,,,1.0,,2.0,1.0,,,,,6.0,11.0,,,,,,82.0
25,"Fisher, Sam",17,8,9,26,,,,2.0,1.0,2.0,,1.0,1.0,1.0,,8.0,18.0,2.0,,6.0,,1.0,94.0
16,"Gamble, Ryan",7,3,3,10,2,,,2.0,,1.0,,2.0,,2.0,,3.0,6.0,,1.0,2.0,,,77.0
19,"Gilbert, Sam",12,4,8,20,,,,2.0,5.0,,1.0,1.0,,,,5.0,16.0,,,6.0,1.0,,96.0
18,"Goddard, Brendon",22,6,8,30,,,,2.0,3.0,4.0,1.0,1.0,1.0,,,5.0,20.0,1.0,,2.0,,,87.0
1,"Gram, Jason",12,7,19,31,,1.0,,1.0,,6.0,,,,,,4.0,24.0,,2.0,1.0,,,97.0
33 ↓,"Gwilt, James",9,6,4,13,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,12.0,,,3.0,1.0,,62.0
4,"Jones, Clinton",8,1,7,15,,,,13.0,3.0,2.0,2.0,1.0,,,,6.0,8.0,,,1.0,1.0,,91.0
23,"Koschitzke, Justin",4,6,9,13,2,,7.0,1.0,1.0,1.0,1.0,3.0,,3.0,,6.0,7.0,2.0,2.0,2.0,,1.0,62.0
5,"McEvoy, Ben",6,4,7,13,,,9.0,2.0,,2.0,4.0,1.0,,,,10.0,3.0,2.0,1.0,2.0,,,85.0
44,"Milne, Stephen",9,4,5,14,3,1.0,,5.0,2.0,1.0,1.0,4.0,1.0,3.0,,7.0,7.0,,3.0,,,1.0,87.0
11,"Montagna, Leigh",19,6,15,34,1,,,3.0,5.0,5.0,4.0,2.0,1.0,,2.0,7.0,27.0,,1.0,1.0,2.0,4.0,81.0
30,"Peake, Brett",15,4,10,25,1,,1.0,2.0,2.0,2.0,3.0,3.0,,,,8.0,17.0,,,,1.0,,81.0
34,"Polo, Dean",9,5,13,22,,,,6.0,3.0,2.0,3.0,2.0,1.0,,,11.0,11.0,,,1.0,,,78.0
22,"Ray, Farren",10,2,5,15,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,3.0,11.0,,,2.0,1.0,,86.0
12,"Riewoldt, Nick",10,7,7,17,,1.0,,6.0,,5.0,,6.0,1.0,2.0,,4.0,13.0,1.0,1.0,2.0,,,95.0
13,"Schneider, Adam",9,6,11,20,,,,3.0,,4.0,5.0,3.0,2.0,3.0,,10.0,9.0,2.0,,,1.0,1.0,83.0
3,"Steven, Jack",7,3,6,13,1,,,2.0,2.0,1.0,,2.0,1.0,2.0,,6.0,8.0,,,1.0,,,70.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,96,183,405,13,4.0,19.0,71.0,37.0,49.0,34.0,38.0,11.0,19.0,5.0,134.0,261.0,12.0,12.0,42.0,10.0,10.0,
Opposition,Opposition,205,106,129,334,9,7.0,55.0,70.0,35.0,47.0,37.0,46.0,19.0,11.0,1.0,138.0,202.0,17.0,10.0,56.0,5.0,7.0,
