Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11 ↑,"Aish, James",1,,5,6,,,,1.0,,1.0,1.0,,,,,2,4,,,1.0,,,18.0
24,"Amiss, Jye",4,4.0,6,10,,,,,,2.0,,2.0,,1.0,,6,4,2.0,,1.0,,2.0,85.0
41,"Banfield, Bailey",7,1.0,6,13,,,,3.0,2.0,,,2.0,1.0,,,5,8,,,,,,76.0
15,"Bolton, Shai",7,,8,15,2.0,2.0,,1.0,,1.0,3.0,3.0,1.0,1.0,,8,8,,,1.0,,,84.0
8,"Brayshaw, Andrew",14,3.0,15,29,1.0,1.0,,4.0,1.0,3.0,4.0,1.0,,,,11,18,,,,,,79.0
5,"Chapman, Heath",15,4.0,7,22,,,,2.0,4.0,3.0,,2.0,2.0,,,5,16,,,2.0,,,78.0
6,"Clark, Jordan",23,8.0,10,33,,,,5.0,3.0,3.0,,5.0,3.0,1.0,,8,22,1.0,,4.0,,,92.0
36,"Cox, Brennan",7,9.0,6,13,,,,1.0,,,,1.0,,,,4,9,1.0,,2.0,,,84.0
37,"Draper, Josh",7,3.0,1,8,,,,2.0,1.0,,,2.0,1.0,,,1,6,,,2.0,,,93.0
28,"Erasmus, Neil",7,4.0,14,21,,,,1.0,,1.0,7.0,2.0,1.0,,,8,14,,,1.0,,,61.0
32,"Frederick, Michael",4,2.0,1,5,2.0,1.0,,1.0,,1.0,,1.0,1.0,,,1,4,,1.0,2.0,,,80.0
7 ↓,"Fyfe, Nat",5,3.0,6,11,,,,1.0,,4.0,1.0,3.0,,1.0,,3,8,,,1.0,,2.0,67.0
9,"Jackson, Luke",11,4.0,10,21,3.0,,48.0,4.0,1.0,2.0,10.0,3.0,3.0,2.0,3.0,14,8,1.0,1.0,1.0,,,81.0
44,"Johnson, Matthew",5,5.0,13,18,,,,1.0,1.0,4.0,3.0,3.0,1.0,2.0,,8,13,,,1.0,1.0,2.0,79.0
30,"ODriscoll, Nathan",11,7.0,6,17,1.0,1.0,,,,4.0,1.0,1.0,1.0,,,4,14,,,4.0,,,80.0
16,"Reid, Murphy",7,3.0,6,13,1.0,,,4.0,,4.0,1.0,3.0,,2.0,,4,9,,1.0,1.0,,2.0,86.0
13,"Ryan, Luke",24,12.0,8,32,,,,2.0,5.0,1.0,,2.0,1.0,2.0,1.0,8,19,2.0,,5.0,,,93.0
3,"Serong, Caleb",24,5.0,11,35,2.0,,,4.0,1.0,10.0,7.0,2.0,3.0,1.0,2.0,10,22,1.0,,,2.0,,83.0
14,"Sharp, Jeremy",8,6.0,4,12,,1.0,,3.0,,1.0,,2.0,,,,1,11,,1.0,1.0,,,74.0
35,"Treacy, Josh",6,3.0,5,11,3.0,,1.0,2.0,,3.0,,,2.0,,,6,5,1.0,1.0,5.0,,1.0,88.0
20,"Voss, Patrick",6,2.0,7,13,1.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,,9,4,,1.0,,,1.0,81.0
34,"Wagner, Corey",12,4.0,4,16,,,,2.0,3.0,6.0,2.0,3.0,1.0,1.0,,6,10,1.0,,1.0,1.0,,72.0
23,"Worner, Karl",10,7.0,8,18,,,,2.0,2.0,2.0,1.0,2.0,,,,2,15,1.0,,2.0,,,84.0
Totals,Totals,225,99.0,167,392,16.0,8.0,53.0,49.0,25.0,57.0,44.0,48.0,23.0,16.0,6.0,134,251,11.0,6.0,38.0,4.0,10.0,
Opposition,Opposition,190,85.0,175,365,9.0,9.0,24.0,52.0,40.0,34.0,26.0,49.0,16.0,23.0,,122,240,10.0,13.0,45.0,7.0,7.0,
