Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",29y 14d,106 (67-1-38 63.68%),6 (0.06),88 (60-1-27 68.75%),2 (0.02)
20,"Brogan, Dean",25y 224d,48 (37-0-11 77.08%),20 (0.42),←,
7,"Burgoyne, Peter",26y 178d,147 (86-2-59 59.18%),161 (1.10),←,
8,"Burgoyne, Shaun",21y 278d,59 (47-0-12 79.66%),77 (1.31),←,
9,"Carr, Josh",24y 87d,98 (71-1-26 72.96%),55 (0.56),←,
25,"Cassisi, Domenic",21y 307d,35 (28-0-7 80.00%),13 (0.37),←,
35,"Cornes, Chad",24y 256d,114 (74-1-39 65.35%),110 (0.96),←,
18,"Cornes, Kane",21y 202d,61 (45-0-16 73.77%),25 (0.41),←,
17,"Dew, Stuart",24y 342d,129 (76-2-51 59.69%),199 (1.54),←,
11,"Hardwick, Damien",31y 342d,200 (137-1-62 68.75%),13 (0.06),47 (36-0-11 76.60%),
38,"James, Roger",28y 278d,129 (79-2-48 62.02%),82 (0.64),←,
29,"Kingsley, Adam",28y 340d,137 (80-2-55 59.12%),30 (0.22),←,
5,"Lade, Brendon",28y 15d,116 (68-2-46 59.48%),83 (0.72),←,
22,"Mahoney, Josh",26y 268d,41 (18-0-23 43.90%),19 (0.46),11 (8-0-3 72.73%),9 (0.82)
15,"Pickett, Byron",26y 349d,154 (101-0-53 65.58%),134 (0.87),34 (27-0-7 79.41%),53 (1.56)
27,"Poulton, Jared",27y 95d,84 (54-1-29 64.88%),19 (0.23),←,
6,"Schofield, Jarrad",29y 177d,186 (117-1-68 63.17%),120 (0.65),123 (78-1-44 63.82%),86 (0.70)
28,"Thurstans, Toby",23y 346d,27 (20-0-7 74.07%),18 (0.67),←,
16,"Tredrea, Warren",25y 214d,147 (89-1-57 60.88%),322 (2.19),←,
2,"Wakelin, Darryl",29y 349d,194 (110-1-83 56.96%),12 (0.06),79 (57-0-22 72.15%),4 (0.05)
24,"White, Damon",20y 344d,4 (3-0-1 75.00%),7 (1.75),←,
21,"Wilson, Michael",27y 247d,130 (70-3-57 55.00%),42 (0.32),←,
Totals,Totals,26y 73d,2346 (1477-21-848 62.96%),1567 (0.67),,
C,"Williams, Mark",45y 339d,135 (85-1-49 63.33%),,←,
