West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Armstrong, Steven",12,4,6,18,3,2.0,,2.0,,2.0,2.0,3.0,2.0,1.0,,10.0,8.0,1.0,2.0,,,1.0,80.0
10,"Braun, Michael",15,3,12,27,,,,2.0,3.0,5.0,2.0,2.0,,,1.0,2.0,23.0,,,3.0,2.0,1.0,81.0
17,"Chick, Daniel",3,2,7,10,,,,5.0,,1.0,1.0,2.0,,2.0,,6.0,2.0,1.0,,2.0,,1.0,71.0
20,"Cox, Dean",9,6,7,16,,1.0,12.0,1.0,3.0,2.0,1.0,5.0,1.0,3.0,,6.0,10.0,,1.0,1.0,,1.0,71.0
32,"Embley, Andrew",16,6,3,19,2,1.0,,1.0,4.0,2.0,,8.0,1.0,2.0,,7.0,11.0,1.0,2.0,,3.0,1.0,82.0
23,"Glass, Darren",2,3,5,7,,,,,,,,1.0,2.0,1.0,,6.0,2.0,2.0,,6.0,,,91.0
29,"Hansen, Ashley",2,1,1,3,1,,,1.0,,,,4.0,1.0,2.0,,2.0,1.0,,,,,,63.0
39,"Hunter, Adam",6,6,19,25,,,,1.0,4.0,1.0,,2.0,,1.0,,6.0,17.0,,,5.0,,1.0,83.0
25,"Hurn, Shannon",9,5,8,17,,1.0,1.0,4.0,3.0,2.0,1.0,,,,,5.0,12.0,,,2.0,,,86.0
38,"Jones, Brett",7,5,11,18,,1.0,,4.0,1.0,2.0,,3.0,1.0,1.0,,5.0,13.0,1.0,,3.0,,,87.0
18,"Jones, Rowan",13,4,9,22,1,,,,,,2.0,2.0,,,,7.0,15.0,,,2.0,,1.0,91.0
3,"Judd, Chris",14,5,11,25,1,2.0,,3.0,2.0,4.0,8.0,4.0,2.0,,2.0,13.0,12.0,,,2.0,2.0,,88.0
4,"Kerr, Daniel",13,2,11,24,1,,,4.0,,2.0,5.0,5.0,2.0,,3.0,12.0,10.0,1.0,1.0,3.0,,,91.0
21,"Lynch, Quinten",9,5,5,14,2,,,,,5.0,,2.0,2.0,,,6.0,8.0,,1.0,1.0,1.0,,92.0
11,"Priddis, Matt",10,1,10,20,,,,3.0,2.0,5.0,2.0,1.0,1.0,,,10.0,10.0,,,1.0,,,57.0
24,"Rosa, Matt",16,8,6,22,1,1.0,,1.0,1.0,8.0,1.0,2.0,,,,5.0,17.0,,1.0,3.0,,1.0,79.0
14,"Seaby, Mark",4,2,6,10,1,1.0,11.0,,,2.0,2.0,2.0,1.0,2.0,,2.0,6.0,,1.0,2.0,,,66.0
37,"Selwood, Adam",5,4,14,19,,,1.0,4.0,2.0,1.0,,3.0,1.0,1.0,,1.0,19.0,,,4.0,,,93.0
41,"Staker, Brent",12,6,9,21,,,1.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,,8.0,15.0,2.0,,2.0,1.0,,81.0
5,"Stenglein, Tyson",13,8,12,25,,,,5.0,5.0,2.0,1.0,2.0,1.0,1.0,,6.0,19.0,,,5.0,,,97.0
8,"Waters, Beau",11,3,8,19,,,,3.0,3.0,1.0,2.0,1.0,4.0,,,9.0,12.0,,,1.0,,,85.0
44,"Wirrpanda, David",14,6,5,19,1,2.0,,3.0,,2.0,1.0,5.0,,2.0,,6.0,14.0,,1.0,2.0,2.0,1.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,95,185,400,14,17.0,26.0,51.0,37.0,51.0,33.0,63.0,24.0,22.0,6.0,140.0,256.0,9.0,10.0,50.0,11.0,9.0,
Opposition,Opposition,205,105,91,296,11,4.0,32.0,59.0,34.0,49.0,26.0,63.0,22.0,23.0,,115.0,173.0,7.0,7.0,49.0,17.0,7.0,
