Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",9,7,2,11,2,,,2.0,1.0,2.0,,,,,,2.0,9.0,,2.0,1.0,,,
33,"Barlow, Kris",9,9,6,15,1,1.0,,,,2.0,2.0,,,,,6.0,8.0,2.0,1.0,1.0,,,
17,"Chick, Daniel",9,3,3,12,1,1.0,3.0,6.0,1.0,4.0,2.0,,,1.0,,7.0,5.0,,,4.0,,,
35,"Cox, Adrian",12,3,3,15,,1.0,,2.0,1.0,5.0,1.0,1.0,,,,4.0,11.0,,,,,,
9,"Crawford, Shane",15,5,7,22,1,,,,3.0,1.0,1.0,4.0,,1.0,,3.0,20.0,,2.0,,1.0,,
24,"Croad, Trent",5,4,4,9,1,1.0,,3.0,,2.0,1.0,2.0,2.0,2.0,,5.0,5.0,,1.0,2.0,,,
19,"Dixon, Ben",7,2,2,9,1,1.0,,1.0,,2.0,,2.0,,2.0,,5.0,4.0,,1.0,1.0,,,
34,"Graham, Mark",12,12,12,24,,,,4.0,3.0,3.0,3.0,1.0,1.0,2.0,,9.0,13.0,3.0,,4.0,,,
29,"Greene, Steven",8,1,6,14,,,,1.0,,5.0,1.0,1.0,,,,3.0,11.0,,,,1.0,,
5,"Harford, Daniel",9,3,6,15,1,,,3.0,1.0,,3.0,1.0,,,,4.0,10.0,,,3.0,,,
3,"Hay, Jonathan",9,2,2,11,,,,1.0,2.0,,,1.0,1.0,,,1.0,9.0,,,3.0,,,
2,"Holland, Nick",12,10,4,16,,1.0,,2.0,,3.0,,,1.0,1.0,,3.0,12.0,2.0,2.0,,,,
37,"Lekkas, Angelo",9,7,7,16,,1.0,,5.0,,4.0,,2.0,1.0,,,6.0,10.0,,,,,,
28,"Lonie, Nathan",,,,,,,,1.0,,,,,,,,,,,,1.0,,,
7,"McCabe, Luke",11,7,7,18,,,,2.0,6.0,1.0,,2.0,,,,2.0,16.0,,,2.0,,,
20,"Rawlings, Jade",9,6,4,13,,,,1.0,2.0,,,1.0,1.0,,,4.0,9.0,,,3.0,,,
52,"Rehn, Shaun",5,3,3,8,,,16.0,2.0,2.0,2.0,2.0,,3.0,1.0,,5.0,5.0,1.0,,,,,
11,"Smith, Joel",9,2,1,10,,,,4.0,3.0,2.0,1.0,,1.0,,,3.0,6.0,,,,6.0,,
4,"Tallis, Rayden",6,4,7,13,,,,4.0,1.0,1.0,1.0,,,1.0,,5.0,8.0,,1.0,2.0,,,
23,"Thompson, Nathan",7,5,5,12,2,2.0,,1.0,,4.0,2.0,1.0,1.0,2.0,,5.0,7.0,1.0,3.0,2.0,,,
21,"Vandenberg, Richard",9,4,11,20,,,,6.0,,4.0,7.0,1.0,,,,5.0,16.0,,,2.0,,,
30,"Woods, Tony",11,3,9,20,,,,3.0,,5.0,4.0,,1.0,1.0,,4.0,15.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,102,111,303,10,12.0,19.0,54.0,26.0,52.0,31.0,20.0,13.0,14.0,,91.0,209.0,9.0,13.0,31.0,8.0,,
Opposition,Opposition,177,76,118,295,10,9.0,25.0,31.0,35.0,38.0,37.0,20.0,14.0,13.0,,119.0,180.0,13.0,7.0,32.0,17.0,,
