Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Ablett, Gary",17,8,6,23,4,3.0,,1.0,,,,,3.0,5.0,,,,,,,,,
3,"Bairstow, Mark",13,3,6,19,1,1.0,,,,,,,,1.0,,,,,,,,,
27,"Bews, Andrew",8,,6,14,1,,,3.0,,,,,1.0,1.0,,,,,,,,,
40,"Brown, Paul",4,1,2,6,1,2.0,,,,,,,,2.0,,,,,,,,,
16,"Brownless, Bill",8,8,6,14,5,2.0,,2.0,,,,,1.0,2.0,,,,,,,,,
19,"Bruns, Neville",12,,7,19,2,2.0,,3.0,,,,,1.0,1.0,,,,,,,,,
28,"Darcy, Tim",5,3,5,10,,,,,,,,,,1.0,,,,,,,,,
33,"Forssman, Darren",13,1,8,21,,,,1.0,,,,,,2.0,,,,,,,,,
14,"Handley, Steven",6,3,9,15,,,4.0,,,,,,2.0,1.0,,,,,,,,,
38,"Heffernan, Martin",5,2,1,6,1,,4.0,,,,,,1.0,4.0,,,,,,,,,
29,"Hinkley, Ken",24,4,5,29,,,,,,,,,4.0,3.0,1.0,,,,,,,,
1,"Hocking, Steve",5,,3,8,,,,,,,,,1.0,3.0,,,,,,,,,
21,"Mansfield, Michael",1,,,1,,,,,,,,,,1.0,,,,,,,,,
17,"McGrath, Tim",18,3,1,19,,,,1.0,,,,,4.0,,,,,,,,,,
31,"Mensch, David",7,2,3,10,,,,2.0,,,,,1.0,2.0,,,,,,,,,
2,"Miles, Geoff",6,2,1,7,,,,,,,,,,,,,,,,,,,
24,"Poole, Trevor",16,6,2,18,2,,,4.0,,,,,1.0,1.0,,,,,,,,,
15,"Riccardi, Peter",13,4,6,19,1,,,2.0,,,,,1.0,1.0,,,,,,,,,
8,"Scott, Robert",15,5,9,24,6,1.0,,,,,,,2.0,1.0,3.0,,,,,,,,
26,"Stoneham, Barry",16,5,8,24,4,1.0,4.0,3.0,,,,,4.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,60,94,306,28,13.0,12.0,22.0,,,,,27.0,33.0,4.0,,,,,,,,
Opposition,Opposition,224,71,127,351,17,22.0,19.0,23.0,,,,,33.0,26.0,2.0,,,,,,,,
