Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Greg",17,9,6,23,,,,,,,,,,,,,,,,,,,
8,"Bewick, Darren",16,1,,16,5,3.0,,2.0,,,,,4.0,2.0,,,,,,,,,
36,"Bower, Brendan",14,9,5,19,2,,,2.0,,,,,2.0,2.0,,,,,,,,,
5,"Daniher, Terry",9,6,3,12,3,,3.0,1.0,,,,,2.0,,,,,,,,,,
38,"Denham, Sean",4,1,10,14,,1.0,,1.0,,,,,,3.0,,,,,,,,,
2,"Dick, Willie",6,3,4,10,,,,,,,,,,,,,,,,,,,
28,"Flood, David",7,2,7,14,,,,2.0,,,,,1.0,2.0,,,,,,,,,
25,"Fox, Brad",9,4,1,10,,,,1.0,,,,,3.0,,,,,,,,,,
29,"Grenvold, David",7,2,6,13,1,1.0,,1.0,,,,,1.0,3.0,,,,,,,,,
16,"Hamilton, Paul",5,5,3,8,,,,,,,,,,4.0,,,,,,,,,
1,"Harvey, Mark",19,5,4,23,,,,2.0,,,,,2.0,2.0,,,,,,,,,
26,"Johnston, David",13,3,6,19,,,,2.0,,,,,1.0,3.0,,,,,,,,,
9,"Kickett, Derek",8,1,7,15,,,,,,,,,,2.0,,,,,,,,,
13,"Long, Michael",6,,4,10,1,,,1.0,,,,,1.0,1.0,,,,,,,,,
27,"Madden, Simon",1,2,3,4,,,1.0,,,,,,,2.0,,,,,,,,,
10,"ODonnell, Gary",11,1,9,20,,,,,,,,,1.0,,,,,,,,,,
3,"Salmon, Paul",10,7,7,17,1,,12.0,1.0,,,,,1.0,2.0,,,,,,,,,
19,"Somerville, Peter",3,2,2,5,,,10.0,1.0,,,,,,3.0,,,,,,,,,
26,"Thompson, Mark",11,4,9,20,2,,,,,,,,,1.0,,,,,,,,,
4,"Wanganeen, Gavin",10,1,3,13,,,,2.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,68,99,285,15,8.0,26.0,19.0,,,,,19.0,33.0,,,,,,,,,
Opposition,Opposition,235,91,130,365,22,18.0,10.0,31.0,,,,,33.0,19.0,6.0,,,,,,,,
