Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",1,1,2,3,,,,1.0,1.0,,,1.0,,1.0,,1.0,2.0,,,3.0,,,34.0
44,"Bock, Nathan",11,6,3,14,2,2.0,,,1.0,3.0,,3.0,,1.0,,2.0,11.0,,3.0,4.0,1.0,,90.0
11,"Doughty, Michael",12,4,11,23,,,,6.0,2.0,1.0,2.0,3.0,1.0,,,9.0,14.0,,,1.0,,1.0,63.0
9,"Edwards, Tyson",18,5,8,26,,,,4.0,5.0,6.0,7.0,3.0,1.0,1.0,,8.0,16.0,,,1.0,2.0,,86.0
6,"Griffin, Jonathon",3,3,3,6,,,9.0,1.0,,2.0,1.0,3.0,,2.0,,1.0,6.0,,,4.0,,,52.0
13,"Hudson, Ben",6,4,10,16,1,,10.0,1.0,2.0,,5.0,4.0,1.0,3.0,,12.0,4.0,,,,,,64.0
18,"Johncock, Graham",15,6,5,20,,,,3.0,5.0,2.0,,,1.0,,,4.0,12.0,1.0,,5.0,5.0,1.0,100.0
21,"Knights, Chris",10,3,12,22,,1.0,,1.0,1.0,3.0,1.0,2.0,1.0,,,7.0,14.0,,,1.0,,,76.0
3,"Massie, Kris",6,6,13,19,,,1.0,1.0,4.0,,1.0,1.0,,,,5.0,13.0,1.0,,5.0,3.0,,82.0
39,"Mattner, Martin",7,3,9,16,,,,2.0,,1.0,,2.0,,1.0,,4.0,12.0,,,2.0,1.0,,100.0
16,"McGregor, Ken",10,5,1,11,2,1.0,,1.0,1.0,2.0,,4.0,1.0,,,2.0,9.0,,2.0,1.0,,,87.0
23,"McLeod, Andrew",14,5,7,21,,1.0,,2.0,4.0,3.0,2.0,1.0,2.0,,,6.0,13.0,1.0,,4.0,3.0,1.0,89.0
40,"Porplyzia, Jason",7,5,10,17,,,,,1.0,4.0,3.0,4.0,,2.0,,7.0,10.0,,,2.0,,1.0,90.0
33,"Reilly, Brent",12,4,3,15,1,,,2.0,1.0,5.0,,3.0,,,,1.0,14.0,,,1.0,,2.0,70.0
32,"Ricciuto, Mark",5,3,10,15,,,,2.0,,3.0,,2.0,,1.0,,7.0,9.0,1.0,,1.0,,,89.0
25,"Rutten, Ben",4,4,16,20,,,,1.0,,,1.0,3.0,,2.0,,9.0,11.0,1.0,,4.0,3.0,,100.0
12,"Shirley, Robert",8,3,12,20,,,,5.0,2.0,1.0,3.0,2.0,2.0,,,8.0,12.0,,,5.0,,,76.0
27,"Stevens, Scott",13,8,4,17,2,1.0,,1.0,2.0,2.0,,4.0,,2.0,,3.0,14.0,1.0,2.0,3.0,1.0,,100.0
5,"Thompson, Scott",14,5,11,25,,1.0,,4.0,1.0,5.0,6.0,7.0,2.0,2.0,,13.0,14.0,,,,3.0,,81.0
15,"Torney, Jason",11,4,10,21,1,,1.0,2.0,2.0,3.0,1.0,2.0,1.0,,,8.0,13.0,1.0,,1.0,1.0,,100.0
7,"van Berlo, Nathan",17,8,8,25,1,1.0,1.0,3.0,2.0,6.0,2.0,4.0,2.0,1.0,,7.0,17.0,,1.0,2.0,4.0,,80.0
17,"Welsh, Scott",6,3,4,10,,1.0,,5.0,,3.0,,4.0,1.0,,,7.0,3.0,1.0,1.0,2.0,,,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,98,172,382,10,14.0,22.0,48.0,37.0,55.0,35.0,62.0,16.0,19.0,,131.0,243.0,8.0,9.0,52.0,27.0,6.0,
Opposition,Opposition,226,124,191,417,14,11.0,34.0,65.0,41.0,52.0,29.0,53.0,19.0,16.0,6.0,121.0,295.0,8.0,9.0,32.0,19.0,10.0,
