Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",25y 238d,44 (29-0-15 65.91%),9 (0.20),←,
24,"Bews, Jed",27y 151d,112 (66-2-44 59.82%),13 (0.12),←,
46,"Blicavs, Mark",30y 47d,188 (124-2-62 66.49%),41 (0.22),←,
5,"Cameron, Jeremy",28y 43d,175 (80-3-92 46.57%),440 (2.51),4 (3-0-1 75.00%),13 (3.25)
6,"Clark, Jordan",20y 210d,29 (19-0-10 65.52%),15 (0.52),←,
45,"Close, Brad",22y 288d,14 (10-0-4 71.43%),9 (0.64),←,
22,"Duncan, Mitch",29y 338d,230 (164-1-65 71.52%),164 (0.71),←,
29,"Guthrie, Cameron",28y 268d,191 (125-2-64 65.97%),61 (0.32),←,
39,"Guthrie, Zach",22y 318d,26 (14-1-11 55.77%),2 (0.08),←,
26,"Hawkins, Tom",32y 297d,286 (203-2-81 71.33%),623 (2.18),←,
25,"Henderson, Lachie",31y 151d,194 (101-2-91 52.58%),116 (0.60),77 (51-1-25 66.88%),12 (0.16)
38,"Henry, Jack",22y 258d,74 (48-0-26 64.86%),14 (0.19),←,
4,"Higgins, Shaun",33y 71d,242 (112-1-129 46.49%),225 (0.93),5 (4-0-1 80.00%),1 (0.20)
9,"Holmes, Max",18y 258d,3 (2-0-1 66.67%),,←,
27,"Menegola, Sam",29y 68d,93 (59-1-33 63.98%),70 (0.75),←,
19,"Narkle, Quinton",23y 162d,21 (11-0-10 52.38%),11 (0.52),←,
3,"Parfitt, Brandan",23y 17d,80 (56-0-24 70.00%),36 (0.45),←,
17,"Ratugolea, Esava",22y 294d,42 (29-0-13 69.05%),27 (0.64),←,
23,"Rohan, Gary",29y 341d,151 (101-1-49 67.22%),158 (1.05),45 (31-0-14 68.89%),62 (1.38)
14,"Selwood, Joel",32y 353d,319 (232-1-86 72.88%),164 (0.51),←,
7,"Smith, Isaac",32y 135d,219 (150-1-68 68.72%),172 (0.79),9 (6-0-3 66.67%),7 (0.78)
44,"Stewart, Tom",28y 60d,95 (62-0-33 65.26%),3 (0.03),←,
2,"Tuohy, Zach",31y 155d,213 (106-2-105 50.23%),71 (0.33),93 (58-1-34 62.90%),31 (0.33)
Totals,Totals,27y 117d,3041 (1903-22-1116 62.58%),2444 (0.80),,
C,"Scott, Chris",45y 11d,245 (168-2-75 68.98%),,←,
