North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",12,4.0,5.0,17,1.0,,,3.0,1.0,5.0,4.0,2.0,,,,7,10,,,2.0,,1.0,72.0
4,"Anthony, Liam",10,3.0,13.0,23,,,,2.0,,3.0,,1.0,,,,8,16,,1.0,,,1.0,70.0
18,"Atley, Shaun",9,2.0,7.0,16,1.0,,,2.0,4.0,1.0,,1.0,,,,6,9,,1.0,2.0,1.0,,89.0
3,"Bastinac, Ryan",11,5.0,1.0,12,1.0,1.0,,1.0,1.0,5.0,1.0,5.0,,3.0,,3,8,,1.0,,2.0,1.0,83.0
33 ↑,"Campbell, Matt",1,1.0,6.0,7,,,,,,2.0,1.0,1.0,,,,2,5,,,,,1.0,22.0
11,"Firrito, Michael",9,7.0,11.0,20,,,,,3.0,1.0,1.0,1.0,,,,7,11,1.0,,2.0,2.0,,96.0
43,"Gibson, Sam",13,7.0,5.0,18,,1.0,,,3.0,2.0,1.0,1.0,,1.0,,2,17,,,,,,79.0
22,"Goldstein, Todd",1,1.0,7.0,8,,,38.0,,,,2.0,,1.0,,,6,2,,,1.0,,,100.0
17,"Grima, Nathan",9,7.0,6.0,15,,,,3.0,2.0,,1.0,3.0,,,,5,9,1.0,,11.0,,,94.0
6,"Hansen, Lachlan",7,5.0,4.0,11,4.0,,1.0,,,1.0,,1.0,,1.0,,6,5,4.0,3.0,,,,92.0
23,"Harper, Kieran",10,2.0,,10,3.0,,,1.0,,5.0,,2.0,,1.0,,5,4,1.0,,,1.0,2.0,70.0
29,"Harvey, Brent",12,8.0,8.0,20,1.0,,,1.0,2.0,3.0,,6.0,,5.0,,3,16,,1.0,2.0,1.0,1.0,86.0
34,"Macmillan, Jamie",4,2.0,5.0,9,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,2,7,,,1.0,1.0,1.0,77.0
42,"McMahon, Scott",5,2.0,1.0,6,,,,2.0,3.0,1.0,,,1.0,,,2,3,,,2.0,1.0,,93.0
20 ↓,"Petrie, Drew",9,7.0,4.0,13,7.0,,4.0,2.0,,2.0,1.0,1.0,3.0,,3.0,7,6,1.0,5.0,,,1.0,70.0
9,"Swallow, Andrew",14,,8.0,22,1.0,,,7.0,2.0,6.0,9.0,3.0,3.0,1.0,,15,7,,,2.0,,,81.0
25,"Tarrant, Robbie",5,,3.0,8,1.0,1.0,,3.0,,,,2.0,2.0,,,6,2,,,4.0,,,100.0
12,"Thomas, Lindsay",6,2.0,1.0,7,3.0,,,5.0,,2.0,,2.0,2.0,1.0,,6,2,1.0,,1.0,,,77.0
16,"Thompson, Scott",7,5.0,9.0,16,,,,1.0,,,,1.0,,1.0,,4,11,,,5.0,,,95.0
8,"Wells, Daniel",18,2.0,8.0,26,1.0,1.0,2.0,5.0,2.0,7.0,8.0,3.0,1.0,,1.0,15,12,,,2.0,,2.0,90.0
19,"Wright, Sam",13,8.0,5.0,18,,,,1.0,4.0,2.0,1.0,1.0,,,,3,14,,,,,,91.0
7,"Ziebell, Jack",15,1.0,6.0,21,,,,6.0,1.0,5.0,8.0,4.0,3.0,2.0,,15,6,,,,,1.0,74.0
Totals,Totals,200,81.0,123.0,323,24.0,5.0,45.0,46.0,29.0,54.0,39.0,42.0,16.0,17.0,4.0,135,182,9.0,12.0,37.0,9.0,12.0,
Opposition,Opposition,221,107.0,157.0,378,14.0,12.0,32.0,61.0,29.0,48.0,38.0,45.0,17.0,16.0,2.0,132,240,9.0,18.0,36.0,8.0,12.0,
