Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",16,3,10,26,1,2.0,,5.0,1.0,5.0,6.0,6.0,3.0,2.0,,12.0,15.0,1.0,1.0,1.0,1.0,,92.0
11,"Bennell, Harley",12,4,10,22,1,1.0,1.0,2.0,3.0,4.0,6.0,2.0,,,,8.0,14.0,,2.0,1.0,1.0,,85.0
3,"Brennan, Jared",6,2,5,11,,1.0,,2.0,,3.0,,3.0,1.0,1.0,,2.0,9.0,,1.0,1.0,,,94.0
28,"Caddy, Josh",6,3,4,10,,,,2.0,2.0,1.0,,,,,,1.0,9.0,,,5.0,,,78.0
12,"Day, Sam",2,1,3,5,,1.0,,1.0,,1.0,,,1.0,,,4.0,1.0,,,2.0,,1.0,83.0
23,"Dixon, Charlie",5,2,5,10,1,,,2.0,,1.0,1.0,3.0,,2.0,,5.0,6.0,,,1.0,,,85.0
40,"Hickey, Tom",4,5,3,7,,,4.0,4.0,,,1.0,3.0,1.0,3.0,,6.0,2.0,3.0,,2.0,,,89.0
29,"Hine, Taylor",6,3,3,9,,,,2.0,1.0,1.0,,3.0,1.0,2.0,,5.0,4.0,,,3.0,,,96.0
42,"Horsley, Kyal",10,1,4,14,,1.0,,4.0,3.0,1.0,4.0,4.0,1.0,,,8.0,6.0,,,2.0,,,57.0
7,"Hunt, Karmichael",1,,7,8,,,,4.0,,,4.0,2.0,1.0,1.0,,5.0,3.0,,,,,,63.0
36,"Iles, Sam",11,5,11,22,,,,2.0,3.0,2.0,,4.0,,1.0,,7.0,14.0,,,,2.0,1.0,96.0
32,"Matera, Brandon",9,4,5,14,,2.0,,1.0,2.0,3.0,1.0,4.0,1.0,2.0,,4.0,12.0,,,,1.0,,91.0
45,"May, Steven",10,5,3,13,,,,4.0,4.0,,,1.0,,,,5.0,8.0,2.0,,5.0,,,99.0
18,"McKenzie, Trent",8,5,5,13,,,,1.0,,,2.0,,,,,3.0,9.0,,,3.0,,,82.0
43,"Patrick, Liam",7,4,3,10,1,,,3.0,,1.0,,2.0,1.0,,,4.0,6.0,1.0,,,,,86.0
37 ↓,"Sexton, Alex",3,2,,3,,1.0,,,,,,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,,47.0
26,"Shaw, Matt",9,3,10,19,1,,,3.0,2.0,3.0,,1.0,1.0,,,5.0,14.0,,,1.0,5.0,,75.0
2,"Smith, Zac",2,1,7,9,,,12.0,,,,2.0,4.0,,2.0,,3.0,5.0,,,1.0,,,89.0
25,"Stanley, Danny",17,6,13,30,,,1.0,1.0,1.0,3.0,6.0,2.0,1.0,,,13.0,16.0,,,1.0,1.0,2.0,78.0
21 ↑,"Taylor, Jeremy",2,1,4,6,,,,,1.0,,,1.0,,,,2.0,4.0,,,1.0,,,40.0
14,"Warnock, Matthew",4,2,3,7,,,,1.0,,,,1.0,,1.0,,3.0,4.0,,,7.0,,,100.0
38,"Wilkinson, Joel",5,2,3,8,,,,2.0,1.0,1.0,,1.0,1.0,,,4.0,4.0,1.0,,5.0,,,96.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,155,64,121,276,5,10.0,18.0,46.0,24.0,30.0,33.0,48.0,15.0,18.0,,110.0,167.0,8.0,5.0,43.0,11.0,4.0,
Opposition,Opposition,263,142,193,456,25,16.0,52.0,53.0,21.0,60.0,39.0,34.0,18.0,15.0,6.0,137.0,316.0,16.0,24.0,42.0,18.0,18.0,
