Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",12,5,8,20,2,1.0,,5.0,,5.0,,5.0,1.0,1.0,,6.0,14.0,1.0,2.0,,,,77.0
15,"Anderson, Noah",20,7,9,29,1,1.0,,1.0,1.0,6.0,5.0,2.0,,,,11.0,18.0,,,2.0,,2.0,84.0
31,"Andrew, Mac",13,7,1,14,,,,1.0,4.0,2.0,1.0,3.0,2.0,,,6.0,8.0,3.0,,1.0,,,86.0
2,"Atkins, Rory",18,5,10,28,,,,1.0,7.0,3.0,2.0,2.0,,1.0,,5.0,16.0,,1.0,,2.0,,83.0
10,"Ballard, Charlie",10,7,3,13,,,,1.0,5.0,1.0,,4.0,1.0,2.0,,6.0,7.0,2.0,,5.0,,,98.0
30,"Casboult, Levi",6,4,3,9,2,,5.0,3.0,2.0,1.0,2.0,6.0,,1.0,,4.0,5.0,,4.0,3.0,,1.0,87.0
25,"Collins, Sam",6,4,5,11,,,,1.0,4.0,1.0,1.0,2.0,,,,5.0,6.0,,,7.0,,,100.0
4,"Ellis, Brandon",15,6,6,21,1,,,4.0,2.0,2.0,2.0,1.0,,1.0,,9.0,12.0,1.0,,1.0,,1.0,86.0
50 ↑,"Farrar, Jy",2,1,,2,1,,,,,1.0,,,,,,1.0,1.0,,1.0,3.0,,,18.0
3,"Flanders, Sam",12,7,20,32,,,,2.0,1.0,4.0,5.0,3.0,1.0,1.0,,8.0,24.0,,,,,1.0,80.0
36 ↓,"Hollands, Elijah",9,3,3,12,,,,4.0,1.0,2.0,1.0,4.0,,1.0,,4.0,8.0,,,,,,67.0
7,"Holman, Nick",5,3,3,8,,,,7.0,,1.0,,5.0,,4.0,,1.0,9.0,,,1.0,,,79.0
19,"Humphrey, Bailey",7,1,5,12,,1.0,,3.0,,1.0,3.0,,,,,10.0,2.0,,1.0,1.0,,,63.0
34,"King, Ben",7,6,,7,5,1.0,,,,,,1.0,1.0,1.0,2.0,3.0,4.0,2.0,6.0,3.0,,,91.0
23,"Lemmens, Sean",5,2,1,6,,,,,3.0,,,2.0,,2.0,,1.0,4.0,,,,,,83.0
13,"Lukosius, Jack",9,6,1,10,,,,1.0,1.0,4.0,,1.0,,1.0,,1.0,8.0,,,1.0,,1.0,84.0
44,"Macpherson, Darcy",9,5,6,15,1,,,2.0,3.0,,,2.0,,1.0,,3.0,10.0,,,,,,68.0
11,"Miller, Touk",16,5,13,29,,,,5.0,2.0,4.0,6.0,7.0,,4.0,3.0,11.0,18.0,,,,,1.0,82.0
27,"Powell, Wil",15,6,13,28,,,,1.0,7.0,2.0,2.0,4.0,2.0,2.0,,8.0,18.0,,,2.0,1.0,,84.0
41,"Rosas, Malcolm",4,1,5,9,1,,,1.0,,1.0,,,1.0,,,3.0,5.0,,,1.0,,1.0,60.0
18,"Rowell, Matt",10,1,9,19,1,,,13.0,3.0,3.0,7.0,4.0,1.0,2.0,1.0,12.0,9.0,,1.0,,,1.0,81.0
24,"Swallow, David",11,4,12,23,,1.0,,8.0,2.0,4.0,1.0,3.0,,,,10.0,13.0,,,2.0,,2.0,76.0
28,"Witts, Jarrod",4,1,10,14,,,43.0,4.0,,1.0,3.0,2.0,,1.0,,8.0,5.0,1.0,,3.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,97,146,371,15,6.0,48.0,68.0,48.0,49.0,41.0,63.0,10.0,26.0,6.0,136.0,224.0,10.0,16.0,36.0,3.0,11.0,
Opposition,Opposition,216,97,135,351,7,13.0,33.0,68.0,34.0,55.0,37.0,47.0,26.0,10.0,,124.0,209.0,7.0,11.0,49.0,7.0,5.0,
