Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",21y 258d,76 (14-0-62 18.42%),9 (0.12),←,
33,"Bailey, Zac",18y 337d,12 (2-0-10 16.67%),6 (0.50),←,
9,"Beams, Dayne",28y 195d,168 (87-2-79 52.38%),167 (0.99),58 (11-0-47 18.97%),49 (0.84)
13,"Berry, Jarrod",20y 202d,37 (8-0-29 21.62%),19 (0.51),←,
3,"Christensen, Allen",27y 99d,120 (59-0-61 49.17%),98 (0.82),55 (10-0-45 18.18%),42 (0.76)
26,"Cutler, Tom",23y 187d,63 (16-0-47 25.40%),31 (0.49),←,
30,"Hipwood, Eric",20y 347d,52 (12-0-40 23.08%),78 (1.50),←,
2,"Hodge, Luke",34y 72d,324 (184-2-138 57.10%),194 (0.60),19 (4-0-15 21.05%),1 (0.05)
35,"Lester, Ryan",26y,117 (34-0-83 29.06%),45 (0.38),←,
12,"Martin, Stefan",31y 282d,158 (37-1-120 23.73%),40 (0.25),101 (23-0-78 22.77%),17 (0.17)
36,"Mathieson, Rhys",21y 228d,37 (10-0-27 27.03%),20 (0.54),←,
6,"McCluggage, Hugh",20y 176d,40 (9-0-31 22.50%),18 (0.45),←,
46,"McInerney, Oscar",24y 47d,16 (4-0-12 25.00%),14 (0.88),←,
25,"McStay, Daniel",23y 63d,79 (18-0-61 22.78%),53 (0.67),←,
16,"Rayner, Cam",18y 309d,22 (5-0-17 22.73%),20 (0.91),←,
10,"Rich, Daniel",28y 80d,183 (57-1-125 31.42%),102 (0.56),←,
18,"Robertson, Nick",23y 84d,68 (12-0-56 17.65%),10 (0.15),←,
5,"Robinson, Mitch",29y 80d,168 (64-1-103 38.39%),91 (0.54),68 (13-0-55 19.12%),33 (0.49)
37,"Starcevich, Brandon",19y 33d,4 (1-0-3 25.00%),1 (0.25),←,
28,"Taylor, Lewis",23y 190d,107 (23-0-84 21.50%),85 (0.79),←,
14,"Walker, Josh",25y 287d,74 (29-1-44 39.86%),69 (0.93),41 (10-0-31 24.39%),34 (0.83)
15,"Zorko, Dayne",29y 198d,144 (42-0-102 29.17%),161 (1.12),←,
Totals,Totals,24y 204d,2069 (727-8-1334 35.14%),1331 (0.64),,
C,"Fagan, Chris",57y 64d,44 (10-0-34 22.73%),,←,
