Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Collins, Andrew",13,2,,13,,,,,,,,,2.0,1.0,,,,,,,,,
26,"Cooper, Paul",12,1,5,17,,,,3.0,,,,,,,,,,,,,,,
9,"Crawford, Shane",13,5,11,24,,,,2.0,,,,,2.0,3.0,,,,,,,,,
4,"Crow, Scott",4,1,2,6,,1.0,,1.0,,,,,,,,,,,,,,,
19,"Dunstall, Jason",3,2,2,5,1,,,,,,,,,1.0,,,,,,,,,
34,"Graham, Mark",11,4,5,16,,,,1.0,,,,,1.0,1.0,,,,,,,,,
22,"Hargreaves, Tim",7,,3,10,,,,,,,,,1.0,4.0,,,,,,,,,
2,"Holland, Nick",5,1,,5,,,3.0,2.0,,,,,1.0,4.0,,,,,,,,,
17,"Hudson, Paul",8,2,2,10,1,2.0,,3.0,,,,,4.0,,,,,,,,,,
1,"Jencke, Ray",7,1,5,12,,,,1.0,,,,,2.0,1.0,,,,,,,,,
24,"Langford, Chris",16,6,6,22,,,,3.0,,,,,,2.0,,,,,,,,,
12,"Lawrence, Stephen",15,7,4,19,,,15.0,2.0,,,,,2.0,2.0,,,,,,,,,
20,"Maginness, Scott",3,1,4,7,,,,2.0,,,,,,2.0,,,,,,,,,
7,"McCabe, Luke",1,1,1,2,,,,,,,,,,,,,,,,,,,
28,"McDonald, Alex",9,1,2,11,,,,1.0,,,,,1.0,,,,,,,,,,
8,"Minton-Connell, Simon",7,3,1,8,1,,,1.0,,,,,,1.0,,,,,,,,,
44,"Platten, John",12,2,2,14,,,,4.0,,,,,4.0,2.0,,,,,,,,,
18,"Pritchard, Darrin",18,2,4,22,,,,2.0,,,,,,1.0,,,,,,,,,
21,"Stevenson, Shayne",15,2,3,18,2,,,4.0,,,,,1.0,3.0,1.0,,,,,,,,
29,"Tallis, Rayden",6,1,4,10,,,1.0,4.0,,,,,,,,,,,,,,,
25,"Taylor, Jason",2,2,4,6,,,1.0,3.0,,,,,,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,47,70,257,5,4.0,20.0,39.0,,,,,21.0,31.0,1.0,,,,,,,,
Opposition,Opposition,199,40,85,284,4,16.0,19.0,29.0,,,,,31.0,21.0,5.0,,,,,,,,
