Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
42,"Bevan, Paul",25y 321d,119 (64-2-53 54.62%),29 (0.24),←,
24,"Bolton, Jude",30y 152d,253 (135-3-115 53.95%),121 (0.48),←,
8,"Dennis-Lane, Trent",21y 349d,4 (3-0-1 75.00%),7 (1.75),←,
37,"Goodes, Adam",30y 218d,272 (146-3-123 54.23%),307 (1.13),←,
39,"Grundy, Heath",24y 73d,66 (34-0-32 51.52%),18 (0.27),←,
4,"Hannebery, Dan",19y 171d,25 (13-0-12 52.00%),10 (0.40),←,
15,"Jack, Kieren",23y 47d,67 (32-1-34 48.51%),39 (0.58),←,
32,"Jetta, Lewis",21y 102d,16 (8-0-8 50.00%),2 (0.13),←,
12,"Kennedy, Josh",22y 55d,33 (16-0-17 48.48%),13 (0.39),20 (11-0-9 55.00%),9 (0.45)
17,"Kennelly, Tadhg",29y 44d,175 (108-1-66 62.00%),29 (0.17),←,
31,"Kirk, Brett",33y 293d,237 (129-3-105 55.06%),94 (0.40),←,
9,"Malceski, Nick",25y 364d,88 (55-1-32 63.07%),41 (0.47),←,
29,"Mattner, Martin",28y 8d,163 (91-1-71 56.13%),36 (0.22),65 (31-1-33 48.46%),22 (0.34)
21,"McGlynn, Ben",25y 8d,57 (31-0-26 54.39%),50 (0.88),13 (8-0-5 61.54%),22 (1.69)
3,"McVeigh, Jarrad",25y 129d,143 (80-2-61 56.64%),101 (0.71),←,
33,"Moore, Jarred",24y 161d,62 (35-1-26 57.26%),51 (0.82),←,
41,"Mumford, Shane",24y 40d,39 (28-0-11 71.79%),7 (0.18),18 (11-0-7 61.11%),4 (0.22)
5,"OKeefe, Ryan",29y 202d,206 (114-2-90 55.83%),206 (1.00),←,
38,"Pyke, Mike",26y 143d,22 (9-0-13 40.91%),3 (0.14),←,
25,"Richards, Ted",27y 215d,129 (70-2-57 55.04%),31 (0.24),96 (51-2-43 54.17%),12 (0.13)
2,"Shaw, Rhyce",28y 302d,135 (66-0-69 48.89%),31 (0.23),41 (18-0-23 43.90%),11 (0.27)
18,"White, Jesse",22y 217d,37 (16-1-20 44.59%),40 (1.08),←,
Totals,Totals,25y 330d,2348 (1283-23-1042 54.64%),1266 (0.54),,
C,"Roos, Paul",47y 48d,198 (113-2-83 57.58%),,←,
