Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
15,"Allan, Ben",25y 191d,80 (51-0-29 63.75%),60 (0.75),←,
5,"Collins, Andrew",28y 364d,150 (106-0-44 70.67%),33 (0.22),←,
3,"Condon, Anthony",26y 139d,107 (74-0-33 69.16%),38 (0.36),←,
26,"Cooper, Paul",26y 18d,51 (34-0-17 66.67%),6 (0.12),←,
9,"Crawford, Shane",19y 227d,25 (14-0-11 56.00%),22 (0.88),←,
23,"Crawshay, Simon",19y 242d,5 (2-0-3 40.00%),,←,
4,"Crow, Scott",20y 127d,8 (5-0-3 62.50%),1 (0.13),←,
13,"Dear, Paul",27y 117d,92 (63-0-29 68.48%),69 (0.75),←,
19,"Dunstall, Jason",29y 253d,191 (145-0-46 75.92%),924 (4.84),←,
16,"Gowers, Andrew",25y 13d,71 (48-0-23 67.61%),42 (0.59),←,
34,"Graham, Mark",21y 42d,3 (2-0-1 66.67%),,←,
22,"Hargreaves, Tim",18y 329d,1 (1-0-0 100.00%),4 (4.00),←,
17,"Hudson, Paul",23y 278d,78 (53-0-25 67.95%),164 (2.10),←,
11,"Jarman, Darren",27y 86d,73 (47-0-26 64.38%),97 (1.33),←,
1,"Jencke, Ray",28y 30d,141 (97-0-44 68.79%),24 (0.17),←,
24,"Langford, Chris",31y 112d,241 (178-1-62 74.07%),31 (0.13),←,
20,"Maginness, Scott",27y 265d,93 (66-0-27 70.97%),5 (0.05),←,
44,"Platten, John",31y 38d,182 (131-0-51 71.98%),183 (1.01),←,
18,"Pritchard, Darrin",28y 34d,151 (108-0-43 71.52%),86 (0.57),←,
38,"Tallis, Rayden",18y 319d,3 (1-0-2 33.33%),,←,
25,"Taylor, Jason",25y 213d,39 (20-0-19 51.28%),18 (0.46),32 (19-0-13 59.38%),14 (0.44)
Totals,Totals,25y 94d,1785 (1246-1-538 69.80%),1807 (1.01),,
C,"Knights, Peter",42y 25d,64 (18-0-46 28.13%),,5 (2-0-3 40.00%),
