Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Blair, Jarryd",4,5,10,14,1,,,7.0,,,,2.0,,1.0,,5.0,9.0,,1.0,,,,82.0
16,"Brown, Nathan",8,7,3,11,,,,3.0,2.0,2.0,,2.0,,1.0,,2.0,9.0,1.0,,2.0,1.0,,93.0
9,"Clarke, Martin",12,8,6,18,1,,,2.0,1.0,2.0,,2.0,1.0,1.0,,3.0,15.0,,,3.0,,,90.0
32,"Cloke, Travis",15,10,1,16,4,5.0,,3.0,,3.0,,1.0,3.0,,,6.0,10.0,2.0,4.0,,,,93.0
41,"Dwyer, Sam",6,2,4,10,1,,,1.0,,3.0,,1.0,,,,2.0,7.0,,,,,1.0,79.0
19,"Elliott, Jamie",6,6,7,13,,1.0,,2.0,,1.0,,2.0,,1.0,,4.0,9.0,2.0,1.0,1.0,1.0,,78.0
6,"Goldsack, Tyson",12,5,4,16,,,,2.0,5.0,2.0,,1.0,,,,3.0,8.0,1.0,,5.0,1.0,1.0,89.0
18,"Jolly, Darren",8,10,11,19,2,,22.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,7.0,13.0,1.0,2.0,,1.0,2.0,82.0
27 ↑,"Kennedy, Ben",5,2,3,8,,,,,,,1.0,1.0,,,,3.0,5.0,,1.0,,1.0,,33.0
7,"Krakouer, Andrew",7,,2,9,1,,,2.0,,2.0,2.0,3.0,3.0,1.0,,5.0,4.0,,,,,,79.0
21,"Lynch, Quinten",7,4,4,11,,1.0,8.0,,,5.0,,,2.0,,,4.0,7.0,1.0,,2.0,,,92.0
3,"Macaffer, Brent",10,7,6,16,,,,1.0,2.0,6.0,3.0,4.0,1.0,3.0,,6.0,10.0,1.0,1.0,1.0,2.0,1.0,88.0
8,"Lumumba, Heritier",20,8,7,27,1,,,5.0,3.0,6.0,5.0,1.0,1.0,,2.0,8.0,18.0,,,,1.0,1.0,86.0
10,"Pendlebury, Scott",16,8,12,28,2,1.0,,4.0,1.0,2.0,7.0,4.0,2.0,2.0,3.0,13.0,15.0,2.0,1.0,2.0,,1.0,83.0
20,"Reid, Ben",12,7,6,18,,,,5.0,3.0,,2.0,2.0,3.0,1.0,,10.0,10.0,2.0,,4.0,,1.0,86.0
40,"Seedsman, Paul",11,5,6,17,2,,,1.0,5.0,2.0,1.0,7.0,1.0,4.0,,4.0,13.0,,,,3.0,,81.0
39,"Shaw, Heath",19,9,3,22,,1.0,,5.0,4.0,2.0,1.0,4.0,2.0,2.0,,5.0,15.0,,,2.0,6.0,,94.0
22,"Sidebottom, Steele",6,3,4,10,,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,7.0,,1.0,,,,87.0
36,"Swan, Dane",19,11,7,26,,,,2.0,1.0,4.0,4.0,2.0,,1.0,,9.0,16.0,,,2.0,3.0,,84.0
13,"Thomas, Dale",16,8,18,34,,,,3.0,3.0,1.0,1.0,3.0,1.0,,1.0,8.0,28.0,,,3.0,2.0,1.0,87.0
24,"Thomas, Josh",8,3,7,15,,1.0,,6.0,,3.0,1.0,3.0,1.0,1.0,,6.0,10.0,,1.0,,,1.0,77.0
15 ↓,"Witts, Jarrod",2,4,3,5,,,5.0,1.0,,,1.0,,1.0,,,1.0,4.0,,1.0,,,,55.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,229,132,134,363,15,13.0,35.0,59.0,32.0,48.0,32.0,48.0,24.0,21.0,6.0,117.0,242.0,13.0,14.0,27.0,22.0,10.0,
Opposition,Opposition,182,91,108,290,11,11.0,39.0,40.0,32.0,45.0,31.0,48.0,21.0,24.0,,115.0,173.0,12.0,10.0,30.0,23.0,10.0,
