Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",15,1,5,20,2,2.0,,4.0,,6.0,4.0,2.0,3.0,,,7.0,12.0,,,2.0,2.0,1.0,81.0
21 ↑,"Barlow, Michael",4,1,9,13,1,,,3.0,1.0,1.0,3.0,1.0,1.0,,,7.0,7.0,,,1.0,,,33.0
26,"Bradley, Kepler",7,2,6,13,1,,4.0,1.0,,2.0,1.0,,3.0,,,9.0,4.0,1.0,,1.0,,2.0,84.0
6,"Broughton, Greg",7,1,7,14,,,,5.0,2.0,,2.0,,1.0,,,6.0,8.0,,,2.0,,,79.0
30,"Clarke, Zac",7,6,4,11,2,1.0,6.0,2.0,1.0,2.0,,2.0,2.0,1.0,,5.0,7.0,1.0,2.0,7.0,,1.0,85.0
15,"Crowley, Ryan",7,5,15,22,,,,4.0,,2.0,3.0,3.0,1.0,3.0,,14.0,9.0,1.0,,1.0,,,81.0
3,"Dawson, Zac",3,2,9,12,,,1.0,2.0,1.0,1.0,,2.0,,1.0,,5.0,6.0,,,8.0,,,100.0
40,"de Boer, Matt",11,7,9,20,1,1.0,,4.0,,2.0,,2.0,2.0,,,8.0,12.0,3.0,1.0,1.0,,1.0,79.0
41,"Duffield, Paul",15,4,6,21,,,,5.0,3.0,4.0,1.0,3.0,,1.0,,5.0,17.0,,,5.0,,1.0,90.0
7,"Fyfe, Nat",20,6,10,30,2,,,7.0,1.0,3.0,1.0,9.0,1.0,5.0,3.0,15.0,17.0,2.0,1.0,2.0,1.0,,80.0
32,"Hill, Stephen",10,2,9,19,,,,2.0,1.0,4.0,3.0,3.0,1.0,1.0,,7.0,12.0,,,4.0,2.0,,81.0
5,"Ibbotson, Garrick",11,4,11,22,,2.0,,4.0,2.0,1.0,3.0,1.0,2.0,1.0,,10.0,12.0,,1.0,1.0,,,81.0
37,"Johnson, Michael",15,6,9,24,,,,1.0,5.0,2.0,1.0,3.0,1.0,2.0,,7.0,16.0,1.0,,2.0,,,100.0
23,"Mayne, Chris",5,3,11,16,,,,5.0,,1.0,1.0,1.0,1.0,,,6.0,10.0,1.0,,1.0,,1.0,88.0
18,"McPharlin, Luke",7,8,5,12,,,,3.0,4.0,,,,,,,5.0,7.0,2.0,,6.0,,,100.0
9,"McPhee, Adam",8,4,1,9,,,,2.0,2.0,1.0,,4.0,,2.0,,4.0,6.0,1.0,,1.0,,1.0,98.0
25,"Mellington, Josh",4,1,1,5,3,,,5.0,,,2.0,1.0,3.0,1.0,,4.0,2.0,,,,,1.0,79.0
13,"Mzungu, Tendai",15,2,7,22,1,1.0,,6.0,2.0,2.0,2.0,,,,,9.0,12.0,1.0,,2.0,,,82.0
29,"Pavlich, Matthew",10,5,7,17,3,,,3.0,,4.0,2.0,5.0,,2.0,,6.0,10.0,1.0,2.0,,,,88.0
46 ↓,"Pearce, Clancee",1,1,3,4,,,,1.0,,,,,,,,,5.0,,,1.0,,,42.0
31,"Sandilands, Aaron",6,4,13,19,,,32.0,1.0,2.0,2.0,8.0,3.0,4.0,2.0,1.0,18.0,2.0,3.0,,2.0,,1.0,77.0
8,"Suban, Nick",10,1,9,19,,,,5.0,3.0,1.0,2.0,3.0,1.0,1.0,,10.0,9.0,,,,,,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,76,166,364,16,9.0,43.0,75.0,30.0,41.0,39.0,48.0,27.0,23.0,4.0,167.0,202.0,18.0,7.0,50.0,5.0,10.0,
Opposition,Opposition,201,74,126,327,15,11.0,32.0,82.0,23.0,54.0,38.0,50.0,23.0,27.0,2.0,149.0,172.0,10.0,14.0,62.0,5.0,11.0,
