North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Anderson, Jed",16,2,8,24,,,,7.0,2.0,6.0,6.0,7.0,2.0,,,11.0,13.0,,,2.0,,1.0,80.0
4,"Corr, Aidan",13,5,2,15,,,,,4.0,1.0,,1.0,1.0,,,4.0,10.0,1.0,,5.0,1.0,,91.0
25,"Curtis, Paul",9,4,1,10,1,,,1.0,,2.0,,,1.0,,,3.0,8.0,,2.0,3.0,,1.0,82.0
9,"Davies-Uniacke, Luke",17,2,16,33,1,1.0,,3.0,3.0,6.0,6.0,1.0,4.0,,,16.0,17.0,,,1.0,3.0,,89.0
22,"Goldstein, Todd",6,3,7,13,2,1.0,33.0,2.0,2.0,1.0,4.0,3.0,3.0,2.0,,8.0,6.0,1.0,3.0,4.0,,,87.0
18,"Greenwood, Hugh",2,2,6,8,,,,3.0,,,2.0,1.0,,,,2.0,5.0,,,,,,57.0
43,"Hall, Aaron",16,5,3,19,,,,2.0,6.0,2.0,1.0,1.0,,,,4.0,11.0,1.0,,1.0,,1.0,76.0
37,"Hayden, Kyron",3,4,8,11,,,,3.0,1.0,1.0,,4.0,,3.0,,4.0,7.0,,,,,1.0,77.0
6,"Horne-Francis, Jason",4,2,4,8,,1.0,,2.0,,1.0,,2.0,,2.0,,1.0,7.0,,,,,,82.0
20,"Larkey, Nick",6,3,1,7,2,1.0,,1.0,,1.0,,3.0,1.0,2.0,,2.0,6.0,,3.0,,,,97.0
35,"Lazzaro, Charlie",,,,,,,,,,,,,,,,,,,,,,,
11,"McDonald, Luke",8,2,5,13,,,,,5.0,1.0,,6.0,,2.0,,1.0,9.0,,,1.0,,,93.0
39,"Perez, Flynn",6,3,7,13,,,,3.0,1.0,2.0,,3.0,,1.0,,4.0,9.0,,,,,,76.0
24,"Powell, Tom",5,,2,7,,,,5.0,,3.0,2.0,1.0,,1.0,,5.0,3.0,,,,3.0,,77.0
8,"Scott, Bailey",10,3,8,18,,,,2.0,4.0,2.0,,2.0,,,,3.0,13.0,,,2.0,1.0,,87.0
12,"Simpkin, Jy",17,5,14,31,,,,4.0,5.0,5.0,4.0,8.0,1.0,1.0,,10.0,21.0,,,1.0,,1.0,85.0
2,"Stephenson, Jaidyn",2,1,3,5,,1.0,,1.0,,,,2.0,,2.0,,2.0,3.0,,,2.0,,,83.0
5,"Taylor, Curtis",13,8,5,18,1,1.0,,2.0,1.0,2.0,2.0,4.0,2.0,1.0,,7.0,10.0,1.0,1.0,,,,82.0
28,"Turner, Kayne",2,3,6,8,,,,3.0,,1.0,1.0,2.0,1.0,1.0,,4.0,4.0,1.0,1.0,1.0,,,77.0
19,"Walker, Josh",2,2,4,6,,,,2.0,,,,1.0,1.0,1.0,,6.0,1.0,1.0,,4.0,,,90.0
38,"Xerri, Tristan",6,3,8,14,,1.0,27.0,3.0,1.0,1.0,5.0,3.0,2.0,1.0,,9.0,5.0,,1.0,1.0,,,73.0
17,"Young, Lachie",6,5,2,8,,,,1.0,3.0,,,4.0,1.0,2.0,,4.0,5.0,,,7.0,,,85.0
7,"Ziebell, Jack",4,2,2,6,,,,,,2.0,,2.0,,,,3.0,3.0,,,2.0,,,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,173,69,122,295,7,11.0,60.0,50.0,38.0,40.0,33.0,61.0,20.0,22.0,,113.0,176.0,6.0,11.0,37.0,8.0,5.0,
Opposition,Opposition,258,149,165,423,15,12.0,13.0,54.0,31.0,54.0,32.0,60.0,22.0,20.0,6.0,102.0,308.0,5.0,10.0,41.0,5.0,11.0,
