Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",15,3,9,24,,,,10.0,3.0,5.0,5.0,5.0,1.0,1.0,,11.0,13.0,,,,,,84.0
14,"Aish, James",12,7,7,19,,1.0,,3.0,2.0,5.0,,3.0,,1.0,,4.0,14.0,1.0,1.0,1.0,,,86.0
46,"Cox, Mason",7,3,4,11,,,6.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,,10.0,5.0,1.0,1.0,9.0,,,91.0
25,"Crisp, Jack",7,4,7,14,,,,,1.0,4.0,3.0,2.0,,,,4.0,9.0,1.0,,7.0,,,88.0
2,"de Goey, Jordan",11,8,3,14,3,2.0,,,,3.0,,2.0,1.0,1.0,,3.0,13.0,,5.0,3.0,,2.0,86.0
6,"Goldsack, Tyson",4,2,3,7,,,,2.0,,1.0,,2.0,,1.0,,3.0,5.0,,,8.0,,,89.0
19,"Greenwood, Levi",12,3,6,18,,,,2.0,5.0,3.0,,2.0,,1.0,,6.0,12.0,1.0,,2.0,,,78.0
4,"Grundy, Brodie",10,2,8,18,,,38.0,5.0,1.0,1.0,2.0,5.0,1.0,,,10.0,9.0,,1.0,4.0,,,85.0
32,"Hoskin-Elliott, Will",12,10,7,19,2,,,3.0,1.0,5.0,,1.0,1.0,,,10.0,12.0,2.0,1.0,3.0,,1.0,90.0
38,"Howe, Jeremy",14,4,9,23,,,,1.0,5.0,3.0,,2.0,1.0,,,13.0,10.0,2.0,,6.0,,,85.0
8,"Langdon, Tom",9,10,12,21,,,,2.0,,1.0,,4.0,,,,8.0,13.0,1.0,,5.0,,,91.0
37,"Maynard, Brayden",10,5,6,16,,,,1.0,2.0,,1.0,5.0,,1.0,,3.0,12.0,,,10.0,,,84.0
16,"Mayne, Chris",9,7,10,19,,,,4.0,2.0,,2.0,3.0,1.0,,,5.0,13.0,,,,,,78.0
41,"Mihocek, Brody",7,3,2,9,1,1.0,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,5.0,4.0,,,,,,78.0
10,"Pendlebury, Scott",12,1,13,25,,,,11.0,2.0,2.0,4.0,4.0,,1.0,,10.0,16.0,,,4.0,,,82.0
21,"Phillips, Tom",23,5,6,29,,2.0,,2.0,3.0,3.0,1.0,3.0,1.0,,,8.0,21.0,,,3.0,,,90.0
22,"Sidebottom, Steele",20,6,11,31,,,,3.0,5.0,6.0,5.0,4.0,2.0,1.0,,10.0,20.0,,,2.0,1.0,,87.0
36,"Sier, Brayden",7,1,12,19,,,,,,4.0,2.0,1.0,,,,9.0,10.0,,,,,,51.0
35,"Stephenson, Jaidyn",7,2,3,10,,3.0,,3.0,,,1.0,,1.0,,,4.0,7.0,,,,,,72.0
24,"Thomas, Josh",9,4,6,15,2,1.0,,3.0,,4.0,1.0,2.0,2.0,,,8.0,8.0,,2.0,4.0,,1.0,79.0
7,"Treloar, Adam",11,4,18,29,,2.0,,5.0,,2.0,4.0,3.0,1.0,,,11.0,16.0,,2.0,,,,75.0
18,"Varcoe, Travis",4,1,5,9,1,,,3.0,,3.0,,2.0,,1.0,,3.0,7.0,,,1.0,,,70.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,232,95,167,399,9,15.0,44.0,70.0,34.0,58.0,33.0,58.0,16.0,12.0,,158.0,249.0,9.0,13.0,72.0,1.0,4.0,
Opposition,Opposition,207,79,103,310,9,5.0,29.0,76.0,46.0,47.0,33.0,62.0,12.0,16.0,,136.0,168.0,10.0,8.0,54.0,3.0,4.0,
