Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Kangaroos Games (W-D-L W%),Kangaroos Goals (Ave.)
11,"Archer, Glenn",29y 27d,203 (126-0-77 62.07%),116 (0.57),←,
38,"Baird, John",21y 313d,4 (2-0-2 50.00%),,←,
12,"Blakey, John",35y 270d,348 (185-0-163 53.16%),107 (0.31),213 (133-0-80 62.44%),69 (0.32)
22,"Burton, Matthew",31y 336d,118 (46-0-72 38.98%),52 (0.44),48 (24-0-24 50.00%),20 (0.42)
23,"Clayton, Shane",23y 178d,91 (47-0-44 51.65%),34 (0.37),73 (45-0-28 61.64%),33 (0.45)
45,"Cochrane, Stuart",23y 274d,37 (17-0-20 45.95%),7 (0.19),←,
2,"Colbert, Leigh",26y 317d,137 (79-1-57 58.03%),62 (0.45),32 (17-0-15 53.13%),12 (0.38)
6,"Grant, Shannon",25y 1d,156 (95-1-60 61.22%),179 (1.15),98 (63-0-35 64.29%),141 (1.44)
39,"Harding, Leigh",20y 359d,6 (2-0-4 33.33%),7 (1.17),←,
29,"Harvey, Brent",23y 341d,113 (72-0-41 63.72%),125 (1.11),←,
21,"Jones, Corey",21y 53d,16 (7-0-9 43.75%),6 (0.38),←,
34,"King, David",30y 44d,180 (116-0-64 64.44%),90 (0.50),←,
35,"Makepeace, Troy",23y 45d,43 (22-0-21 51.16%),12 (0.28),←,
4,"Martyn, Mick",33y 232d,271 (161-1-109 59.59%),15 (0.06),←,
5,"McCartney, Jason",28y 37d,171 (94-0-77 54.97%),56 (0.33),96 (60-0-36 62.50%),8 (0.08)
44,"Motlop, Shannon",23y 245d,46 (27-0-19 58.70%),25 (0.54),←,
28,"Pickett, Byron",24y 252d,102 (64-0-38 62.75%),50 (0.49),←,
17,"Porter, Mark",25y 191d,59 (30-0-29 50.85%),14 (0.24),4 (2-0-2 50.00%),1 (0.25)
30,"Robbins, Ben",25y 114d,56 (27-2-27 50.00%),16 (0.29),4 (2-0-2 50.00%),2 (0.50)
26,"Rocca, Saverio",28y 151d,181 (80-2-99 44.75%),571 (3.15),25 (10-0-15 40.00%),57 (2.28)
7,"Simpson, Adam",26y 63d,140 (92-0-48 65.71%),46 (0.33),←,
10,"Stevens, Anthony",30y 292d,237 (146-0-91 61.60%),102 (0.43),←,
Totals,Totals,26y 188d,2715 (1537-7-1171 56.61%),1692 (0.62),,
C,"Pagan, Denis",54y 208d,221 (140-0-81 63.35%),,←,
