Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",11,7,5,16,,1.0,,2.0,,3.0,,7.0,,2.0,,4.0,12.0,,,,,,73.0
15,"Anderson, Noah",10,3,11,21,,,,1.0,3.0,3.0,2.0,4.0,,,,8.0,12.0,,,1.0,1.0,,75.0
10,"Ballard, Charlie",11,6,2,13,,,,1.0,4.0,,1.0,4.0,,1.0,,2.0,8.0,,,5.0,,,87.0
3,"Bowes, Jack",17,5,6,23,,1.0,,1.0,3.0,1.0,,1.0,1.0,,,4.0,11.0,,1.0,1.0,1.0,,85.0
29,"Burgess, Chris",7,7,4,11,,1.0,5.0,,2.0,1.0,1.0,4.0,1.0,1.0,,4.0,9.0,1.0,1.0,2.0,,,76.0
25,"Collins, Sam",8,6,2,10,,,,4.0,3.0,1.0,,1.0,1.0,,,4.0,6.0,1.0,,13.0,,,96.0
19,"Corbett, Josh",4,5,4,8,1,,2.0,1.0,,3.0,,2.0,1.0,1.0,,1.0,7.0,,2.0,,,,77.0
4,"Ellis, Brandon",14,6,5,19,,1.0,,1.0,5.0,2.0,,1.0,1.0,1.0,,3.0,15.0,,1.0,2.0,1.0,1.0,87.0
50,"Farrar, Jy",10,8,5,15,,,,1.0,2.0,,,1.0,,,,4.0,11.0,1.0,,2.0,,,85.0
26,"Flanders, Sam",6,2,8,14,,,,4.0,,5.0,1.0,2.0,4.0,,,4.0,8.0,,,,,,69.0
46,"Graham, Caleb",2,3,4,6,,,8.0,1.0,1.0,,3.0,1.0,1.0,1.0,,5.0,2.0,1.0,,3.0,,,79.0
1,"Greenwood, Hugh",10,3,10,20,,1.0,,6.0,2.0,5.0,8.0,2.0,1.0,,,14.0,6.0,1.0,1.0,,,1.0,79.0
39,"Holman, Nick",8,6,6,14,1,,,6.0,,3.0,,3.0,2.0,1.0,,5.0,10.0,1.0,1.0,2.0,,1.0,83.0
34,"King, Ben",5,3,4,9,3,1.0,,1.0,,2.0,,,,,,5.0,4.0,1.0,1.0,,,,92.0
23,"Lemmens, Sean",13,4,6,19,,,,1.0,3.0,2.0,,6.0,,3.0,,5.0,14.0,1.0,,3.0,,,86.0
13,"Lukosius, Jack",16,12,2,18,,1.0,,,7.0,1.0,,3.0,,1.0,,1.0,16.0,,1.0,,,,83.0
17,"Markov, Oleg",16,6,7,23,,2.0,,5.0,3.0,3.0,1.0,2.0,,,,9.0,14.0,,,2.0,8.0,,79.0
11,"Miller, Touk",20,7,13,33,,,,3.0,1.0,5.0,2.0,4.0,,,1.0,9.0,24.0,,,1.0,1.0,1.0,78.0
27,"Powell, Wil",15,9,9,24,,,,2.0,7.0,2.0,,2.0,2.0,1.0,,8.0,15.0,2.0,,2.0,1.0,,82.0
22,"Rankine, Izak",6,2,10,16,1,,,3.0,,1.0,2.0,7.0,2.0,2.0,,10.0,7.0,,1.0,3.0,,1.0,88.0
6,"Sexton, Alex",,,,,,,,,,,,,,,,,,,,,,,
24,"Swallow, David",15,5,13,28,,1.0,,13.0,1.0,5.0,4.0,7.0,,3.0,,9.0,18.0,,,1.0,,,81.0
14,"Weller, Lachie",7,5,8,15,1,1.0,,3.0,,5.0,2.0,1.0,,1.0,,5.0,10.0,,1.0,3.0,3.0,1.0,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,231,120,144,375,7,12.0,15.0,60.0,47.0,53.0,27.0,65.0,17.0,19.0,1.0,123.0,239.0,10.0,11.0,46.0,16.0,6.0,
Opposition,Opposition,260,125,137,397,8,15.0,49.0,56.0,46.0,57.0,37.0,63.0,19.0,17.0,5.0,140.0,248.0,13.0,10.0,51.0,2.0,4.0,
