Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",20y 359d,44 (23-0-21 52.27%),19 (0.43),←,
32,"Broadbent, Matthew",18y 359d,2 (1-0-1 50.00%),2 (1.00),←,
8,"Burgoyne, Shaun",26y 278d,152 (96-0-56 63.16%),167 (1.10),←,
27,"Carlile, Alipate",22y 87d,48 (22-0-26 45.83%),1 (0.02),←,
1,"Cassisi, Domenic",26y 307d,144 (82-1-61 57.29%),61 (0.42),←,
30,"Chaplin, Troy",23y 153d,76 (37-1-38 49.34%),9 (0.12),←,
35,"Cornes, Chad",29y 256d,211 (126-1-84 59.95%),161 (0.76),←,
18,"Cornes, Kane",26y 202d,179 (104-1-74 58.38%),76 (0.42),←,
41,"Davenport, Jason",23y 325d,7 (3-0-4 42.86%),7 (1.00),←,
33,"Ebert, Brett",25y 250d,115 (57-1-57 50.00%),173 (1.50),←,
17,"Gray, Robbie",21y 118d,31 (13-0-18 41.94%),44 (1.42),←,
29,"Krakouer, Nathan",21y 82d,28 (16-0-12 57.14%),7 (0.25),←,
5,"Lade, Brendon",33y 16d,229 (127-3-99 56.11%),178 (0.78),←,
26,"Lower, Nick",22y 33d,20 (7-0-13 35.00%),,←,
6,"Pearce, Danyle",23y 110d,88 (41-0-47 46.59%),53 (0.60),←,
15,"Rodan, David",25y 291d,127 (50-0-77 39.37%),104 (0.82),62 (31-0-31 50.00%),61 (0.98)
3,"Salopek, Steven",24y 35d,93 (48-0-45 51.61%),43 (0.46),←,
14,"Stewart, Paul",22y 16d,15 (5-0-10 33.33%),1 (0.07),←,
9,"Surjan, Jacob",23y 345d,83 (43-0-40 51.81%),12 (0.14),←,
28,"Thurstans, Toby",28y 346d,107 (62-1-44 58.41%),55 (0.51),←,
16,"Tredrea, Warren",30y 214d,244 (139-2-103 57.38%),528 (2.16),←,
39,"Westhoff, Justin",22y 298d,46 (22-0-24 47.83%),72 (1.57),←,
Totals,Totals,24y 270d,2089 (1124-11-954 53.81%),1773 (0.85),,
C,"Williams, Mark",50y 339d,253 (144-2-107 57.31%),,←,
