Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",13,,17,30,2,,,11.0,1.0,6.0,12.0,5.0,2.0,3.0,3.0,21.0,8.0,,,,1.0,1.0,95.0
36,"Broughton, Greg",8,4,12,20,1,,,2.0,1.0,3.0,,3.0,,3.0,,5.0,15.0,,,1.0,1.0,,82.0
12,"Day, Sam",8,5,5,13,1,,4.0,1.0,,7.0,1.0,2.0,,,,5.0,8.0,2.0,,4.0,,1.0,88.0
33,"Hall, Aaron",10,3,4,14,2,2.0,,4.0,1.0,4.0,1.0,3.0,1.0,,,7.0,8.0,,,1.0,1.0,2.0,76.0
5,"Harbrow, Jarrod",14,6,5,19,,,,4.0,2.0,6.0,,1.0,1.0,,,5.0,15.0,,,2.0,4.0,,84.0
34 ↑,"Hutchins, Jack",4,2,4,8,,,,1.0,,,,,,,,2.0,6.0,,,1.0,,,32.0
28,"Kolodjashnij, Kade",17,6,3,20,,,,2.0,4.0,1.0,1.0,1.0,,,,5.0,15.0,,,6.0,3.0,,83.0
40,"Lemmens, Sean",9,5,4,13,,,,3.0,3.0,3.0,1.0,3.0,1.0,1.0,,6.0,8.0,1.0,,3.0,,,92.0
19,"Lynch, Tom",12,8,5,17,5,1.0,,3.0,1.0,2.0,,2.0,2.0,1.0,2.0,12.0,6.0,5.0,5.0,2.0,,,94.0
32,"Matera, Brandon",11,5,3,14,2,2.0,,2.0,,3.0,1.0,,,,,6.0,7.0,,3.0,1.0,1.0,,87.0
17,"May, Steven",11,3,4,15,,,,1.0,7.0,1.0,1.0,3.0,1.0,1.0,,4.0,7.0,,,12.0,4.0,,96.0
18,"McKenzie, Trent",13,7,3,16,,,,3.0,3.0,3.0,1.0,1.0,,,,4.0,10.0,,,1.0,,,87.0
1,"OMeara, Jaeger",14,1,16,30,,,1.0,10.0,3.0,7.0,5.0,2.0,1.0,1.0,,16.0,15.0,,,2.0,,2.0,75.0
10,"Prestia, Dion",16,6,16,32,1,1.0,,1.0,2.0,3.0,5.0,6.0,1.0,2.0,1.0,12.0,19.0,,,1.0,3.0,1.0,80.0
35,"Rischitelli, Michael",10,5,3,13,2,2.0,,1.0,1.0,6.0,1.0,,,,,2.0,11.0,,2.0,1.0,,,85.0
8,"Russell, Luke",10,6,5,15,,1.0,,4.0,,4.0,,2.0,,,,4.0,11.0,,,,,,82.0
26,"Shaw, Matt",11,9,11,22,1,,,,2.0,1.0,2.0,2.0,,1.0,,6.0,17.0,,,1.0,1.0,,83.0
25,"Stanley, Danny",13,7,7,20,2,1.0,,3.0,2.0,4.0,1.0,2.0,,1.0,,8.0,12.0,3.0,2.0,,,,82.0
3 ↓,"Sumner, Timmy",3,,3,6,,1.0,,4.0,,,,1.0,,,,4.0,1.0,,,,1.0,,61.0
24,"Swallow, David",10,,16,26,1,1.0,,2.0,1.0,6.0,9.0,6.0,,2.0,,17.0,9.0,,,4.0,1.0,2.0,75.0
16,"Thompson, Rory",2,1,7,9,,,22.0,7.0,,2.0,2.0,,,,,8.0,1.0,,,4.0,,,83.0
14,"Warnock, Matthew",3,1,8,11,,,,,2.0,,,3.0,,3.0,,4.0,7.0,,,2.0,1.0,,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,90,161,383,20,14.0,27.0,69.0,36.0,72.0,44.0,48.0,10.0,19.0,6.0,163.0,216.0,11.0,12.0,49.0,22.0,9.0,
Opposition,Opposition,191,83,173,364,13,16.0,51.0,58.0,50.0,55.0,36.0,44.0,19.0,10.0,,131.0,236.0,12.0,13.0,46.0,22.0,10.0,
