Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Broadbent, Matthew",12,2,9,21,,1.0,,4.0,2.0,3.0,5.0,5.0,2.0,,,10.0,12.0,,,1.0,,,85.0
32,"Butcher, John",5,,3,8,,2.0,,5.0,,2.0,1.0,,3.0,,,4.0,4.0,,,3.0,,1.0,84.0
27,"Carlile, Alipate",7,,6,13,,,,3.0,5.0,,,5.0,1.0,1.0,,8.0,6.0,,,10.0,,,100.0
30,"Chaplin, Troy",7,7,7,14,,,2.0,3.0,6.0,,,1.0,,,,3.0,10.0,,,8.0,1.0,,100.0
18,"Cornes, Kane",12,4,12,24,1,,,3.0,3.0,1.0,5.0,3.0,1.0,1.0,,11.0,13.0,,,,,,92.0
7,"Ebert, Brad",12,2,9,21,,1.0,,8.0,2.0,3.0,5.0,6.0,1.0,2.0,,7.0,13.0,,,1.0,,,87.0
33 ↓,"Ebert, Brett",3,2,1,4,1,,,2.0,,,,1.0,1.0,,,1.0,3.0,,1.0,,,,56.0
16,"Jacobs, Ben",8,5,6,14,,,,3.0,1.0,1.0,2.0,1.0,,,,2.0,11.0,,,1.0,,,82.0
42,"Jonas, Tom",6,2,8,14,,,,1.0,2.0,,2.0,2.0,1.0,1.0,,9.0,5.0,1.0,,1.0,,,86.0
23,"Lobbe, Matthew",4,1,3,7,2,,32.0,9.0,1.0,2.0,3.0,,3.0,,,6.0,1.0,,,1.0,,,81.0
44,"Logan, Tom",10,3,12,22,,,,1.0,3.0,1.0,2.0,,4.0,,,15.0,7.0,1.0,,2.0,,,90.0
35,"McCarthy, John",17,7,9,26,,,,6.0,3.0,6.0,3.0,7.0,1.0,1.0,,6.0,20.0,,,,1.0,,88.0
26,"Moore, Andrew",11,2,9,20,,,,11.0,,5.0,6.0,5.0,4.0,2.0,,11.0,8.0,,,1.0,,,78.0
13,"OShea, Cameron",7,4,3,10,,,,2.0,2.0,2.0,,6.0,,3.0,,3.0,7.0,1.0,,1.0,,,77.0
6,"Pearce, Danyle",21,2,4,25,,,,2.0,5.0,2.0,1.0,4.0,1.0,,,5.0,18.0,,1.0,5.0,2.0,,92.0
31,"Pfeiffer, Darren",4,,6,10,1,,,3.0,1.0,,4.0,,1.0,,,9.0,2.0,,,,,,74.0
4,"Renouf, Brent",1,2,3,4,,,25.0,2.0,,1.0,,1.0,,1.0,,2.0,2.0,1.0,,2.0,,,77.0
15,"Rodan, David",7,1,9,16,,,,6.0,3.0,1.0,5.0,,1.0,,,8.0,9.0,,,,1.0,,81.0
14,"Stewart, Paul",9,3,4,13,,1.0,,3.0,,2.0,2.0,1.0,2.0,,,9.0,5.0,1.0,1.0,2.0,,,86.0
39,"Westhoff, Justin",4,2,6,10,2,,,2.0,,1.0,,,1.0,,,7.0,3.0,1.0,1.0,1.0,,,89.0
20,"Wingard, Chad",6,,7,13,1,1.0,,5.0,,3.0,3.0,5.0,,2.0,,6.0,6.0,,,1.0,,1.0,86.0
40 ↑,"Young, Aaron",2,2,4,6,,1.0,,1.0,,1.0,2.0,,,,,2.0,4.0,,,1.0,,,29.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,175,53,140,315,8,13.0,59.0,85.0,39.0,37.0,51.0,53.0,28.0,14.0,,144.0,169.0,6.0,4.0,42.0,5.0,2.0,
Opposition,Opposition,203,82,149,352,14,15.0,44.0,70.0,25.0,63.0,35.0,50.0,15.0,28.0,6.0,153.0,194.0,8.0,19.0,51.0,,11.0,
