Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",10,5,4,14,,1.0,,4.0,4.0,,4.0,3.0,,2.0,,7.0,8.0,,1.0,4.0,1.0,,100.0
16,"Brown, Leigh",4,2,2,6,,,2.0,1.0,3.0,,,1.0,,1.0,,4.0,2.0,,,8.0,1.0,,100.0
2,"Colbert, Leigh",6,2,4,10,,,,2.0,4.0,,,3.0,2.0,2.0,,6.0,4.0,,,5.0,1.0,,77.0
24,"Firrito, Michael",6,2,5,11,1,,2.0,3.0,2.0,1.0,1.0,1.0,,,,7.0,4.0,,1.0,2.0,,,75.0
6,"Grant, Shannon",25,9,11,36,1,3.0,,,2.0,7.0,4.0,6.0,3.0,,1.0,8.0,26.0,2.0,2.0,3.0,,,100.0
31,"Hale, David",7,4,5,12,,,10.0,,,2.0,3.0,2.0,,,,8.0,4.0,1.0,,3.0,,,83.0
4,"Harris, Daniel",5,,10,15,,,,5.0,,2.0,7.0,1.0,2.0,,,10.0,7.0,,,7.0,,,78.0
29,"Harvey, Brent",8,4,11,19,,2.0,,2.0,,6.0,3.0,2.0,,1.0,,8.0,11.0,,,3.0,3.0,1.0,100.0
21,"Jones, Corey",4,1,4,8,,2.0,,4.0,,2.0,1.0,1.0,1.0,,,4.0,4.0,,1.0,1.0,,1.0,91.0
40,"LeCras, Brent",7,2,2,9,,1.0,,2.0,,2.0,,2.0,1.0,1.0,,6.0,3.0,1.0,1.0,3.0,,,75.0
35,"Makepeace, Troy",4,,4,8,,,,1.0,6.0,1.0,2.0,2.0,,,,3.0,5.0,,,2.0,,,73.0
43,"Perkins, Justin",6,1,3,9,,,,,,1.0,2.0,1.0,,,,3.0,5.0,,,1.0,,,40.0
20,"Petrie, Drew",9,6,3,12,2,1.0,15.0,1.0,2.0,3.0,3.0,1.0,,1.0,,6.0,6.0,1.0,2.0,3.0,,,90.0
3,"Rawlings, Brady",8,2,11,19,,,,5.0,,3.0,1.0,3.0,2.0,2.0,,6.0,14.0,,,1.0,3.0,,100.0
26,"Rocca, Saverio",2,1,1,3,1,,2.0,,,,,,,,,1.0,1.0,,,1.0,,,53.0
7,"Simpson, Adam",10,2,7,17,1,,1.0,4.0,,3.0,3.0,3.0,3.0,2.0,,10.0,8.0,1.0,,1.0,,,80.0
9,"Sinclair, Jess",6,,1,7,,,,2.0,2.0,,,1.0,,,,2.0,4.0,,,1.0,,,37.0
10,"Smith, Jesse",6,3,5,11,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,6.0,5.0,2.0,,3.0,,,78.0
12,"Stevens, Michael",10,5,5,15,,,,1.0,3.0,2.0,1.0,5.0,,1.0,,1.0,12.0,,,2.0,5.0,,78.0
23,"Thompson, Nathan",7,5,3,10,2,1.0,1.0,1.0,,2.0,,4.0,3.0,1.0,,6.0,5.0,,2.0,1.0,,1.0,100.0
36,"Watt, Shannon",3,1,4,7,,,,,3.0,,1.0,3.0,1.0,,,5.0,1.0,,,9.0,,,100.0
8,"Wells, Daniel",9,,6,15,,,1.0,,3.0,,3.0,2.0,1.0,1.0,,5.0,9.0,,,4.0,1.0,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,162,57,111,273,8,13.0,34.0,39.0,35.0,38.0,40.0,48.0,20.0,16.0,1.0,122.0,148.0,8.0,10.0,68.0,15.0,3.0,
Opposition,Opposition,215,92,169,384,22,14.0,42.0,46.0,33.0,57.0,41.0,42.0,16.0,20.0,5.0,137.0,245.0,13.0,13.0,45.0,10.0,11.0,
