Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",5,1,2,7,1,,18.0,,,,4.0,1.0,1.0,1.0,,4.0,1.0,,1.0,2.0,,1.0,89.0
36,"Bannister, Jordan",4,3,1,5,,,,2.0,,3.0,2.0,,1.0,,,2.0,3.0,,,,,2.0,37.0
16,"Barnard, Paul",10,4,6,16,,,,1.0,,6.0,2.0,2.0,,1.0,,4.0,11.0,1.0,1.0,5.0,,1.0,77.0
23,"Bolton, Mark",9,4,5,14,,1.0,1.0,,3.0,2.0,1.0,2.0,,2.0,,5.0,8.0,1.0,1.0,7.0,,,100.0
13,"Cupido, Damian",12,8,4,16,5,2.0,,4.0,,1.0,1.0,4.0,,1.0,1.0,7.0,9.0,1.0,5.0,3.0,,,100.0
38,"Harvey, Shane",1,,1,2,,,,4.0,,1.0,,1.0,,,,1.0,1.0,,,,,,37.0
19,"Hille, David",3,4,1,4,,,4.0,,,,,,,,,1.0,3.0,1.0,,1.0,,,59.0
5,"Hird, James",22,5,5,27,5,,,4.0,1.0,8.0,5.0,,,,3.0,13.0,14.0,,1.0,3.0,,2.0,87.0
21,"Jacobs, Danny",11,7,6,17,,,,2.0,6.0,,1.0,1.0,1.0,,,7.0,8.0,1.0,,3.0,3.0,,100.0
14,"Johnson, Jason",20,5,8,28,,,,2.0,4.0,6.0,8.0,3.0,,1.0,,14.0,14.0,,,1.0,5.0,2.0,96.0
1,"Johnson, Mark",6,3,9,15,,,,2.0,3.0,2.0,,,,,,7.0,8.0,,,3.0,,,100.0
18,"Lloyd, Matthew",12,9,5,17,6,,,1.0,,2.0,,3.0,,,,10.0,7.0,5.0,6.0,2.0,,,100.0
25,"Lucas, Scott",14,4,3,17,1,1.0,1.0,2.0,2.0,,,4.0,2.0,,,8.0,9.0,,2.0,3.0,,,100.0
33,"McPhee, Adam",6,7,10,16,,,,,,5.0,1.0,4.0,,3.0,,6.0,10.0,1.0,,2.0,,,67.0
10,"McVeigh, Mark",12,4,4,16,,,,8.0,,2.0,,2.0,,1.0,,5.0,11.0,1.0,,2.0,,1.0,100.0
24,"Misiti, Joe",8,5,9,17,,,,3.0,,4.0,3.0,,,,,6.0,11.0,1.0,1.0,1.0,,2.0,89.0
11,"Peverill, Damien",8,3,5,13,,,,6.0,2.0,2.0,,1.0,,,,6.0,7.0,,,,,,92.0
29,"Reynolds, Joel",8,6,4,12,,1.0,,1.0,,5.0,4.0,1.0,,1.0,,5.0,8.0,,,3.0,1.0,,67.0
20,"Richards, Ted",,,,,,,,,,,,1.0,,1.0,,,,,,,,,24.0
43,"Rioli, Dean",12,6,4,16,3,,,2.0,2.0,2.0,3.0,5.0,,2.0,,5.0,11.0,1.0,2.0,2.0,,1.0,89.0
7,"Solomon, Dean",12,5,2,14,2,1.0,1.0,3.0,1.0,4.0,,,,,,2.0,10.0,2.0,1.0,,1.0,,89.0
12,"Welsh, Andrew",14,7,6,20,,,2.0,1.0,3.0,1.0,1.0,,1.0,,,8.0,13.0,3.0,,1.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,100,100,309,23,9.0,27.0,48.0,27.0,56.0,36.0,35.0,6.0,14.0,4.0,126.0,177.0,19.0,21.0,44.0,10.0,12.0,
Opposition,Opposition,186,66,150,336,12,9.0,28.0,44.0,32.0,47.0,47.0,42.0,14.0,6.0,2.0,142.0,193.0,8.0,9.0,46.0,9.0,7.0,
