St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
11,"Anderson, Dean",27y 251d,119 (71-1-47 60.08%),94 (0.79),36 (13-1-22 37.50%),20 (0.56)
14,"Bardsley, Kristian",22y 208d,22 (8-1-13 38.64%),17 (0.77),17 (6-1-10 38.24%),13 (0.76)
3,"Burke, Nathan",25y 62d,164 (70-2-92 43.29%),52 (0.32),←,
1,"Devonport, Craig",25y 72d,85 (41-0-44 48.24%),77 (0.91),←,
20,"Dwyer, Mick",26y 144d,78 (28-1-49 36.54%),60 (0.77),←,
10,"Everitt, Peter",20y 341d,33 (13-1-19 40.91%),32 (0.97),←,
2,"Frawley, Danny",31y 213d,228 (79-2-147 35.09%),13 (0.06),←,
6,"Grant, David",28y 245d,187 (68-1-118 36.63%),75 (0.40),←,
35,"Harvey, Robert",23y 231d,118 (57-2-59 49.15%),68 (0.58),←,
29,"Jones, Austinn",18y 193d,2 (0-0-2 0.00%),1 (0.50),←,
22,"Lappin, Matthew",19y 51d,11 (2-1-8 22.73%),1 (0.09),←,
23,"Loewe, Stewart",26y 321d,174 (73-1-100 42.24%),260 (1.49),←,
28,"OBrien, Craig",25y 37d,57 (27-1-29 48.25%),102 (1.79),36 (13-1-22 37.50%),86 (2.39)
8,"Peckett, Justin",22y 186d,40 (17-1-22 43.75%),1 (0.03),←,
5,"Shaw, Damen",20y 352d,34 (14-1-19 42.65%),15 (0.44),←,
13,"Sierakowski, David",20y 101d,5 (0-1-4 10.00%),2 (0.40),←,
19,"Sziller, Steven",22y 115d,2 (0-0-2 0.00%),,←,
30,"Thornborrow, Wayne",22y 103d,9 (5-0-4 55.56%),5 (0.56),←,
15,"Wakelin, Darryl",20y 241d,2 (0-0-2 0.00%),,←,
12,"Wakelin, Shane",20y 240d,17 (4-1-12 26.47%),4 (0.24),←,
7,"Winmar, Nicky",29y 196d,155 (68-1-86 44.19%),209 (1.35),←,
Totals,Totals,23y 308d,1542 (645-19-878 41.83%),1088 (0.71),,
C,"Alves, Stan",48y 322d,24 (7-1-16 31.25%),,←,
